ufn,ufn.no.u,date.site,search.id,date.processed,date.caught,site,species,number,semsp.id,cwt,adipose,weight,standard.length,fork.length,number.of.lice,cm,cpaf,caf,gc,gl,laf,palf,palm,lam,ucal,ulep,rna.tray.id,rna.tray.row,rna.tray.column,rna.location,fa.sample.id,fa.box,fa.well,isotope.sample.id,isotope.box,isotope.well,dna.sample.id,dna.box,dna.well,stomach.sample.id,stomach.tray,otolith.sample.id,otolith.box,otolith.well,sea.lice.sample.id,sea.lice.box,sea.lice.well,sl.cal.sample.id,sl.cal.box,sl.cal.well,sl.lep.sample.id,sl.lep.box,sl.lep.well,scale.book,scale.cell,carcass.bag,whatman.genetic.stock.id,whatman.genetic.stock.id.code,whatman.genetic.stock.id.range,whatman.sheet,initials.of.dissector,mins.to.process,photo.number,comments.processing,comments.sample,qc.data,qc.lice,dissection.state,ufn.no.u.copy,ufn.all.u,ufn.copy,wet weight,sea.lice.processed.state
U1384,1384,2015-05-24-J06,JE112,2016-02-18,2015-05-24,J06,SO,24,2015-05-24-J06-SO-24,none,none,8.5,NA,98,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,G,5,13-G5,SFA1375,SO24,21,SIS1375,SO27,60,SDN1375,SO14,26,SST1375,59,SOT1375,SO14,B10,SSL1375,SO27,63,NA,NA,NA,NA,NA,NA,27,42,25,NA,NA,NA,NA,CK,NA,NA,NA,NA,LP,DS,full work-up 1,1384,U1384,U1384,NA,not
U1371,1371,2015-05-26-J07,JE116,2016-02-18,2015-05-26,J07,SO,21,2015-05-26-J07-SO-21,none,none,25.2,NA,130,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,D,3,13-D3,SFA1370,SO23,100,SIS1370,SO27,38,SDN1370,SO14,19,SST1370,58,SOT1370,SO15,B11,SSL1370,SO27,40,NA,NA,NA,NA,NA,NA,29,11,25,NA,NA,NA,NA,LP,NA,NA,NA,NA,DS,CK,full work-up 1,1371,U1371,U1371,NA,not
U1372,1372,2015-05-24-J06,JE112,2016-02-18,2015-05-24,J06,SO,23,2015-05-24-J06-SO-23,none,none,10.7,NA,110,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,C,3,13-C3,SFA1371,SO24,5,SIS1371,SO27,43,SDN1371,SO14,21,SST1371,58,SOT1371,SO15,B12,SSL1371,SO27,45,NA,NA,NA,NA,NA,NA,29,12,25,NA,NA,NA,NA,LP,NA,NA,NA,NA,DS,CK,full work-up 1,1372,U1372,U1372,NA,not
U1373,1373,2015-05-24-J06,JE112,2016-02-18,2015-05-24,J06,SO,21,2015-05-24-J06-SO-21,none,none,8.8,NA,97,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,B,3,13-B3,SFA1372,SO24,9,SIS1372,SO27,47,SDN1372,SO14,23,SST1372,58,SOT1372,SO15,B13,SSL1372,SO27,56,NA,NA,NA,NA,NA,NA,29,13,25,NA,NA,NA,NA,LP,NA,NA,NA,NA,DS,DS,full work-up 1,1373,U1373,U1373,NA,not
U1374,1374,2015-05-24-J06,JE112,2016-02-18,2015-05-24,J06,SO,17,2015-05-24-J06-SO-17,none,none,12.3,NA,109,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,A,3,13-A3,SFA1373,SO24,20,SIS1373,SO27,58,SDN1373,SO14,24,SST1373,58,SOT1373,SO15,B14,SSL1373,SO27,61,NA,NA,NA,NA,NA,NA,29,14,25,NA,NA,NA,NA,LP,NA,NA,NA,NA,DS,DS,full work-up 1,1374,U1374,U1374,NA,not
U1119,1119,2015-05-24-J06,JE112,2016-02-18,2015-05-24,J06,SO,30,2015-05-24-J06-SO-30,none,none,12.0,NA,98,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,E,5,13-E5,SFA1365,SO24,16,SIS1365,SO27,54,SDN1365,SO14,29,SST1365,60,SOT1365,SO16,B16,SSL1365,SO27,49,NA,NA,NA,NA,NA,NA,26,42,25,NA,NA,NA,NA,KI,NA,NA,NA,NA,CK,CK,full work-up 1,1119,U1119,U1119,NA,not
U1120,1120,2015-05-24-J06,JE112,2016-02-18,2015-05-24,J06,SO,22,2015-05-24-J06-SO-22,none,none,11.0,NA,106,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,H,6,13-H6,SFA1366,SO24,23,SIS1366,SO27,61,SDN1366,SO14,30,SST1366,60,SOT1366,SO16,B17,SSL1366,SO27,58,NA,NA,NA,NA,NA,NA,26,43,25,NA,NA,NA,NA,KI,NA,NA,NA,NA,CK,DS,full work-up 1,1120,U1120,U1120,NA,not
U1391,1391,2015-05-24-J06,JE112,2016-02-18,2015-05-24,J06,SO,20,2015-05-24-J06-SO-20,none,none,10.9,NA,106,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,G,6,13-G6,SFA1376,SO24,25,SIS1376,SO27,63,SDN1376,SO14,31,SST1376,60,SOT1376,SO16,B18,SSL1376,SO27,63,NA,NA,NA,NA,NA,NA,26,44,25,NA,NA,NA,NA,KI,NA,NA,NA,NA,CK,DS,full work-up 1,1391,U1391,U1391,NA,not
U1117,1117,2015-05-26-J07,JE116,2016-02-18,2015-05-26,J07,SO,19,2015-05-26-J07-SO-19,none,none,12.8,NA,109,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,B,2,13-B2,SFA1363,SO24,12,SIS1363,SO27,49,SDN1363,SO14,27,SST1363,56,SOT1363,SO16,B14,SSL1363,SO27,38,NA,NA,NA,NA,NA,NA,26,40,25,NA,NA,NA,NA,KI,NA,NA,NA,"1 OTO, NO SPLEEN TAKEN",CK,CK,full work-up 1,1117,U1117,U1117,NA,not
U1118,1118,2015-05-26-J07,JE116,2016-02-18,2015-05-26,J07,SO,30,2015-05-26-J07-SO-30,none,none,13.3,NA,103,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,D,5,13-D5,SFA1364,SO24,14,SIS1364,SO27,52,SDN1364,SO14,28,SST1364,60,SOT1364,SO16,B15,SSL1364,SO27,43,NA,NA,NA,NA,NA,NA,26,41,25,NA,NA,NA,NA,KI,NA,NA,NA,"APPROX LENGTH TAKEN, CAUDAL FIN MISSING",CK,CK,full work-up 1,1118,U1118,U1118,NA,not
U1186,1186,2015-05-24-J06,JE112,2016-02-18,2015-05-24,J06,SO,18,2015-05-24-J06-SO-18,none,none,12.2,NA,105,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,C,4,13-C4,SFA1368,SO24,3,SIS1368,SO27,41,SDN1368,SO14,20,SST1368,57,SOT1368,SO18,A6,SSL1368,SO27,47,NA,NA,NA,NA,NA,NA,28,27,25,NA,NA,NA,NA,DS,NA,NA,NA,1 CAL COPE NOT RETAINED,CK,CK,full work-up 1,1186,U1186,U1186,NA,not
U1187,1187,2015-05-24-J06,JE112,2016-02-18,2015-05-24,J06,SO,19,2015-05-24-J06-SO-19,none,none,10.2,NA,101,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,B,4,13-B4,SFA1369,SO24,7,SIS1369,SO27,45,SDN1369,SO14,22,SST1369,57,SOT1369,SO18,A7,SSL1369,SO27,54,NA,NA,NA,NA,NA,NA,28,28,25,NA,NA,NA,NA,DS,NA,NA,NA,NA,CK,CK,full work-up 1,1187,U1187,U1187,NA,not
U1185,1185,2015-05-26-J07,JE116,2016-02-18,2015-05-26,J07,SO,28,2015-05-26-J07-SO-28,none,none,23.7,NA,123,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,D,4,13-D4,SFA1367,SO24,1,SIS1367,SO27,40,SDN1367,SO14,18,SST1367,57,SOT1367,SO18,A5,SSL1367,SO27,41,NA,NA,NA,NA,NA,NA,28,26,25,NA,NA,NA,NA,DS,NA,NA,NA,NA,CK,CK,full work-up 1,1185,U1185,U1185,NA,not
U1393,1393,2015-05-16-D06,DE106,2016-02-22,2015-05-16,D06,PI,01,2015-05-16-D06-PI-01,none,none,8.3,NA,85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,E,6,13-E6,SFA1383,PI01,12,SIS1383,PI01,14,SDN1383,PI01,5,SST1383,60,SOT1383,PI01,A4,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,2,25,NA,NA,NA,NA,KI,NA,NA,NA,"FORK LENGTH APPROX., THIN MUSCLE TISSUE",CK,CK,full work-up 1,1393,U1393,U1393,NA,not
U1395,1395,2015-05-21-D07,DE115,2016-02-22,2015-05-21,D07,PI,06,2015-05-21-D07-PI-06,none,none,4.7,NA,70,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,C,6,13-C6,SFA1385,PI01,16,SIS1385,PI01,18,SDN1385,PI01,7,SST1385,60,SOT1385,PI01,A6,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,3,25,NA,NA,NA,NA,KI,NA,NA,NA,"THIN MUSCLE TISSUES, HEMORHAGGED MOUTH , APPROX LENGTH",CK,CK,full work-up 1,1395,U1395,U1395,NA,not
U1189,1189,2015-05-16-D06,DE106,2016-02-22,2015-05-16,D06,PI,02,2015-05-16-D06-PI-02,none,none,7.4,NA,97,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,A,4,13-A4,SFA1378,PI01,5,SIS1378,PI01,7,SDN1378,PI01,2,SST1378,57,SOT1378,PI02,A2,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,2,25,NA,NA,NA,NA,DS,NA,NA,NA,NA,NA,CK,full work-up 1,1189,U1189,U1189,NA,not
U1386,1386,2015-05-21-D07,DE115,2016-02-22,2015-05-21,D07,PI,02,2015-05-21-D07-PI-02,none,none,7.0,NA,88,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,A,7,13-A7,SFA1381,PI01,3,SIS1381,PI01,5,SDN1381,PI01,10,SST1381,59,SOT1381,PI01,A3,SSL1381,PI01,7,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,CK,NA,NA,NA,NA,LP,DS,full work-up 1,1386,U1386,U1386,NA,not
U1392,1392,2015-05-21-D07,DE115,2016-02-22,2015-05-21,D07,PI,01,2015-05-21-D07-PI-01,none,none,6.5,NA,90,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,F,6,13-F6,SFA1382,PI01,9,SIS1382,PI01,12,SDN1382,PI01,4,SST1382,60,SOT1382,PI01,A1,SSL1382,PI01,1,NA,NA,NA,NA,NA,NA,31,1,25,NA,NA,NA,NA,KI,NA,NA,NA,THIN MUSCLE TISSUE,CK,DS,full work-up 1,1392,U1392,U1392,NA,not
U1394,1394,2015-05-21-D07,DE115,2016-02-22,2015-05-21,D07,PI,03,2015-05-21-D07-PI-03,none,none,5.1,NA,80,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,D,6,13-D6,SFA1384,PI01,14,SIS1384,PI01,16,SDN1384,PI01,6,SST1384,60,SOT1384,PI01,A5,SSL1384,PI01,14,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,KI,NA,NA,NA,FISH HEMORHAGGING ALL OVER,CK,CK,full work-up 1,1394,U1394,U1394,NA,not
U1385,1385,2015-05-30-J08,JE131,2016-02-22,2015-05-30,J08,PI,01,2015-05-30-J08-PI-01,none,none,22.7,NA,133,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,H,5,13-H5,SFA1380,PI01,1,SIS1380,PI01,1,SDN1380,PI01,9,SST1380,59,SOT1380,PI01,A2,SSL1380,PI01,5,NA,NA,NA,NA,NA,NA,30,1,25,NA,NA,NA,NA,CK,NA,NA,NA,NA,LP,DS,full work-up 1,1385,U1385,U1385,NA,not
U1190,1190,2015-05-21-D07,DE115,2016-02-22,2015-05-21,D07,PI,05,2015-05-21-D07-PI-05,none,none,5.7,NA,83,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,H,8,13-H8,SFA1379,PI01,7,SIS1379,PI01,9,SDN1379,PI01,3,SST1379,57,SOT1379,PI02,A3,SSL1379,PI01,16,NA,NA,NA,NA,NA,NA,33,3,25,NA,NA,NA,NA,DS,NA,NA,NA,LENGTH APPROX - NO CAUDAL,NA,CK,full work-up 1,1190,U1190,U1190,NA,not
U1401,1401,2015-05-31-D08,DE143,2016-02-22,2015-05-31,D08,PI,01,2015-05-31-D08-PI-01,none,none,3.5,NA,62,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,G,8,13-G8,SFA1386,PI01,18,SIS1386,PI01,20,SDN1386,PI01,8,SST1386,61,SOT1386,PI02,A4,SSL1386,PI01,20,NA,NA,NA,NA,NA,NA,33,4,25,NA,NA,NA,NA,DS,NA,NA,NA,"SCALES EXTREMELY SMALL, HARD TO SEE",NA,CK,full work-up 1,1401,U1401,U1401,NA,not
U1188,1188,2015-05-20-J05,JE101,2016-02-22,2015-05-20,J05,PI,01,2015-05-20-J05-PI-01,none,none,24.1,NA,135,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA-NANA,NA,NA,NA,SIS1377,PI01,3,SDN1377,PI01,1,SST1377,57,SOT1377,PI02,A1,SSL1377,PI01,3,NA,NA,NA,NA,NA,NA,33,1,25,NA,NA,NA,NA,DS,NA,NA,NA,"JS THAWED SAMPLE, 1 OTO",NA,KI,irregular work-up,1188,U1188,U1188,NA,not
U1411,1411,2015-05-23-D10,DE117,2016-02-23,2015-05-23,D10,PI,01,2015-05-23-D10-PI-01,none,none,4.2,NA,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,G,7,13-G7,SFA1403,PI01,45,SIS1403,PI01,47,SDN1403,PI01,27,SST1403,59,SOT1403,PI01,A14,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,25,NA,NA,NA,NA,CK,NA,NA,"no scales present to collect, nematode in body cavity","no scales present to collect, nematode in body cavity",LP,KI,full work-up 1,1411,U1411,U1411,NA,not
U1397,1397,2015-06-24-J07,JE204,2016-02-23,2015-06-24,J07,PI,03,2015-06-24-J07-PI-03,none,none,20.4,NA,116,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,A,6,13-A6,SFA1394,PI01,38,SIS1394,PI01,40,SDN1394,PI01,16,SST1394,60,SOT1394,PI01,A9,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,5,25,NA,NA,NA,NA,KI,NA,NA,NA,HEMORHAGGED BETWEEN PECTORAL FINS,CK,LP,full work-up 1,1397,U1397,U1397,NA,not
U1375,1375,2015-05-23-D10,DE117,2016-02-23,2015-05-23,D10,PI,02,2015-05-23-D10-PI-02,none,none,6.3,NA,85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,H,9,13-H9,SFA1387,PI01,43,SIS1387,PI01,45,SDN1387,PI01,23,SST1387,58,SOT1387,PI02,A10,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,1,25,NA,NA,NA,NA,LP,NA,NA,one otolith,NA,CK,KI,full work-up 1,1375,U1375,U1375,NA,not
U1396,1396,2015-05-16-D07,DE107,2016-02-23,2015-05-16,D07,PI,01,2015-05-16-D07-PI-01,none,none,7.4,NA,86,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,B,6,13-B6,SFA1393,PI01,36,SIS1393,PI01,38,SDN1393,PI01,15,SST1393,60,SOT1393,PI01,A7,SSL1393,PI01,23,NA,NA,NA,NA,NA,NA,31,4,25,NA,NA,NA,NA,KI,NA,NA,NA,"HEMORHAGGED ANAL FIN, TOP 2 SCALES ( PI SCALE BOOK 31-4) ARE FROM 1397",CK,LP,full work-up 1,1396,U1396,U1396,NA,not
U1412,1412,2015-06-23-J09,JE202,2016-02-23,2015-06-23,J09,PI,08,2015-06-23-J09-PI-08,none,none,22.2,NA,125,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,H,7,13-H7,SFA1404,PI01,49,SIS1404,PI01,52,SDN1404,PI01,28,SST1404,59,SOT1404,PI01,A15,SSL1404,PI01,40,NA,NA,NA,NA,NA,NA,30,6,25,NA,NA,NA,NA,CK,NA,NA,NA,NA,LP,KI,full work-up 1,1412,U1412,U1412,NA,not
U1398,1398,2015-06-24-J07,JE204,2016-02-23,2015-06-24,J07,PI,02,2015-06-24-J07-PI-02,none,none,21.5,NA,122,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,E,7,13-E7,SFA1395,PI01,40,SIS1395,PI01,41,SDN1395,PI01,17,SST1395,60,SOT1395,PI01,A12,SSL1395,PI01,12,NA,NA,NA,NA,NA,NA,31,6,25,NA,NA,NA,NA,KI,NA,NA,NA,ENLARGED SPLEEN,CK,LP,full work-up 1,1398,U1398,U1398,NA,not
U1387,1387,2015-07-06-D11,DE237,2016-02-23,2015-07-06,D11,PI,05,2015-07-06-D11-PI-05,none,none,19.0,NA,114,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,C,7,13-C7,SFA1389,PI01,20,SIS1389,PI01,21,SDN1389,PI01,18,SST1389,59,SOT1389,PI01,A8,SSL1389,PI01,21,NA,NA,NA,NA,NA,NA,30,2,25,NA,NA,NA,NA,CK,NA,NA,one oto cracked,NA,LP,LP,full work-up 1,1387,U1387,U1387,NA,not
U1388,1388,2015-07-06-D11,DE237,2016-02-23,2015-07-06,D11,PI,10,2015-07-06-D11-PI-10,none,none,14.7,NA,105,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,B,7,13-B7,SFA1390,PI01,25,SIS1390,PI01,25,SDN1390,PI01,19,SST1390,59,SOT1390,PI01,A10,SSL1390,PI01,27,NA,NA,NA,NA,NA,NA,30,3,25,NA,NA,NA,NA,CK,NA,NA,one otolith,NA,LP,LP,full work-up 1,1388,U1388,U1388,NA,not
U1389,1389,2015-07-06-D11,DE237,2016-02-23,2015-07-06,D11,PI,08,2015-07-06-D11-PI-08,none,none,17.2,NA,113,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,D,7,13-D7,SFA1391,PI01,27,SIS1391,PI01,29,SDN1391,PI01,20,SST1391,59,SOT1391,PI01,A11,SSL1391,PI01,9,NA,NA,NA,NA,NA,NA,30,4,25,NA,NA,NA,NA,CK,NA,NA,NA,NA,LP,LP,full work-up 1,1389,U1389,U1389,NA,not
U1390,1390,2015-07-06-D11,DE237,2016-02-23,2015-07-06,D11,PI,07,2015-07-06-D11-PI-07,none,none,14.6,NA,112,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,F,7,13-F7,SFA1392,PI01,34,SIS1392,PI01,36,SDN1392,PI01,21,SST1392,59,SOT1392,PI01,A13,SSL1392,PI01,34,NA,NA,NA,NA,NA,NA,30,5,25,NA,NA,NA,NA,CK,NA,NA,NA,NA,LP,KI,full work-up 1,1390,U1390,U1390,NA,not
U1376,1376,2015-06-23-J09,JE202,2016-02-23,2015-06-23,J09,PI,06,2015-06-23-J09-PI-06,none,none,23.2,NA,125,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,G,9,13-G9,SFA1388,PI01,52,SIS1388,PI01,54,SDN1388,PI01,25,SST1388,58,SOT1388,PI02,A12,SSL1388,PI01,41,NA,NA,NA,NA,NA,NA,32,2,25,NA,NA,NA,NA,LP,NA,NA,NA,NA,CK,KI,full work-up 1,1376,U1376,U1376,NA,not
U1407,1407,2015-06-23-J09,JE202,2016-02-23,2015-06-23,J09,PI,04,2015-06-23-J09-PI-04,none,none,23.4,NA,122,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,A,8,13-A8,SFA1401,PI01,47,SIS1401,PI01,49,SDN1401,PI01,24,SST1401,61,SOT1401,PI02,A11,SSL1401,PI01,38,NA,NA,NA,NA,NA,NA,33,10,25,NA,NA,NA,NA,DS,NA,NA,NA,MUSCLE SAMPLE CONTAMINATED WITH ANOTHER FISH' TISSUE,KI,KI,full work-up 1,1407,U1407,U1407,NA,not
U1408,1408,2015-06-23-J09,JE202,2016-02-23,2015-06-23,J09,PI,10,2015-06-23-J09-PI-10,none,none,21.9,NA,125,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,F,9,13-F9,SFA1402,PI01,54,SIS1402,PI01,56,SDN1402,PI01,26,SST1402,61,SOT1402,PI02,A13,SSL1402,PI01,43,NA,NA,NA,NA,NA,NA,33,11,25,NA,NA,NA,NA,DS,NA,NA,NA,1 OTOLITH,KI,KI,full work-up 1,1408,U1408,U1408,NA,not
U1404,1404,2015-06-24-J07,JE204,2016-02-23,2015-06-24,J07,PI,01,2015-06-24-J07-PI-01,none,none,17.7,NA,111,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,D,8,13-D8,SFA1398,PI01,29,SIS1398,PI01,32,SDN1398,PI01,13,SST1398,61,SOT1398,PI02,A7,SSL1398,PI01,32,NA,NA,NA,NA,NA,NA,33,7,25,NA,NA,NA,NA,DS,NA,NA,NA,NA,KI,LP,full work-up 1,1404,U1404,U1404,NA,not
U1406,1406,2015-06-24-J07,JE204,2016-02-23,2015-06-24,J07,PI,04,2015-06-24-J07-PI-04,none,none,21.1,NA,122,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,B,8,13-B8,SFA1400,PI01,41,SIS1400,PI01,43,SDN1400,PI01,22,SST1400,61,SOT1400,PI02,A9,SSL1400,PI01,36,NA,NA,NA,NA,NA,NA,33,9,25,NA,NA,NA,NA,DS,NA,NA,NA,NA,KI,KI,full work-up 1,1406,U1406,U1406,NA,not
U1402,1402,2015-06-29-D09,DE226,2016-02-23,2015-06-29,D09,PI,02,2015-06-29-D09-PI-02,none,none,16.1,NA,110,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,F,8,13-F8,SFA1396,PI01,21,SIS1396,PI01,23,SDN1396,PI01,11,SST1396,61,SOT1396,PI02,A5,SSL1396,PI01,25,NA,NA,NA,NA,NA,NA,33,5,25,NA,NA,NA,NA,DS,NA,NA,NA,"DISCOLORATION OF SKIN + SCALES, VERY DARK/BLEEDING EXTENDED PORTION OF LIVER ACROSS STOMACH",KI,LP,full work-up 1,1402,U1402,U1402,NA,not
U1403,1403,2015-06-29-D09,DE226,2016-02-23,2015-06-29,D09,PI,01,2015-06-29-D09-PI-01,none,none,15.1,NA,111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,E,8,13-E8,SFA1397,PI01,23,SIS1397,PI01,27,SDN1397,PI01,12,SST1397,61,SOT1397,PI02,A6,SSL1397,PI01,29,NA,NA,NA,NA,NA,NA,33,6,25,NA,NA,NA,NA,DS,NA,NA,NA,NA,KI,LP,full work-up 1,1403,U1403,U1403,NA,not
U1405,1405,2015-07-06-D11,DE237,2016-02-23,2015-07-06,D11,PI,09,2015-07-06-D11-PI-09,none,none,16.5,NA,111,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,C,8,13-C8,SFA1399,PI01,32,SIS1399,PI01,34,SDN1399,PI01,14,SST1399,61,SOT1399,PI02,A8,SSL1399,PI01,18,NA,NA,NA,NA,NA,NA,33,8,25,NA,NA,NA,NA,DS,NA,NA,NA,NA,KI,KI,full work-up 1,1405,U1405,U1405,NA,not
U1399,1399,2015-06-23-J09,JE202,2016-02-24,2015-06-23,J09,PI,07,2015-06-23-J09-PI-07,none,none,20.9,NA,118,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,E,9,13-E9,SFA1405,UNKNOWN,UNKNOWN,NA,UNKNOWN,UNKNOWN,NA,SO2,100,SST1405,60,SOT1405,PI01,A16,SSL1405,PI1,45,NA,NA,NA,NA,NA,NA,31,7,UNKNOWN,NA,NA,NA,NA,LP,NA,NA,Not all fields on data sheet filled out due to lab being shut down mid processing,NA,NA,NA,full work-up 1,1399,U1399,U1399,NA,not
U1400,1400,2015-07-01-J10,JE216,2016-02-24,2015-07-01,J10,PI,09,2015-07-01-J10-PI-09,none,none,22.7,NA,131,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,C,9,13-C9,SFA1406,UNKNOWN,UNKNOWN,NA,UNKNOWN,UNKNOWN,NA,SO2,99,SST1406,60,SOT1406,PI01,A17,SSL1406,PI1,49,NA,NA,NA,NA,NA,NA,31,8,UNKNOWN,NA,NA,NA,NA,KI,NA,NA,"Sample is from day lab was shutdown, technicians could not complete what they were working on, so we are unsure of where Iso, FA and DNA samples ended up.",NA,NA,NA,full work-up 1,1400,U1400,U1400,NA,not
U1421,1421,2015-07-01-J10,JE216,2016-02-24,2015-07-01,J10,PI,10,2015-07-01-J10-PI-10,none,none,21.6,NA,UNKNOWN,UNKNOWN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,A,9,13-A9,SFA1407,UNKNOWN,UNKNOWN,NA,UNKNOWN,UNKNOWN,NA,SO2,98,SST1407,60,SOT1407,PI01,A18,SSL1407,UNKNOWN,UNKNOWN,NA,NA,NA,NA,NA,NA,31,9,UNKNOWN,NA,NA,NA,NA,KI,NA,NA,"Sample is from day lab was shutdown, technicians could not complete what they were working on, so we are unsure of where Iso, FA and DNA samples ended up.",NA,NA,NA,full work-up 1,1421,U1421,U1421,NA,not
1791,1791,2016-06-14-D09,DE322,2016-06-09,2016-06-14,D09,SO,12,2016-06-14-D09-SO-12,none,none,9.0,NA,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA-NANA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS01272,DS1272,DS01261-DS01290,DW37,CVJ,NA,NA,Enumerated for sea lice only,NA,BJ,NA,lice enumeration only - in lab,1791,U1791,1791,NA,NA
1792,1792,2016-06-14-D09,DE322,2016-06-09,2016-06-14,D09,SO,20,2016-06-14-D09-SO-20,none,none,11.0,NA,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA-NANA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS01280,DS1280,DS01261-DS01290,DW37,CVJ,NA,NA,Enumerated for sea lice only,NA,BJ,NA,lice enumeration only - in lab,1792,U1792,1792,NA,NA
1437,1437,2016-06-18-J09,JE274,2016-06-27,2016-06-18,J09,SO,5,2016-06-18-J09-SO-5,NA,none,8.5,NA,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,G,1,14-G1,SFA1419,SO25,12,SIS1419,SO30,21,NA,NA,NA,SST1419,60,SOT1419,SO19,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,35,1,JS01205,JS1205,JS01201-JS01230,JW37,TS,NA,NA,improper handling of RNA microtube caps may have cross contaminated RNA tissues samples,NA,SJ,NA,full work-up 1,1437,U1437,1437,NA,NA
1438,1438,2016-06-18-J09,JE274,2016-06-27,2016-06-18,J09,SO,6,2016-06-18-J09-SO-6,NA,none,12.0,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,H,1,14-H1,SFA1420,SO25,14,SIS1420,SO30,25,NA,NA,NA,SST1420,60,SOT1420,SO19,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,36,1,JS01206,JS1206,JS01201-JS01230,JW37,TS,NA,NA,improper handling of RNA microtube caps may have cross contaminated RNA tissues samples,NA,SJ,NA,full work-up 1,1438,U1438,1438,NA,NA
