ufn,seine_id,species,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,analysis_planned,dissection_status,lice_qc_flag,qc_comments,survey_date,site_id,region
U16158,DE513N2,SO,P1016,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-28,D09,DI
U16159,DE513N2,SO,P1016,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-28,D09,DI
U16160,DE513N2,SO,P1016,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-28,D09,DI
U16121,DE519N1,SO,P1013,7:56,8:26,129,20,21.5,SEMSP,not dissected,NA,NA,2018-05-29,D27,DI
U16122,DE519N1,SO,P1013,7:59,8:26,109,21,11.9,SEMSP,not dissected,NA,NA,2018-05-29,D27,DI
U16123,DE519N1,SO,P1013,8:03,8:26,118,22,15,SEMSP,not dissected,NA,NA,2018-05-29,D27,DI
U16281,DE519N1,PI,P1029,NA,NA,96,17,7.1,SEMSP,not dissected,NA,NA,2018-05-29,D27,DI
U16282,DE519N1,PI,P1029,NA,NA,87,14,4.5,SEMSP,not dissected,NA,NA,2018-05-29,D27,DI
U16283,DE519N1,PI,P1029,NA,NA,86,14,5.1,SEMSP,not dissected,NA,NA,2018-05-29,D27,DI
U16284,DE519N1,PI,P1029,NA,NA,81,15,4.3,SEMSP,not dissected,NA,NA,2018-05-29,D27,DI
U16285,DE519N1,PI,P1029,NA,NA,85,15,4.4,SEMSP,not dissected,NA,NA,2018-05-29,D27,DI
U16286,DE519N1,PI,P1029,NA,NA,82,14,4.1,SEMSP,not dissected,NA,NA,2018-05-29,D27,DI
U16287,DE519N1,PI,P1029,NA,NA,103,17,8,SEMSP,not dissected,NA,NA,2018-05-29,D27,DI
U16288,DE519N1,PI,P1029,NA,NA,99,19,7.2,SEMSP,not dissected,NA,NA,2018-05-29,D27,DI
U16289,DE519N1,PI,P1029,NA,NA,94,16,6,SEMSP,not dissected,NA,NA,2018-05-29,D27,DI
U16290,DE519N1,PI,P1029,NA,NA,92,15,5.2,SEMSP,not dissected,NA,NA,2018-05-29,D27,DI
U16461,DE519N1,CU,P1047,NA,NA,99,17,7.1,SEMSP,not dissected,NA,NA,2018-05-29,D27,DI
U16462,DE519N1,CU,P1047,NA,NA,86,11,6.1,SEMSP,not dissected,NA,NA,2018-05-29,D27,DI
U16463,DE519N1,CU,P1047,NA,NA,95,18,7.6,SEMSP,not dissected,NA,NA,2018-05-29,D27,DI
U16464,DE519N1,CU,P1047,NA,NA,101,19,10.2,SEMSP,not dissected,NA,NA,2018-05-29,D27,DI
U16465,DE519N1,CU,P1047,NA,NA,89,12,6.1,SEMSP,not dissected,NA,NA,2018-05-29,D27,DI
U16466,DE519N1,CU,P1047,NA,NA,108,22,11.3,SEMSP,not dissected,NA,NA,2018-05-29,D27,DI
U16467,DE519N1,CU,P1047,NA,NA,94,18,7.3,SEMSP,not dissected,NA,NA,2018-05-29,D27,DI
U16468,DE519N1,CU,P1047,NA,NA,88,16,5.3,SEMSP,not dissected,NA,NA,2018-05-29,D27,DI
U16469,DE519N1,CU,P1047,NA,NA,81,14,5.1,SEMSP,not dissected,NA,NA,2018-05-29,D27,DI
U16470,DE519N1,CU,P1047,NA,NA,88,17,5.9,SEMSP,not dissected,NA,NA,2018-05-29,D27,DI
U16451,DE514N1,SO,P1046,9:25,9:38,104,22,11.3,SEMSP,not dissected,NA,NA,2018-05-30,D10,DI
U16452,DE514N1,SO,P1046,9:26,9:38,102,20,9.5,SEMSP,not dissected,NA,NA,2018-05-30,D10,DI
U16453,DE514N1,SO,P1046,9:27,9:50,99,17,7.2,SEMSP,not dissected,NA,NA,2018-05-30,D10,DI
U16454,DE514N1,SO,P1046,9:41,9:50,96,18,6.9,SEMSP,not dissected,NA,NA,2018-05-30,D10,DI
U16401,DE514N1,PI,P1041,NA,NA,66,12,2.5,SEMSP,not dissected,NA,NA,2018-05-30,D10,DI
U16402,DE514N1,PI,P1041,NA,NA,87,15,5.4,SEMSP,not dissected,NA,NA,2018-05-30,D10,DI
U16403,DE514N1,PI,P1041,NA,NA,67,13,2.5,SEMSP,not dissected,NA,NA,2018-05-30,D10,DI
U16404,DE514N1,PI,P1041,NA,NA,84,19,4.6,SEMSP,not dissected,NA,NA,2018-05-30,D10,DI
U16405,DE514N1,PI,P1041,NA,NA,81,15,5.1,SEMSP,not dissected,NA,NA,2018-05-30,D10,DI
U16406,DE514N1,PI,P1041,NA,NA,84,15,5.6,SEMSP,not dissected,NA,NA,2018-05-30,D10,DI
U16407,DE514N1,PI,P1041,NA,NA,81,14,3.7,SEMSP,not dissected,NA,NA,2018-05-30,D10,DI
U16408,DE514N1,PI,P1041,NA,NA,98,17,10,SEMSP,not dissected,NA,NA,2018-05-30,D10,DI
U16409,DE514N1,PI,P1041,NA,NA,71,14,3.2,SEMSP,not dissected,NA,NA,2018-05-30,D10,DI
U16410,DE514N1,PI,P1041,NA,NA,86,17,5.8,SEMSP,not dissected,NA,NA,2018-05-30,D10,DI
U16081,DE514N1,CU,P1009,NA,NA,69,15,3.2,SEMSP,not dissected,NA,NA,2018-05-30,D10,DI
U16082,DE514N1,CU,P1009,NA,NA,69,14,3.6,SEMSP,not dissected,NA,NA,2018-05-30,D10,DI
U16083,DE514N1,CU,P1009,NA,NA,87,15,5.8,SEMSP,not dissected,NA,NA,2018-05-30,D10,DI
U16084,DE514N1,CU,P1009,NA,NA,67,14,2.9,SEMSP,not dissected,NA,NA,2018-05-30,D10,DI
U16085,DE514N1,CU,P1009,NA,NA,80,15,4.5,SEMSP,not dissected,NA,NA,2018-05-30,D10,DI
U16086,DE514N1,CU,P1009,NA,NA,98,18,6.9,SEMSP,not dissected,NA,NA,2018-05-30,D10,DI
U16087,DE514N1,CU,P1009,NA,NA,83,16,5.1,SEMSP,not dissected,NA,NA,2018-05-30,D10,DI
U16088,DE514N1,CU,P1009,NA,NA,83,14,5.2,SEMSP,not dissected,NA,NA,2018-05-30,D10,DI
U16089,DE514N1,CU,P1009,NA,NA,83,15,5.3,SEMSP,not dissected,NA,NA,2018-05-30,D10,DI
U16090,DE514N1,CU,P1009,NA,NA,87,15,4.6,SEMSP,not dissected,NA,NA,2018-05-30,D10,DI
U16331,DE514N1,CK,P1034,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-30,D10,DI
U16771,JE402N1,CO,P1078,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-21,J11,JS
U16772,JE402N1,CO,P1078,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-21,J11,JS
U16773,JE402N1,CO,P1078,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-21,J11,JS
U16774,JE402N1,CO,P1078,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-21,J11,JS
U16775,JE402N1,CO,P1078,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-21,J11,JS
U16776,JE402N1,CO,P1078,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-21,J11,JS
U16777,JE402N1,CO,P1078,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-21,J11,JS
U16778,JE402N1,CO,P1078,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-21,J11,JS
U16779,JE402N1,CO,P1078,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-21,J11,JS
U16780,JE402N1,CO,P1078,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-21,J11,JS
U16851,JE402N1,HE,P1086,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-21,J11,JS
U16852,JE402N1,HE,P1086,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-21,J11,JS
U16853,JE402N1,HE,P1086,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-21,J11,JS
U16854,JE402N1,HE,P1086,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-21,J11,JS
U16855,JE402N1,HE,P1086,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-21,J11,JS
U16371,DE531N1,HE,P1038,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI
U16372,DE531N1,HE,P1038,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI
U16511,JE417N1,SO,P1052,7:46,8:02,130,23,25,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16512,JE417N1,SO,P1052,7:51,8:02,170,19,10.5,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16513,JE417N1,SO,P1052,7:51,8:07,111,18,8,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16514,JE417N1,SO,P1052,7:56,8:07,160,19,12,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16515,JE417N1,SO,P1052,7:56,8:13,103,19,9.5,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16516,JE417N1,SO,P1052,7:59,8:13,96,18,7,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16517,JE417N1,SO,P1052,8:02,8:21,129,24,18,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16518,JE417N1,SO,P1052,8:02,8:21,94,19,9.8,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16519,JE417N1,SO,P1052,8:08,8:27,102,20,9.2,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16520,JE417N1,SO,P1052,8:09,8:27,104,21,11.4,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16671,JE417N1,PI,P1068,NA,NA,116,26,16,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16672,JE417N1,PI,P1068,NA,NA,125,24,17,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16673,JE417N1,PI,P1068,NA,NA,120,23,14.2,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16674,JE417N1,PI,P1068,NA,NA,119,23,15,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16675,JE417N1,PI,P1068,NA,NA,116,22,18.8,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16676,JE417N1,PI,P1068,NA,NA,121,24,17.8,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16677,JE417N1,PI,P1068,NA,NA,121,24,18.6,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16678,JE417N1,PI,P1068,NA,NA,106,21,12.8,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16679,JE417N1,PI,P1068,NA,NA,116,22,17.6,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16680,JE417N1,PI,P1068,NA,NA,121,24,16,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16601,JE417N1,CU,P1061,NA,NA,124,24,17.6,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16602,JE417N1,CU,P1061,NA,NA,125,25,18.4,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16603,JE417N1,CU,P1061,NA,NA,103,21,9.8,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16604,JE417N1,CU,P1061,NA,NA,131,26,20.4,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16605,JE417N1,CU,P1061,NA,NA,116,24,15.4,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16606,JE417N1,CU,P1061,NA,NA,129,26,20.2,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16607,JE417N1,CU,P1061,NA,NA,130,27,20.2,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16608,JE417N1,CU,P1061,NA,NA,128,24,18,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16609,JE417N1,CU,P1061,NA,NA,125,26,19.4,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16610,JE417N1,CU,P1061,NA,NA,117,21,15.2,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16971,JE417N1,SO,P1098,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16972,JE417N1,SO,P1098,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16973,JE417N1,SO,P1098,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16974,JE417N1,SO,P1098,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16975,JE417N1,SO,P1098,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16976,JE417N1,SO,P1098,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16977,JE417N1,SO,P1098,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16978,JE417N1,SO,P1098,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16979,JE417N1,SO,P1098,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16980,JE417N1,SO,P1098,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16841,JE417N1,CO,P1085,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16842,JE417N1,CO,P1085,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16843,JE417N1,CO,P1085,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16844,JE417N1,CO,P1085,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16845,JE417N1,CO,P1085,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16846,JE417N1,CO,P1085,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16847,JE417N1,CO,P1085,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16848,JE417N1,CO,P1085,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16849,JE417N1,CO,P1085,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16850,JE417N1,CO,P1085,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16991,JE417N1,SO,P1100,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16992,JE417N1,SO,P1100,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16993,JE417N1,SO,P1100,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16994,JE417N1,SO,P1100,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16995,JE417N1,SO,P1100,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16996,JE417N1,SO,P1100,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16997,JE417N1,SO,P1100,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16998,JE417N1,SO,P1100,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16999,JE417N1,SO,P1100,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U17000,JE417N1,SO,P1100,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-31,J09,JS
U16881,JE418N1,SO,P1089,7:15,7:32,137,27,34,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16882,JE418N1,SO,P1089,7:16,7:37,111,23,14.4,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16883,JE418N1,SO,P1089,7:31,7:42,101,19,13.2,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16884,JE418N1,SO,P1089,7:35,7:49,129,25,18.2,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16885,JE418N1,SO,P1089,7:38,7:49,96,19,9,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16886,JE418N1,SO,P1089,7:42,7:52,114,21,13.2,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16887,JE418N1,SO,P1089,7:44,7:59,128,25,22,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16888,JE418N1,SO,P1089,7:47,7:59,147,28,26,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16889,JE418N1,SO,P1089,7:54,8:11,138,26,22,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16890,JE418N1,SO,P1089,7:54,8:11,138,26,19.8,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16731,JE418N1,PI,P1074,NA,NA,111,23,13.5,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16732,JE418N1,PI,P1074,NA,NA,125,23,15.8,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16733,JE418N1,PI,P1074,NA,NA,113,19,10.4,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16734,JE418N1,PI,P1074,NA,NA,130,25,17.4,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16735,JE418N1,PI,P1074,NA,NA,138,23,19.2,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16736,JE418N1,PI,P1074,NA,NA,121,23,13.4,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16737,JE418N1,PI,P1074,NA,NA,120,23,12.4,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16738,JE418N1,PI,P1074,NA,NA,130,22,16.6,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16739,JE418N1,PI,P1074,NA,NA,131,28,17.2,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16740,JE418N1,PI,P1074,NA,NA,114,22,12.6,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16981,JE418N1,CU,P1099,NA,NA,122,23,14.6,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16982,JE418N1,CU,P1099,NA,NA,108,23,10.4,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16983,JE418N1,CU,P1099,NA,NA,132,25,17.8,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16984,JE418N1,CU,P1099,NA,NA,121,23,14.6,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16985,JE418N1,CU,P1099,NA,NA,129,24,16.4,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16986,JE418N1,CU,P1099,NA,NA,113,21,11,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16987,JE418N1,CU,P1099,NA,NA,129,27,16.8,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16988,JE418N1,CU,P1099,NA,NA,117,23,12,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16989,JE418N1,CU,P1099,NA,NA,107,21,9.8,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16990,JE418N1,CU,P1099,NA,NA,137,28,24,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16501,JE418N1,SO,P1051,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16502,JE418N1,SO,P1051,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16503,JE418N1,SO,P1051,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16504,JE418N1,SO,P1051,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16505,JE418N1,SO,P1051,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16506,JE418N1,SO,P1051,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16507,JE418N1,SO,P1051,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16508,JE418N1,SO,P1051,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16509,JE418N1,SO,P1051,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16510,JE418N1,SO,P1051,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16541,JE418N1,SO,P1055,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16542,JE418N1,SO,P1055,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16543,JE418N1,SO,P1055,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16544,JE418N1,SO,P1055,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16545,JE418N1,SO,P1055,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16546,JE418N1,SO,P1055,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16547,JE418N1,SO,P1055,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16548,JE418N1,SO,P1055,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16549,JE418N1,SO,P1055,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16550,JE418N1,SO,P1055,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16721,JE418N1,CO,P1073,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16591,JE418N1,HE,P1060,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16592,JE418N1,HE,P1060,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16593,JE418N1,HE,P1060,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16594,JE418N1,HE,P1060,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16595,JE418N1,HE,P1060,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS
U16291,DE520N3,SO,P1030,9:02,9:21,123,26,18.5,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI
U16292,DE520N3,SO,P1030,9:03,9:21,112,21,14.3,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI
U16293,DE520N3,SO,P1030,9:05,9:30,110,21,12.8,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI
U16294,DE520N3,SO,P1030,9:08,9:30,103,19,10.2,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI
U16295,DE520N3,SO,P1030,9:11,9:39,93,20,8.7,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI
U16296,DE520N3,SO,P1030,9:14,9:39,113,20,13.5,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI
U16297,DE520N3,SO,P1030,9:26,9:45,115,22,13.8,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI
U16298,DE520N3,SO,P1030,9:46,9:55,92,15,6.4,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI
U16031,DE520N3,PI,P1004,NA,NA,102,18,9.3,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI
U16032,DE520N3,PI,P1004,NA,NA,90,16,6.2,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI
U16033,DE520N3,PI,P1004,NA,NA,99,19,7.8,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI
U16034,DE520N3,PI,P1004,NA,NA,89,17,6.7,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI
U16035,DE520N3,PI,P1004,NA,NA,107,20,10.8,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI
U16036,DE520N3,PI,P1004,NA,NA,102,19,9.2,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI
U16037,DE520N3,PI,P1004,NA,NA,89,17,6.8,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI
U16038,DE520N3,PI,P1004,NA,NA,118,20,14.2,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI
U16039,DE520N3,PI,P1004,NA,NA,89,15,6.2,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI
U16040,DE520N3,PI,P1004,NA,NA,102,18,8,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI
U16261,DE520N3,CU,P1027,NA,NA,122,21,14.8,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI
U16262,DE520N3,CU,P1027,NA,NA,94,18,7.6,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI
U16263,DE520N3,CU,P1027,NA,NA,92,7,6.8,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI
U16264,DE520N3,CU,P1027,NA,NA,118,22,14,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI
U16265,DE520N3,CU,P1027,NA,NA,99,19,8.5,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI
U16266,DE520N3,CU,P1027,NA,NA,104,19,9.4,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI
U16267,DE520N3,CU,P1027,NA,NA,115,21,13.8,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI
U16268,DE520N3,CU,P1027,NA,NA,85,16,5.5,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI
U16269,DE520N3,CU,P1027,NA,NA,103,19,9.4,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI
U16270,DE520N3,CU,P1027,NA,NA,98,16,8.2,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI
U17091,DE521N1,SO,P1110,7:05,7:17,107,20,11.4,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U17092,DE521N1,SO,P1110,7:06,7:17,136,27,19.4,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U17093,DE521N1,SO,P1110,7:11,7:23,117,20,14.6,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U17094,DE521N1,SO,P1110,7:14,7:23,113,22,14.9,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U17095,DE521N1,SO,P1110,7:18,7:35,119,22,16.7,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U17096,DE521N1,SO,P1110,7:21,7:35,111,19,10.8,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U17097,DE521N1,SO,P1110,7:22,7:35,96,18,11,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U17098,DE521N1,SO,P1110,7:26,8:05,120,24,16.9,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U17099,DE521N1,SO,P1110,7:36,8:05,118,22,14.5,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U17100,DE521N1,SO,P1110,7:37,8:05,118,20,11,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U17101,DE521N1,PI,P1111,NA,NA,98,14,6.4,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U17102,DE521N1,PI,P1111,NA,NA,141,27,24.5,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U17103,DE521N1,PI,P1111,NA,NA,110,21,12.2,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U17104,DE521N1,PI,P1111,NA,NA,93,17,7.6,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
