seine_id,survey_date,site_id,so_taken,cu_taken,pi_taken,SO_retained,SO_dissected,PI_retained,PI_dissected,CU_retained,CU_dissected,ufn,sample_id,n_lice_in_sample,SO_sealice_collected,SO_sealice_results,PI_sealice_collected,PI_sealice_results,CU_sealice_collected,CU_sealice_results,n_sockeye_stock_id,stock_1,probability_stock_1
DN294,15-06-17,D08,12,10,0,12,11,0,0,10,10,U471,SSL1298,3,10,10,0,0,0,0,11,Chilko,0.79
DN294,15-06-17,D08,12,10,0,12,11,0,0,10,10,U473,SSL1300,3,10,10,0,0,0,0,11,Chilko,0.99
DN294,15-06-17,D08,12,10,0,12,11,0,0,10,10,U1343,SSL1284,3,10,10,0,0,0,0,11,Chilko,0.98
DN294,15-06-17,D08,12,10,0,12,11,0,0,10,10,U1365,SSL1292,1,10,10,0,0,0,0,11,Scotch,0.66
DN294,15-06-17,D08,12,10,0,12,11,0,0,10,10,U1366,SSL1293,2,10,10,0,0,0,0,11,Chilko,0.92
DN298,15-06-18,D11,30,10,0,30,10,0,0,10,0,U778,SSL745,3,10,0,0,0,0,0,10,Paula,0.34
DN298,15-06-18,D11,30,10,0,30,10,0,0,10,0,U779,SSL746,11,10,0,0,0,0,0,10,Chilko,0.99
DN298,15-06-18,D11,30,10,0,30,10,0,0,10,0,U780,SSL747,6,10,0,0,0,0,0,10,Quesnel_Horsef,0.35
DN298,15-06-18,D11,30,10,0,30,10,0,0,10,0,U797,SSL752,5,10,0,0,0,0,0,10,Quesnel_Mitche,0.72
DN298,15-06-18,D11,30,10,0,30,10,0,0,10,0,U798,SSL753,31,10,0,0,0,0,0,10,Paula,0.27
DN298,15-06-18,D11,30,10,0,30,10,0,0,10,0,U804,SSL757,4,10,0,0,0,0,0,10,L_Adams,0.38
DN298,15-06-18,D11,30,10,0,30,10,0,0,10,0,U805,SSL758,6,10,0,0,0,0,0,10,Paula,0.32
DN298,15-06-18,D11,30,10,0,30,10,0,0,10,0,U806,SSL759,0,10,0,0,0,0,0,10,Chilko,0.92
DN298,15-06-18,D11,30,10,0,30,10,0,0,10,0,U756,SSL760,3,10,0,0,0,0,0,10,Scotch,0.74
DN298,15-06-18,D11,30,10,0,30,10,0,0,10,0,U1331,SSL1260,9,10,0,0,0,0,0,10,Birkenhead,1
DN299,15-06-18,D09,30,10,NA,30,10,0,0,10,5,U890,SSL834,13,10,10,0,0,0,0,10,Quesnel_Horsef,0.3
DN299,15-06-18,D09,30,10,NA,30,10,0,0,10,5,U897,SSL839,3,10,10,0,0,0,0,10,L_Adams,0.47
DN299,15-06-18,D09,30,10,NA,30,10,0,0,10,5,U898,SSL840,6,10,10,0,0,0,0,10,Chilko,0.73
DN299,15-06-18,D09,30,10,NA,30,10,0,0,10,5,U852,SSL841,3,10,10,0,0,0,0,10,L_Adams,0.6
DN299,15-06-18,D09,30,10,NA,30,10,0,0,10,5,U899,SSL842,1,10,10,0,0,0,0,10,Quesnel_Mitche,0.71
DN299,15-06-18,D09,30,10,NA,30,10,0,0,10,5,U900,SSL843,7,10,10,0,0,0,0,10,Nadina,0.27
DN299,15-06-18,D09,30,10,NA,30,10,0,0,10,5,U901,SSL844,5,10,10,0,0,0,0,10,Scotch,0.72
DN299,15-06-18,D09,30,10,NA,30,10,0,0,10,5,U902,SSL845,5,10,10,0,0,0,0,10,Scotch,0.7
DN299,15-06-18,D09,30,10,NA,30,10,0,0,10,5,U903,SSL846,3,10,10,0,0,0,0,10,L_Adams,0.35
DN299,15-06-18,D09,30,10,NA,30,10,0,0,10,5,U911,SSL848,14,10,10,0,0,0,0,10,L_Adams,0.61
DN301,15-06-19,D06,5,10,0,5,5,0,0,10,10,U799,SSL763,1,5,0,0,0,0,0,5,Quesnel_Decept,0.43
DN301,15-06-19,D06,5,10,0,5,5,0,0,10,10,U807,SSL765,3,5,0,0,0,0,0,5,Gates_Cr,1
DN301,15-06-19,D06,5,10,0,5,5,0,0,10,10,U808,SSL766,4,5,0,0,0,0,0,5,L_Adams,0.59
DN301,15-06-19,D06,5,10,0,5,5,0,0,10,10,U811,SSL769,21,5,0,0,0,0,0,5,Baker_Lake,1
DN301,15-06-19,D06,5,10,0,5,5,0,0,10,10,U812,SSL770,8,5,0,0,0,0,0,5,Scotch,0.65
DN305,15-06-20,D11,3,10,2,3,3,2,0,10,0,U1036,SSL992,13,3,0,0,0,0,0,3,L_Adams,0.59
DN305,15-06-20,D11,3,10,2,3,3,2,0,10,0,U1047,SSL999,3,3,0,0,0,0,0,3,Scotch,0.66
DN305,15-06-20,D11,3,10,2,3,3,2,0,10,0,U1055,SSL1004,17,3,0,0,0,0,0,3,Chilko,0.7
DN306,15-06-20,D09,30,10,0,30,11,0,0,10,5,U989,SSL948,4,11,10,0,0,0,0,11,Pitt,0.85
DN306,15-06-20,D09,30,10,0,30,11,0,0,10,5,U990,SSL949,0,11,10,0,0,0,0,11,Quesnel_Mitche,0.72
DN306,15-06-20,D09,30,10,0,30,11,0,0,10,5,U996,SSL951,17,11,10,0,0,0,0,11,L_Adams,0.62
DN306,15-06-20,D09,30,10,0,30,11,0,0,10,5,U997,SSL952,4,11,10,0,0,0,0,11,Quesnel_Horsef,0.37
DN306,15-06-20,D09,30,10,0,30,11,0,0,10,5,U998,SSL953,10,11,10,0,0,0,0,11,Chilko,0.22
DN306,15-06-20,D09,30,10,0,30,11,0,0,10,5,U1001,SSL938,0,11,10,0,0,0,0,11,Quesnel_Mitche,0.68
DN306,15-06-20,D09,30,10,0,30,11,0,0,10,5,U1002,SSL939,0,11,10,0,0,0,0,11,Scotch,0.74
DN306,15-06-20,D09,30,10,0,30,11,0,0,10,5,U1003,SSL940,2,11,10,0,0,0,0,11,Portage_Cr,0.43
DN306,15-06-20,D09,30,10,0,30,11,0,0,10,5,U1004,SSL941,3,11,10,0,0,0,0,11,Chilko,0.47
DN306,15-06-20,D09,30,10,0,30,11,0,0,10,5,U1011,SSL944,17,11,10,0,0,0,0,11,L_Adams,0.49
DN306,15-06-20,D09,30,10,0,30,11,0,0,10,5,U1012,SSL945,16,11,10,0,0,0,0,11,Quesnel_Decept,0.4
DN312,15-06-22,D10,30,10,0,30,11,0,0,10,0,U1029,SSL990,3,11,0,0,0,0,0,11,Mitchell,0.82
DN312,15-06-22,D10,30,10,0,30,11,0,0,10,0,U1039,SSL995,2,11,0,0,0,0,0,11,Chilko,0.99
DN312,15-06-22,D10,30,10,0,30,11,0,0,10,0,U1040,SSL996,6,11,0,0,0,0,0,11,Gates_Cr,0.66
DN312,15-06-22,D10,30,10,0,30,11,0,0,10,0,U1050,SSL1002,2,11,0,0,0,0,0,11,Pitt,1
DN312,15-06-22,D10,30,10,0,30,11,0,0,10,0,U1071,SSL1007,1,11,0,0,0,0,0,11,Quesnel_Decept,0.98
DN312,15-06-22,D10,30,10,0,30,11,0,0,10,0,U1072,SSL1008,1,11,0,0,0,0,0,11,Pitt,1
DN312,15-06-22,D10,30,10,0,30,11,0,0,10,0,U1030,SSL1009,2,11,0,0,0,0,0,11,Seymour,0.56
DN312,15-06-22,D10,30,10,0,30,11,0,0,10,0,U1058,SSL1010,2,11,0,0,0,0,0,11,Chilko,0.98
DN312,15-06-22,D10,30,10,0,30,11,0,0,10,0,U1059,SSL1011,8,11,0,0,0,0,0,11,Birkenhead,1
DN312,15-06-22,D10,30,10,0,30,11,0,0,10,0,U1073,SSL1017,4,11,0,0,0,0,0,11,Chilko,0.86
DN312,15-06-22,D10,30,10,0,30,11,0,0,10,0,U1081,SSL1020,9,11,0,0,0,0,0,11,Seymour,0.94
DN314,15-06-22,D09,29,10,7,29,10,7,7,10,5,U904,SSL847,11,10,9,0,0,0,0,10,Birkenhead,0.75
DN314,15-06-22,D09,29,10,7,29,10,7,7,10,5,U853,SSL849,9,10,9,0,0,0,0,10,Chilko,0.9
DN314,15-06-22,D09,29,10,7,29,10,7,7,10,5,U872,SSL850,9,10,9,0,0,0,0,10,Seymour,0.78
DN314,15-06-22,D09,29,10,7,29,10,7,7,10,5,U873,SSL851,5,10,9,0,0,0,0,10,Pitt,1
DN314,15-06-22,D09,29,10,7,29,10,7,7,10,5,U874,SSL852,6,10,9,0,0,0,0,10,L_Adams,0.45
DN314,15-06-22,D09,29,10,7,29,10,7,7,10,5,U875,SSL853,1,10,9,0,0,0,0,10,Chilko,0.98
DN314,15-06-22,D09,29,10,7,29,10,7,7,10,5,U905,SSL856,7,10,9,0,0,0,0,10,Quesnel_Decept,0.93
DN314,15-06-22,D09,29,10,7,29,10,7,7,10,5,U906,SSL857,1,10,9,0,0,0,0,10,Quesnel_Decept,0.62
DN314,15-06-22,D09,29,10,7,29,10,7,7,10,5,U912,SSL862,9,10,9,0,0,0,0,10,Tachie,0.38
DN314,15-06-22,D09,29,10,7,29,10,7,7,10,5,U913,SSL863,19,10,9,0,0,0,0,10,Seymour,0.94
DN317,15-06-23,D06,6,10,4,6,6,4,4,10,10,U1037,SSL993,2,6,0,0,0,0,0,6,Chilko,0.89
DN317,15-06-23,D06,6,10,4,6,6,4,4,10,10,U1038,SSL994,12,6,0,0,0,0,0,6,Pitt,1
DN317,15-06-23,D06,6,10,4,6,6,4,4,10,10,U1048,SSL1000,17,6,0,0,0,0,0,6,Tachie,0.73
DN317,15-06-23,D06,6,10,4,6,6,4,4,10,10,U1049,SSL1001,13,6,0,0,0,0,0,6,L_Adams,0.5
DN317,15-06-23,D06,6,10,4,6,6,4,4,10,10,U1056,SSL1005,5,6,0,0,0,0,0,6,Chilko,0.74
DN317,15-06-23,D06,6,10,4,6,6,4,4,10,10,U1057,SSL1006,15,6,0,0,0,0,0,6,Seymour,0.96
DN318,15-06-24,D10,7,10,0,7,7,0,0,10,0,U835,SSL789,2,7,0,0,0,0,0,7,Quesnel_Decept,0.46
DN318,15-06-24,D10,7,10,0,7,7,0,0,10,0,U836,SSL790,5,7,0,0,0,0,0,7,Mitchell,0.85
DN318,15-06-24,D10,7,10,0,7,7,0,0,10,0,U837,SSL791,2,7,0,0,0,0,0,7,Tachie,0.45
DN318,15-06-24,D10,7,10,0,7,7,0,0,10,0,U838,SSL792,4,7,0,0,0,0,0,7,Pitt,1
DN318,15-06-24,D10,7,10,0,7,7,0,0,10,0,U841,SSL794,2,7,0,0,0,0,0,7,Birkenhead,1
DN318,15-06-24,D10,7,10,0,7,7,0,0,10,0,U842,SSL795,4,7,0,0,0,0,0,7,Chilko,0.96
DN318,15-06-24,D10,7,10,0,7,7,0,0,10,0,U843,SSL796,1,7,0,0,0,0,0,7,Chilko,1
DN321,15-06-27,D09,19,10,10,19,11,10,10,10,5,U885,SSL826,14,11,11,0,0,0,0,11,Seymour,0.94
DN321,15-06-27,D09,19,10,10,19,11,10,10,10,5,U892,SSL828,4,11,11,0,0,0,0,11,Seymour,0.96
DN321,15-06-27,D09,19,10,10,19,11,10,10,10,5,U851,SSL829,19,11,11,0,0,0,0,11,L_Adams,0.38
DN321,15-06-27,D09,19,10,10,19,11,10,10,10,5,U886,SSL830,22,11,11,0,0,0,0,11,Mitchell,0.85
DN321,15-06-27,D09,19,10,10,19,11,10,10,10,5,U887,SSL831,15,11,11,0,0,0,0,11,Quesnel_Decept,0.96
DN321,15-06-27,D09,19,10,10,19,11,10,10,10,5,U888,SSL832,12,11,11,0,0,0,0,11,L_Adams,0.54
DN321,15-06-27,D09,19,10,10,19,11,10,10,10,5,U889,SSL833,25,11,11,0,0,0,0,11,Tachie,0.75
DN321,15-06-27,D09,19,10,10,19,11,10,10,10,5,U893,SSL835,5,11,11,0,0,0,0,11,Chilko,0.97
DN321,15-06-27,D09,19,10,10,19,11,10,10,10,5,U894,SSL836,10,11,11,0,0,0,0,11,Tachie,0.74
DN321,15-06-27,D09,19,10,10,19,11,10,10,10,5,U895,SSL837,1,11,11,0,0,0,0,11,Little,0.49
DN321,15-06-27,D09,19,10,10,19,11,10,10,10,5,U896,SSL838,13,11,11,0,0,0,0,11,Quesnel_Decept,0.31
DN325,15-06-29,D11,30,10,0,30,10,0,0,10,0,U560,SSL560,16,10,0,0,0,0,0,10,Sakinaw,1
DN325,15-06-29,D11,30,10,0,30,10,0,0,10,0,U571,SSL563,23,10,0,0,0,0,0,10,Quesnel_Horsef,0.9
DN325,15-06-29,D11,30,10,0,30,10,0,0,10,0,U572,SSL564,16,10,0,0,0,0,0,10,Quesnel_Horsef,0.89
DN325,15-06-29,D11,30,10,0,30,10,0,0,10,0,U573,SSL565,5,10,0,0,0,0,0,10,Quesnel_Horsef,0.9
DN325,15-06-29,D11,30,10,0,30,10,0,0,10,0,U574,SSL566,7,10,0,0,0,0,0,10,Seymour,0.7
DN325,15-06-29,D11,30,10,0,30,10,0,0,10,0,U587,SSL568,25,10,0,0,0,0,0,10,Narrows,0.45
DN325,15-06-29,D11,30,10,0,30,10,0,0,10,0,U588,SSL569,23,10,0,0,0,0,0,10,Birkenhead,0.97
DN325,15-06-29,D11,30,10,0,30,10,0,0,10,0,U589,SSL570,9,10,0,0,0,0,0,10,Narrows,0.32
DN325,15-06-29,D11,30,10,0,30,10,0,0,10,0,U570,SSL573,21,10,0,0,0,0,0,10,Narrows,0.5
DN325,15-06-29,D11,30,10,0,30,10,0,0,10,0,U575,SSL574,21,10,0,0,0,0,0,10,Seymour,0.5
DN326,15-06-29,D09,8,10,2,8,8,2,2,10,7,U597,SSL592,101,8,8,2,0,0,0,8,Quesnel_Horsef,0.91
DN326,15-06-29,D09,8,10,2,8,8,2,2,10,7,U598,SSL593,10,8,8,2,0,0,0,8,Quesnel_Mitche,1
DN326,15-06-29,D09,8,10,2,8,8,2,2,10,7,U613,SSL596,12,8,8,2,0,0,0,8,Quesnel_Mitche,1
DN326,15-06-29,D09,8,10,2,8,8,2,2,10,7,U635,SSL600,11,8,8,2,0,0,0,8,Birkenhead,0.97
DN326,15-06-29,D09,8,10,2,8,8,2,2,10,7,U636,SSL601,25,8,8,2,0,0,0,8,Quesnel_Mitche,1
DN326,15-06-29,D09,8,10,2,8,8,2,2,10,7,U637,SSL602,18,8,8,2,0,0,0,8,Quesnel_Horsef,0.85
DN326,15-06-29,D09,8,10,2,8,8,2,2,10,7,U638,SSL603,12,8,8,2,0,0,0,8,Quesnel_Mitche,1
DN326,15-06-29,D09,8,10,2,8,8,2,2,10,7,U639,SSL604,22,8,8,2,0,0,0,8,Quesnel_Mitche,1
DN326,15-06-29,D09,8,10,2,8,8,2,2,10,7,U1402,SSL1396,1,8,8,2,0,0,0,8,NA,NA
DN326,15-06-29,D09,8,10,2,8,8,2,2,10,7,U1403,SSL1397,6,8,8,2,0,0,0,8,NA,NA
DN331,15-07-02,D09,30,10,7,30,10,7,7,10,5,U223,SSL227,15,10,10,0,0,0,0,10,Seymour,0.82
DN331,15-07-02,D09,30,10,7,30,10,7,7,10,5,U240,SSL232,17,10,10,0,0,0,0,10,Chilko-North,0.95
DN331,15-07-02,D09,30,10,7,30,10,7,7,10,5,U245,SSL236,8,10,10,0,0,0,0,10,Chilko-North,0.99
DN331,15-07-02,D09,30,10,7,30,10,7,7,10,5,U246,SSL237,24,10,10,0,0,0,0,10,Quesnel_Horsef,0.87
DN331,15-07-02,D09,30,10,7,30,10,7,7,10,5,U247,SSL238,6,10,10,0,0,0,0,10,Quesnel_Horsef,0.91
DN331,15-07-02,D09,30,10,7,30,10,7,7,10,5,U248,SSL239,42,10,10,0,0,0,0,10,Quesnel_Horsef,0.91
DN331,15-07-02,D09,30,10,7,30,10,7,7,10,5,U251,SSL242,6,10,10,0,0,0,0,10,Seymour,0.78
DN331,15-07-02,D09,30,10,7,30,10,7,7,10,5,U252,SSL243,14,10,10,0,0,0,0,10,Quesnel_Mitche,0.55
DN331,15-07-02,D09,30,10,7,30,10,7,7,10,5,U253,SSL244,2,10,10,0,0,0,0,10,Chilko-North,0.98
DN331,15-07-02,D09,30,10,7,30,10,7,7,10,5,U1330,SSL1259,14,10,10,0,0,0,0,10,Chilko-North,0.97
DN336,15-07-06,D09,4,10,0,4,4,0,0,10,5,U667,SSL644,19,4,4,0,0,0,0,4,Mitchell,0.54
DN336,15-07-06,D09,4,10,0,4,4,0,0,10,5,U675,SSL649,8,4,4,0,0,0,0,4,Nahatlatch,0.91
DN336,15-07-06,D09,4,10,0,4,4,0,0,10,5,U683,SSL654,14,4,4,0,0,0,0,4,Mitchell,1
DN336,15-07-06,D09,4,10,0,4,4,0,0,10,5,U684,SSL655,14,4,4,0,0,0,0,4,Pitt,0.42
DN337,15-07-06,D11,23,10,10,23,11,10,5,10,0,U540,SSL532,23,11,0,5,0,0,0,11,Chilko,0.7
DN337,15-07-06,D11,23,10,10,23,11,10,5,10,0,U561,SSL541,3,11,0,5,0,0,0,11,Mitchell,0.88
DN337,15-07-06,D11,23,10,10,23,11,10,5,10,0,U554,SSL543,9,11,0,5,0,0,0,11,Kynock,0.68
DN337,15-07-06,D11,23,10,10,23,11,10,5,10,0,U555,SSL544,4,11,0,5,0,0,0,11,Seymour,0.57
DN337,15-07-06,D11,23,10,10,23,11,10,5,10,0,U556,SSL545,26,11,0,5,0,0,0,11,Chilko,0.9
DN337,15-07-06,D11,23,10,10,23,11,10,5,10,0,U562,SSL548,6,11,0,5,0,0,0,11,Mitchell,1
DN337,15-07-06,D11,23,10,10,23,11,10,5,10,0,U563,SSL549,6,11,0,5,0,0,0,11,Chilko,0.95
DN337,15-07-06,D11,23,10,10,23,11,10,5,10,0,U564,SSL550,5,11,0,5,0,0,0,11,Chilko,0.91
DN337,15-07-06,D11,23,10,10,23,11,10,5,10,0,U581,SSL554,9,11,0,5,0,0,0,11,Kynock,0.73
DN337,15-07-06,D11,23,10,10,23,11,10,5,10,0,U582,SSL555,14,11,0,5,0,0,0,11,Chilko,0.99
DN337,15-07-06,D11,23,10,10,23,11,10,5,10,0,U583,SSL556,10,11,0,5,0,0,0,11,Seymour,0.82
DN337,15-07-06,D11,23,10,10,23,11,10,5,10,0,U1387,SSL1389,1,11,0,5,0,0,0,11,NA,NA
DN337,15-07-06,D11,23,10,10,23,11,10,5,10,0,U1388,SSL1390,1,11,0,5,0,0,0,11,NA,NA
DN337,15-07-06,D11,23,10,10,23,11,10,5,10,0,U1389,SSL1391,1,11,0,5,0,0,0,11,NA,NA
DN337,15-07-06,D11,23,10,10,23,11,10,5,10,0,U1390,SSL1392,2,11,0,5,0,0,0,11,NA,NA
DN337,15-07-06,D11,23,10,10,23,11,10,5,10,0,U1405,SSL1399,2,11,0,5,0,0,0,11,NA,NA
DN339,15-07-07,D09,5,10,10,5,5,10,10,10,5,U650,SSL629,46,5,4,0,0,0,0,5,Chilko,0.99
DN339,15-07-07,D09,5,10,10,5,5,10,10,10,5,U658,SSL634,1,5,4,0,0,0,0,5,Mitchell,0.98
DN339,15-07-07,D09,5,10,10,5,5,10,10,10,5,U662,SSL637,24,5,4,0,0,0,0,5,Kynock,0.69
DN339,15-07-07,D09,5,10,10,5,5,10,10,10,5,U663,SSL638,7,5,4,0,0,0,0,5,Pitt,0.62
DN339,15-07-07,D09,5,10,10,5,5,10,10,10,5,U671,SSL639,30,5,4,0,0,0,0,5,Mitchell,1
DN340,15-07-14,D09,30,8,1,30,11,1,1,8,8,U249,SSL240,14,11,11,0,0,0,0,11,L_Adams,1
DN340,15-07-14,D09,30,8,1,30,11,1,1,8,8,U250,SSL241,19,11,11,0,0,0,0,11,L_Adams,0.99
DN340,15-07-14,D09,30,8,1,30,11,1,1,8,8,U254,SSL245,7,11,11,0,0,0,0,11,L_Adams,0.96
DN340,15-07-14,D09,30,8,1,30,11,1,1,8,8,U255,SSL246,22,11,11,0,0,0,0,11,L_Adams,0.99
DN340,15-07-14,D09,30,8,1,30,11,1,1,8,8,U129,SSL247,6,11,11,0,0,0,0,11,L_Adams,1
DN340,15-07-14,D09,30,8,1,30,11,1,1,8,8,U224,SSL248,9,11,11,0,0,0,0,11,L_Adams,0.88
DN340,15-07-14,D09,30,8,1,30,11,1,1,8,8,U225,SSL249,17,11,11,0,0,0,0,11,L_Adams,0.96
DN340,15-07-14,D09,30,8,1,30,11,1,1,8,8,U256,SSL254,10,11,11,0,0,0,0,11,L_Adams,1
DN340,15-07-14,D09,30,8,1,30,11,1,1,8,8,U260,SSL258,19,11,11,0,0,0,0,11,L_Adams,1
DN340,15-07-14,D09,30,8,1,30,11,1,1,8,8,U261,SSL259,12,11,11,0,0,0,0,11,L_Adams,0.94
DN340,15-07-14,D09,30,8,1,30,11,1,1,8,8,U262,SSL260,6,11,11,0,0,0,0,11,L_Adams,1
DN341,15-07-14,D11,5,10,10,5,5,10,0,10,0,U539,SSL531,9,5,0,0,0,0,0,5,Bowron,1
DN341,15-07-14,D11,5,10,10,5,5,10,0,10,0,U550,SSL538,14,5,0,0,0,0,0,5,L_Adams,1
DN341,15-07-14,D11,5,10,10,5,5,10,0,10,0,U551,SSL539,7,5,0,0,0,0,0,5,L_Adams,0.94
DN341,15-07-14,D11,5,10,10,5,5,10,0,10,0,U552,SSL540,2,5,0,0,0,0,0,5,L_Adams,0.83
DN341,15-07-14,D11,5,10,10,5,5,10,0,10,0,U553,SSL542,8,5,0,0,0,0,0,5,L_Adams,0.99
JN201,15-05-20,J05,30,10,1,30,0,1,1,10,10,U1,SSL1,4,0,0,1,0,10,0,0,NA,NA
JN201,15-05-20,J05,30,10,1,30,0,1,1,10,10,U2,SSL4,1,0,0,1,0,10,0,0,NA,NA
JN201,15-05-20,J05,30,10,1,30,0,1,1,10,10,U11,SSL2,3,0,0,1,0,10,0,0,NA,NA
JN201,15-05-20,J05,30,10,1,30,0,1,1,10,10,U12,SSL3,1,0,0,1,0,10,0,0,NA,NA
JN201,15-05-20,J05,30,10,1,30,0,1,1,10,10,U3,SSL6,4,0,0,1,0,10,0,0,NA,NA
JN201,15-05-20,J05,30,10,1,30,0,1,1,10,10,U13,SSL5,2,0,0,1,0,10,0,0,NA,NA
JN201,15-05-20,J05,30,10,1,30,0,1,1,10,10,U4,SSL9,4,0,0,1,0,10,0,0,NA,NA
JN201,15-05-20,J05,30,10,1,30,0,1,1,10,10,U5,SSL10,3,0,0,1,0,10,0,0,NA,NA
JN201,15-05-20,J05,30,10,1,30,0,1,1,10,10,U14,SSL7,8,0,0,1,0,10,0,0,NA,NA
JN201,15-05-20,J05,30,10,1,30,0,1,1,10,10,U15,SSL8,1,0,0,1,0,10,0,0,NA,NA
JN201,15-05-20,J05,30,10,1,30,0,1,1,10,10,U1188,SSL1377,3,0,0,1,0,10,0,0,NA,NA
JN202,15-05-21,J06,30,10,0,30,10,0,0,10,8,U7,SSL17,5,10,0,0,0,8,0,10,Kuzkwa_Cr,0.75
JN202,15-05-21,J06,30,10,0,30,10,0,0,10,8,U8,SSL18,2,10,0,0,0,8,0,10,NA,NA
JN202,15-05-21,J06,30,10,0,30,10,0,0,10,8,U9,SSL19,2,10,0,0,0,8,0,10,NA,NA
JN202,15-05-21,J06,30,10,0,30,10,0,0,10,8,U16,SSL12,6,10,0,0,0,8,0,10,Kuzkwa_Cr,0.41
JN202,15-05-21,J06,30,10,0,30,10,0,0,10,8,U21,SSL13,10,10,0,0,0,8,0,10,L_Horsefly,0.68
JN202,15-05-21,J06,30,10,0,30,10,0,0,10,8,U22,SSL14,5,10,0,0,0,8,0,10,NA,NA
JN202,15-05-21,J06,30,10,0,30,10,0,0,10,8,U31,SSL15,0,10,0,0,0,8,0,10,Chilko,0.85
JN202,15-05-21,J06,30,10,0,30,10,0,0,10,8,U32,SSL16,3,10,0,0,0,8,0,10,NA,NA
JN202,15-05-21,J06,30,10,0,30,10,0,0,10,8,U10,SSL20,7,10,0,0,0,8,0,10,Kuzkwa_Cr,0.36
JN202,15-05-21,J06,30,10,0,30,10,0,0,10,8,U17,SSL21,9,10,0,0,0,8,0,10,Chilko_south,0.32
JN202,15-05-21,J06,30,10,0,30,10,0,0,10,8,U23,SSL22,2,10,0,0,0,8,0,10,NA,NA
JN202,15-05-21,J06,30,10,0,30,10,0,0,10,8,U24,SSL23,1,10,0,0,0,8,0,10,NA,NA
JN202,15-05-21,J06,30,10,0,30,10,0,0,10,8,U25,SSL24,3,10,0,0,0,8,0,10,Chilko,1
JN202,15-05-21,J06,30,10,0,30,10,0,0,10,8,U33,SSL25,1,10,0,0,0,8,0,10,NA,NA
JN202,15-05-21,J06,30,10,0,30,10,0,0,10,8,U34,SSL26,5,10,0,0,0,8,0,10,NA,NA
JN202,15-05-21,J06,30,10,0,30,10,0,0,10,8,U35,SSL27,5,10,0,0,0,8,0,10,Weaver,0.29
JN202,15-05-21,J06,30,10,0,30,10,0,0,10,8,U36,SSL28,1,10,0,0,0,8,0,10,NA,NA
JN202,15-05-21,J06,30,10,0,30,10,0,0,10,8,U41,SSL29,0,10,0,0,0,8,0,10,NA,NA
JN202,15-05-21,J06,30,10,0,30,10,0,0,10,8,U42,SSL30,4,10,0,0,0,8,0,10,Mitchell,1
JN202,15-05-21,J06,30,10,0,30,10,0,0,10,8,U43,SSL31,1,10,0,0,0,8,0,10,L_Horsefly,0.44
JN202,15-05-21,J06,30,10,0,30,10,0,0,10,8,U18,SSL32,1,10,0,0,0,8,0,10,NA,NA
JN204,15-05-22,J07,30,1,0,30,30,0,0,1,0,U156,SSL143,7,30,0,0,0,0,0,11,Chilko,0.48
JN204,15-05-22,J07,30,1,0,30,30,0,0,1,0,U158,SSL145,8,30,0,0,0,0,0,11,Kuzkwa_Cr,0.58
JN204,15-05-22,J07,30,1,0,30,30,0,0,1,0,U133,SSL146,5,30,0,0,0,0,0,11,Birkenhead,0.49
JN204,15-05-22,J07,30,1,0,30,30,0,0,1,0,U134,SSL147,13,30,0,0,0,0,0,11,Porter_Cr,0.84
JN204,15-05-22,J07,30,1,0,30,30,0,0,1,0,U135,SSL148,5,30,0,0,0,0,0,11,Kuzkwa_Cr,0.72
JN204,15-05-22,J07,30,1,0,30,30,0,0,1,0,U136,SSL149,8,30,0,0,0,0,0,11,Chilko,0.68
JN204,15-05-22,J07,30,1,0,30,30,0,0,1,0,U137,SSL150,4,30,0,0,0,0,0,11,NA,NA
JN204,15-05-22,J07,30,1,0,30,30,0,0,1,0,U138,SSL151,7,30,0,0,0,0,0,11,NA,NA
JN204,15-05-22,J07,30,1,0,30,30,0,0,1,0,U159,SSL152,8,30,0,0,0,0,0,11,Porter_Cr,0.31
JN204,15-05-22,J07,30,1,0,30,30,0,0,1,0,U160,SSL153,5,30,0,0,0,0,0,11,Birkenhead,1
JN204,15-05-22,J07,30,1,0,30,30,0,0,1,0,U161,SSL154,6,30,0,0,0,0,0,11,Porter_Cr,0.81
JN204,15-05-22,J07,30,1,0,30,30,0,0,1,0,U162,SSL155,9,30,0,0,0,0,0,11,Chilko,0.96
JN204,15-05-22,J07,30,1,0,30,30,0,0,1,0,U171,SSL156,4,30,0,0,0,0,0,11,Porter_Cr,0.6
JN204,15-05-22,J07,30,1,0,30,30,0,0,1,0,U139,SSL157,5,30,0,0,0,0,0,11,NA,NA
JN204,15-05-22,J07,30,1,0,30,30,0,0,1,0,U172,SSL163,6,30,0,0,0,0,0,11,NA,NA
JN204,15-05-22,J07,30,1,0,30,30,0,0,1,0,U169,SSL172,7,30,0,0,0,0,0,11,NA,NA
JN204,15-05-22,J07,30,1,0,30,30,0,0,1,0,U170,SSL173,5,30,0,0,0,0,0,11,NA,NA
JN204,15-05-22,J07,30,1,0,30,30,0,0,1,0,U178,SSL177,8,30,0,0,0,0,0,11,NA,NA
JN204,15-05-22,J07,30,1,0,30,30,0,0,1,0,U179,SSL178,14,30,0,0,0,0,0,11,NA,NA
JN204,15-05-22,J07,30,1,0,30,30,0,0,1,0,U187,SSL182,8,30,0,0,0,0,0,11,NA,NA
JN204,15-05-22,J07,30,1,0,30,30,0,0,1,0,U188,SSL183,12,30,0,0,0,0,0,11,NA,NA
