"","weight","length","logw","logl"
"1141",10,100,1,2
"1142",14.5,106,1.16136800223497,2.02530586526477
"1143",11.9,104,1.07554696139253,2.01703333929878
"1144",16,105,1.20411998265592,2.02118929906994
"1145",14,109,1.14612803567824,2.03742649794062
"1146",9,100,0.954242509439325,2
"1147",8.6,103,0.934498451243568,2.01283722470517
"1148",7.8,100,0.89209460269048,2
"1149",11,98,1.04139268515823,1.99122607569249
"1150",17.1,109,1.23299611039215,2.03742649794062
"1151",NA,115,NA,2.06069784035361
"1152",15,104,1.17609125905568,2.01703333929878
"1153",9.3,99,0.968482948553935,1.99563519459755
"1154",19.3,119,1.28555730900777,2.07554696139253
"1155",16.2,109,1.20951501454263,2.03742649794062
"1156",17.6,115,1.24551266781415,2.06069784035361
"1157",22.5,128,1.35218251811136,2.10720996964787
"1158",10.8,95,1.03342375548695,1.97772360528885
"1159",10.8,103,1.03342375548695,2.01283722470517
"1160",11,101,1.04139268515823,2.00432137378264
"1161",16,116,1.20411998265592,2.06445798922692
"1162",9,100,0.954242509439325,2
"1163",9.3,94,0.968482948553935,1.9731278535997
"1164",12.7,104,1.10380372095596,2.01703333929878
"1165",12.9,109,1.11058971029925,2.03742649794062
"1166",10.6,99,1.02530586526477,1.99563519459755
"1167",12.8,105,1.10720996964787,2.02118929906994
"1168",11.6,94,1.06445798922692,1.9731278535997
"1169",6.5,84,0.812913356642856,1.92427928606188
"1170",9.7,94,0.986771734266245,1.9731278535997
"1171",7.8,90,0.89209460269048,1.95424250943932
"1172",10.7,99,1.02938377768521,1.99563519459755
"1173",8.7,90,0.939519252618618,1.95424250943932
"1174",7.9,84,0.897627091290441,1.92427928606188
"1175",11.6,100,1.06445798922692,2
"1176",9.9,105,0.99563519459755,2.02118929906994
"1177",16.4,112,1.2148438480477,2.04921802267018
"1178",11.5,101,1.06069784035361,2.00432137378264
"1179",18.3,119,1.26245108973043,2.07554696139253
"1180",10.5,90,1.02118929906994,1.95424250943932
"1181",12,95,1.07918124604762,1.97772360528885
"1182",13.7,105,1.13672056715641,2.02118929906994
"1183",13.1,104,1.11727129565576,2.01703333929878
"1184",9.1,90,0.959041392321094,1.95424250943932
"1185",16.8,98,1.22530928172586,1.99122607569249
"1186",16.1,110,1.20682587603185,2.04139268515822
"1187",NA,110,NA,2.04139268515822
"1188",13.5,105,1.13033376849501,2.02118929906994
"1189",16.2,113,1.20951501454263,2.05307844348342
"1190",14.3,107,1.15533603746506,2.02938377768521
"1191",14.2,107,1.15228834438306,2.02938377768521
"1192",17.1,105,1.23299611039215,2.02118929906994
"1193",13.2,114,1.12057393120585,2.05690485133647
"1194",12.2,106,1.08635983067475,2.02530586526477
"1195",14.1,104,1.14921911265538,2.01703333929878
"1196",14.6,106,1.16435285578444,2.02530586526477
"1197",12.7,106,1.10380372095596,2.02530586526477
"1198",14.1,108,1.14921911265538,2.03342375548695
"1199",13.4,105,1.12710479836481,2.02118929906994
"1200",14,109,1.14612803567824,2.03742649794062
"1201",17.3,119,1.2380461031288,2.07554696139253
"1202",9.3,97,0.968482948553935,1.98677173426624
"1203",13.6,105,1.13353890837022,2.02118929906994
"1204",14.7,105,1.16731733474818,2.02118929906994
"1205",9.8,95,0.991226075692495,1.97772360528885
"1206",11.9,101,1.07554696139253,2.00432137378264
"1207",10.5,99,1.02118929906994,1.99563519459755
"1208",7.5,88,0.8750612633917,1.94448267215017
"1209",11.7,101,1.06818586174616,2.00432137378264
"1210",7.4,89,0.869231719730976,1.94939000664491
"1211",13.2,108,1.12057393120585,2.03342375548695
"1212",12.2,103,1.08635983067475,2.01283722470517
"1213",6.1,83,0.785329835010767,1.91907809237607
"1214",18.4,120,1.26481782300954,2.07918124604762
"1215",9.2,91,0.963787827345555,1.95904139232109
"1216",11.7,104,1.06818586174616,2.01703333929878
"1217",17.9,118,1.25285303097989,2.07188200730613
"1218",22.5,132,1.35218251811136,2.12057393120585
"1219",25.5,129,1.40654018043396,2.11058971029925
"1220",16.8,113,1.22530928172586,2.05307844348342
"1221",14.4,106,1.15836249209525,2.02530586526477
"1222",16,113,1.20411998265592,2.05307844348342
"1223",18,120,1.25527250510331,2.07918124604762
"1224",14.4,108,1.15836249209525,2.03342375548695
"1225",18.8,116,1.27415784926368,2.06445798922692
"1226",14.5,106,1.16136800223497,2.02530586526477
"1227",22.5,126,1.35218251811136,2.10037054511756
"1228",24.1,130,1.38201704257487,2.11394335230684
"1229",25.3,128,1.40312052117582,2.10720996964787
"1230",25,133,1.39794000867204,2.12385164096709
"1231",26.8,138,1.42813479402879,2.13987908640124
"1232",17.3,123,1.2380461031288,2.0899051114394
"1233",17.4,123,1.2405492482826,2.0899051114394
"1234",20,119,1.30102999566398,2.07554696139253
"1235",29.3,143,1.46686762035411,2.15533603746506
"1236",21,121,1.32221929473392,2.08278537031645
"1237",24.4,128,1.38738982633873,2.10720996964787
"1238",7.3,88,0.863322860120456,1.94448267215017
"1239",8.2,88,0.913813852383717,1.94448267215017
"1240",8,82,0.903089986991944,1.91381385238372
"1241",8.6,93,0.934498451243568,1.96848294855394
"1242",8.2,92,0.913813852383717,1.96378782734556
"1243",10.2,92,1.00860017176192,1.96378782734556
"1244",11.4,92,1.05690485133647,1.96378782734556
"1245",7.6,87,0.880813592280791,1.93951925261862
"1246",10.7,100,1.02938377768521,2
"1247",10.7,96,1.02938377768521,1.98227123303957
"1248",8.9,92,0.949390006644913,1.96378782734556
"1249",9.1,94,0.959041392321094,1.9731278535997
"1250",10.4,100,1.01703333929878,2
"1251",12.1,97,1.08278537031645,1.98677173426624
"1252",6.7,86,0.826074802700826,1.93449845124357
"1253",10.4,102,1.01703333929878,2.00860017176192
"1254",NA,97,NA,1.98677173426624
"1255",14.6,103,1.16435285578444,2.01283722470517
"1256",16.2,99,1.20951501454263,1.99563519459755
"1257",25.3,126,1.40312052117582,2.10037054511756
"1258",14.5,107,1.16136800223497,2.02938377768521
"1259",18.7,104,1.2718416065365,2.01703333929878
"1260",15.2,103,1.18184358794477,2.01283722470517
"1261",21.8,123,1.3384564936046,2.0899051114394
"1262",22.8,121,1.35793484700045,2.08278537031645
"1263",16.8,115,1.22530928172586,2.06069784035361
"1264",16.8,115,1.22530928172586,2.06069784035361
"1265",10.8,95,1.03342375548695,1.97772360528885
"1266",10.1,104,1.00432137378264,2.01703333929878
"1267",9.9,96,0.99563519459755,1.98227123303957
"1268",13.3,106,1.12385164096709,2.02530586526477
"1269",12,97,1.07918124604762,1.98677173426624
"1270",19.5,120,1.29003461136252,2.07918124604762
"1271",NA,104,NA,2.01703333929878
"1272",11.3,100,1.05307844348342,2
"1273",10.3,96,1.01283722470517,1.98227123303957
"1274",9.3,94,0.968482948553935,1.9731278535997
"1275",10.5,98,1.02118929906994,1.99122607569249
"1276",12.8,106,1.10720996964787,2.02530586526477
"1277",10.8,102,1.03342375548695,2.00860017176192
"1278",7.4,88,0.869231719730976,1.94448267215017
"1279",9.1,96,0.959041392321094,1.98227123303957
"1280",10.3,100,1.01283722470517,2
"1281",14.1,109,1.14921911265538,2.03742649794062
"1282",10.5,96,1.02118929906994,1.98227123303957
"1283",7.3,84,0.863322860120456,1.92427928606188
"1284",12,107,1.07918124604762,2.02938377768521
"1285",11,102,1.04139268515823,2.00860017176192
"1286",19.9,125,1.29885307640971,2.09691001300806
"1287",13.6,110,1.13353890837022,2.04139268515822
"1288",9.8,95,0.991226075692495,1.97772360528885
"1289",11.4,103,1.05690485133647,2.01283722470517
"1290",12.8,105,1.10720996964787,2.02118929906994
"1291",10.2,100,1.00860017176192,2
"1292",9.6,97,0.982271233039568,1.98677173426624
"1293",6.9,88,0.838849090737255,1.94448267215017
"1294",5.9,80,0.770852011642144,1.90308998699194
"1295",8.5,85,0.929418925714293,1.92941892571429
"1296",8.8,91,0.944482672150169,1.95904139232109
"1297",6.8,81,0.832508912706236,1.90848501887865
"1298",7.1,85,0.851258348719075,1.92941892571429
"1299",7.6,91,0.880813592280791,1.95904139232109
"1300",9.8,92,0.991226075692495,1.96378782734556
"1301",7.4,85,0.869231719730976,1.92941892571429
"1302",13,101,1.11394335230684,2.00432137378264
"1303",12.9,98,1.11058971029925,1.99122607569249
"1304",12.5,97,1.09691001300806,1.98677173426624
"1305",13.2,96,1.12057393120585,1.98227123303957
"1306",13.4,101,1.12710479836481,2.00432137378264
"1307",11.8,93,1.07188200730613,1.96848294855394
"1308",10.9,92,1.03742649794062,1.96378782734556
"1309",8.1,96,0.90848501887865,1.98227123303957
"1310",11.1,95,1.04532297878666,1.97772360528885
"1311",5.9,82,0.770852011642144,1.91381385238372
"1312",8.2,86,0.913813852383717,1.93449845124357
"1313",7.9,88,0.897627091290441,1.94448267215017
"1314",8.7,91,0.939519252618618,1.95904139232109
"1315",5.8,79,0.763427993562937,1.89762709129044
"1316",9.1,93,0.959041392321094,1.96848294855394
"1317",10.6,95,1.02530586526477,1.97772360528885
"1318",14.6,105,1.16435285578444,2.02118929906994
"1319",7.2,85,0.857332496431269,1.92941892571429
"1320",11.7,95,1.06818586174616,1.97772360528885
"1321",10.3,95,1.01283722470517,1.97772360528885
"1322",11.9,92,1.07554696139253,1.96378782734556
"1323",11.4,96,1.05690485133647,1.98227123303957
"1324",8.7,86,0.939519252618618,1.93449845124357
"1325",11.7,92,1.06818586174616,1.96378782734556
"1326",10.9,96,1.03742649794062,1.98227123303957
"1327",9,104,0.954242509439325,2.01703333929878
"1328",11,108,1.04139268515823,2.03342375548695
"1329",9.6,96,0.982271233039568,1.98227123303957
"1330",15,111,1.17609125905568,2.04532297878666
"1331",19.5,122,1.29003461136252,2.08635983067475
"1332",12.9,112,1.11058971029925,2.04921802267018
"1333",13.7,120,1.13672056715641,2.07918124604762
"1334",11.6,114,1.06445798922692,2.05690485133647
"1335",14.5,128,1.16136800223497,2.10720996964787
"1336",16,114,1.20411998265592,2.05690485133647
"1337",11.2,114,1.04921802267018,2.05690485133647
"1338",11.5,113,1.06069784035361,2.05307844348342
"1339",8.5,97,0.929418925714293,1.98677173426624
"1340",10.5,108,1.02118929906994,2.03342375548695
"1341",12,98,1.07918124604762,1.99122607569249
"1342",7.5,107,0.8750612633917,2.02938377768521
"1343",9.3,112,0.968482948553935,2.04921802267018
"1344",12.5,118,1.09691001300806,2.07188200730613
"1345",8.2,103,0.913813852383717,2.01283722470517
"1346",9.2,98,0.963787827345555,1.99122607569249
"1347",8.2,106,0.913813852383717,2.02530586526477
"1348",12.4,115,1.09342168516224,2.06069784035361
"1349",12.2,110,1.08635983067475,2.04139268515822
"1350",12.4,105,1.09342168516224,2.02118929906994
"1351",15.6,116,1.19312459835446,2.06445798922692
"1352",11.2,116,1.04921802267018,2.06445798922692
"1353",9.4,109,0.973127853599699,2.03742649794062
"1354",13.7,112,1.13672056715641,2.04921802267018
"1355",10.8,107,1.03342375548695,2.02938377768521
"1356",11.6,112,1.06445798922692,2.04921802267018
"1357",10.3,115,1.01283722470517,2.06069784035361
"1358",10.4,111,1.01703333929878,2.04532297878666
"1359",20.6,125,1.31386722036915,2.09691001300806
"1360",11.8,109,1.07188200730613,2.03742649794062
"1361",21.2,117,1.32633586092875,2.06818586174616
"1362",12,113,1.07918124604762,2.05307844348342
"1363",10.1,115,1.00432137378264,2.06069784035361
"1364",12,118,1.07918124604762,2.07188200730613
"1365",10.7,115,1.02938377768521,2.06069784035361
"1366",16.7,112,1.22271647114758,2.04921802267018
"1367",15.2,111,1.18184358794477,2.04532297878666
"1368",16.6,117,1.22010808804006,2.06818586174616
"1369",10.6,101,1.02530586526477,2.00432137378264
"1370",8.5,94,0.929418925714293,1.9731278535997
"1371",8.4,102,0.924279286061882,2.00860017176192
"1372",8.1,97,0.90848501887865,1.98677173426624
"1373",8.6,93,0.934498451243568,1.96848294855394
"1374",11.3,103,1.05307844348342,2.01283722470517
"1375",6.7,88,0.826074802700826,1.94448267215017
"1376",9.3,97,0.968482948553935,1.98677173426624
"1377",7.4,90,0.869231719730976,1.95424250943932
"1378",9.9,98,0.99563519459755,1.99122607569249
"1379",12.9,117,1.11058971029925,2.06818586174616
"1380",11.1,98,1.04532297878666,1.99122607569249
"1381",8.6,92,0.934498451243568,1.96378782734556
"1382",9.1,96,0.959041392321094,1.98227123303957
"1383",13.2,107,1.12057393120585,2.02938377768521
"1384",9.6,97,0.982271233039568,1.98677173426624
"1385",9.1,95,0.959041392321094,1.97772360528885
"1386",8.6,97,0.934498451243568,1.98677173426624
"1387",10.2,109,1.00860017176192,2.03742649794062
"1388",9.4,99,0.973127853599699,1.99563519459755
"1389",11.6,101,1.06445798922692,2.00432137378264
"1390",10.8,117,1.03342375548695,2.06818586174616
"1391",12.3,121,1.0899051114394,2.08278537031645
"1392",10.1,97,1.00432137378264,1.98677173426624
"1393",14.4,125,1.15836249209525,2.09691001300806
"1394",11.8,102,1.07188200730613,2.00860017176192
"1395",8.4,94,0.924279286061882,1.9731278535997
"1396",10.9,115,1.03742649794062,2.06069784035361
"1397",10.4,102,1.01703333929878,2.00860017176192
"1398",9.3,106,0.968482948553935,2.02530586526477
"1399",9.2,95,0.963787827345555,1.97772360528885
"1400",9,88,0.954242509439325,1.94448267215017
"1401",7.7,100,0.886490725172482,2
"1402",11,97,1.04139268515823,1.98677173426624
"1403",12.7,119,1.10380372095596,2.07554696139253
"1404",8.1,87,0.90848501887865,1.93951925261862
"1405",7.8,102,0.89209460269048,2.00860017176192
"1406",7.8,86,0.89209460269048,1.93449845124357
"1407",8.5,90,0.929418925714293,1.95424250943932
"1408",9.2,104,0.963787827345555,2.01703333929878
"1409",13.7,117,1.13672056715641,2.06818586174616
"1410",11.1,96,1.04532297878666,1.98227123303957
"1411",11.4,101,1.05690485133647,2.00432137378264
"1412",11.1,105,1.04532297878666,2.02118929906994
"1413",12,102,1.07918124604762,2.00860017176192
"1414",12.7,104,1.10380372095596,2.01703333929878
"1415",6.8,86,0.832508912706236,1.93449845124357
"1416",10.8,105,1.03342375548695,2.02118929906994
"1417",14.2,100,1.15228834438306,2
"1418",17.2,115,1.23552844690755,2.06069784035361
"1419",10.8,105,1.03342375548695,2.02118929906994
"1420",13,107,1.11394335230684,2.02938377768521
"1421",11.6,102,1.06445798922692,2.00860017176192
"1422",19.2,123,1.28330122870355,2.0899051114394
"1423",15,113,1.17609125905568,2.05307844348342
"1424",12,110,1.07918124604762,2.04139268515822
"1425",13.2,108,1.12057393120585,2.03342375548695
"1426",18.3,118,1.26245108973043,2.07188200730613
"1427",13.8,106,1.13987908640124,2.02530586526477
"1428",12.1,99,1.08278537031645,1.99563519459755
"1429",10,102,1,2.00860017176192
"1430",15.8,110,1.19865708695442,2.04139268515822
"1431",16,120,1.20411998265592,2.07918124604762
"1432",14.9,110,1.17318626841227,2.04139268515822
"1433",13,108,1.11394335230684,2.03342375548695
"1434",13.9,107,1.1430148002541,2.02938377768521
"1435",12,109,1.07918124604762,2.03742649794062
"1436",13.3,105,1.12385164096709,2.02118929906994
"1437",11.4,102,1.05690485133647,2.00860017176192
"1438",10.2,90,1.00860017176192,1.95424250943932
"1439",8.4,91,0.924279286061882,1.95904139232109
"1440",8,105,0.903089986991944,2.02118929906994
"1441",8.6,102,0.934498451243568,2.00860017176192
"1442",7.4,92,0.869231719730976,1.96378782734556
"1443",7,88,0.845098040014257,1.94448267215017
"1444",8.6,98,0.934498451243568,1.99122607569249
"1445",9.1,97,0.959041392321094,1.98677173426624
"1446",9.1,100,0.959041392321094,2
"1447",11.4,102,1.05690485133647,2.00860017176192
"1448",7.9,91,0.897627091290441,1.95904139232109
"1449",10.1,102,1.00432137378264,2.00860017176192
"1450",8.5,99,0.929418925714293,1.99563519459755
"1451",9.9,100,0.99563519459755,2
"1452",9.3,95,0.968482948553935,1.97772360528885
"1453",8.9,100,0.949390006644913,2
"1454",10.3,107,1.01283722470517,2.02938377768521
"1455",8.4,95,0.924279286061882,1.97772360528885
"1456",14.5,118,1.16136800223497,2.07188200730613
"1457",10.2,99,1.00860017176192,1.99563519459755
"1458",10.9,105,1.03742649794062,2.02118929906994
"1459",11.8,106,1.07188200730613,2.02530586526477
"1460",9.9,95,0.99563519459755,1.97772360528885
"1461",10.1,93,1.00432137378264,1.96848294855394
"1462",10.5,98,1.02118929906994,1.99122607569249
"1463",9.2,94,0.963787827345555,1.9731278535997
"1464",9.2,95,0.963787827345555,1.97772360528885
"1465",9.8,96,0.991226075692495,1.98227123303957
"1466",9.5,94,0.977723605288848,1.9731278535997
"1467",10,97,1,1.98677173426624
"1468",8.7,94,0.939519252618618,1.9731278535997
"1469",10,97,1,1.98677173426624
"1470",7.6,90,0.880813592280791,1.95424250943932
"1471",10.6,102,1.02530586526477,2.00860017176192
"1472",7.5,96,0.8750612633917,1.98227123303957
"1473",8,92,0.903089986991944,1.96378782734556
"1474",10.5,103,1.02118929906994,2.01283722470517
"1475",8,88,0.903089986991944,1.94448267215017
"1476",9.7,98,0.986771734266245,1.99122607569249
"1477",7.7,104,0.886490725172482,2.01703333929878
"1478",8.5,93,0.929418925714293,1.96848294855394
"1479",9,109,0.954242509439325,2.03742649794062
"1480",7.9,90,0.897627091290441,1.95424250943932
"1481",9.5,98,0.977723605288848,1.99122607569249
"1482",12.3,98,1.0899051114394,1.99122607569249
"1483",9,104,0.954242509439325,2.01703333929878
"1484",10.2,92,1.00860017176192,1.96378782734556
"1485",11.2,111,1.04921802267018,2.04532297878666
"1486",10.7,110,1.02938377768521,2.04139268515822
"1487",8.2,87,0.913813852383717,1.93951925261862
"1488",6.5,85,0.812913356642856,1.92941892571429
"1489",8.9,88,0.949390006644913,1.94448267215017
"1490",10.8,113,1.03342375548695,2.05307844348342
"1491",10.5,102,1.02118929906994,2.00860017176192
"1492",8.4,102,0.924279286061882,2.00860017176192
"1493",8.8,90,0.944482672150169,1.95424250943932
"1494",12.5,119,1.09691001300806,2.07554696139253
"1495",9.4,91,0.973127853599699,1.95904139232109
"1496",10.1,91,1.00432137378264,1.95904139232109
"1497",9.2,93,0.963787827345555,1.96848294855394
"1498",7.6,103,0.880813592280791,2.01283722470517
"1499",9.2,92,0.963787827345555,1.96378782734556
"1500",7.6,100,0.880813592280791,2
"1501",7.2,88,0.857332496431269,1.94448267215017
"1502",7.7,93,0.886490725172482,1.96848294855394
"1503",7,103,0.845098040014257,2.01283722470517
"1504",9.6,93,0.982271233039568,1.96848294855394
"1505",9,105,0.954242509439325,2.02118929906994
"1506",9.3,94,0.968482948553935,1.9731278535997
"1507",7.8,110,0.89209460269048,2.04139268515822
"1508",9.4,90,0.973127853599699,1.95424250943932
"1509",6.5,83,0.812913356642856,1.91907809237607
"1510",9,96,0.954242509439325,1.98227123303957
"1511",8.4,107,0.924279286061882,2.02938377768521
"1512",9.1,91,0.959041392321094,1.95904139232109
"1513",7.3,95,0.863322860120456,1.97772360528885
"1514",7.7,100,0.886490725172482,2
"1515",10.7,94,1.02938377768521,1.9731278535997
"1516",11.5,112,1.06069784035361,2.04921802267018
"1517",8,93,0.903089986991944,1.96848294855394
"1518",8.6,90,0.934498451243568,1.95424250943932
"1519",7.6,80,0.880813592280791,1.90308998699194
"1520",8,105,0.903089986991944,2.02118929906994
"1521",7.7,103,0.886490725172482,2.01283722470517
"1522",6.5,84,0.812913356642856,1.92427928606188
"1523",9,87,0.954242509439325,1.93951925261862
"1524",8.4,109,0.924279286061882,2.03742649794062
"1525",7.4,83,0.869231719730976,1.91907809237607
"1526",8.7,104,0.939519252618618,2.01703333929878
"1527",8.8,90,0.944482672150169,1.95424250943932
"1528",7.6,86,0.880813592280791,1.93449845124357
"1529",6.7,81,0.826074802700826,1.90848501887865
"1530",7,99,0.845098040014257,1.99563519459755
"1531",8.8,91,0.944482672150169,1.95904139232109
"1532",8.5,104,0.929418925714293,2.01703333929878
"1533",9.5,98,0.977723605288848,1.99122607569249
"1534",9.1,95,0.959041392321094,1.97772360528885
"1535",7.6,101,0.880813592280791,2.00432137378264
"1536",9.1,92,0.959041392321094,1.96378782734556
"1537",8.5,93,0.929418925714293,1.96848294855394
"1538",9.2,92,0.963787827345555,1.96378782734556
"1539",7.7,99,0.886490725172482,1.99563519459755
"1540",6.8,90,0.832508912706236,1.95424250943932
"1541",7.2,85,0.857332496431269,1.92941892571429
"1542",7.1,98,0.851258348719075,1.99122607569249
"1543",7.1,88,0.851258348719075,1.94448267215017
"1544",7.3,92,0.863322860120456,1.96378782734556
"1545",7.9,94,0.897627091290441,1.9731278535997
"1546",7.7,90,0.886490725172482,1.95424250943932
"1547",7.8,88,0.89209460269048,1.94448267215017
"1548",5.9,90,0.770852011642144,1.95424250943932
"1549",11.8,117,1.07188200730613,2.06818586174616
"1550",12.5,102,1.09691001300806,2.00860017176192
"1551",13.4,106,1.12710479836481,2.02530586526477
"1552",11.9,108,1.07554696139253,2.03342375548695
"1553",11.4,102,1.05690485133647,2.00860017176192
"1554",11.8,102,1.07188200730613,2.00860017176192
"1555",10.2,97,1.00860017176192,1.98677173426624
"1556",6.7,97,0.826074802700826,1.98677173426624
"1557",10.3,91,1.01283722470517,1.95904139232109
"1558",10.6,97,1.02530586526477,1.98677173426624
"1559",7.9,90,0.897627091290441,1.95424250943932
"1560",8.5,92,0.929418925714293,1.96378782734556
"1561",10.2,93,1.00860017176192,1.96848294855394
"1562",8.1,94,0.90848501887865,1.9731278535997
"1563",8.5,94,0.929418925714293,1.9731278535997
"1564",7.4,90,0.869231719730976,1.95424250943932
"1565",8.4,89,0.924279286061882,1.94939000664491
"1566",6.7,85,0.826074802700826,1.92941892571429
"1567",7,84,0.845098040014257,1.92427928606188
"1568",NA,99,NA,1.99563519459755
"1569",11.1,93,1.04532297878666,1.96848294855394
"1570",8.9,89,0.949390006644913,1.94939000664491
"1571",9.1,84,0.959041392321094,1.92427928606188
"1572",12.1,104,1.08278537031645,2.01703333929878
"1573",10.9,95,1.03742649794062,1.97772360528885
"1574",10.5,95,1.02118929906994,1.97772360528885
"1575",14.1,108,1.14921911265538,2.03342375548695
"1576",10.1,96,1.00432137378264,1.98227123303957
"1577",15.4,104,1.18752072083646,2.01703333929878
"1578",10.2,89,1.00860017176192,1.94939000664491
"1579",14.9,110,1.17318626841227,2.04139268515822
"1580",12.5,108,1.09691001300806,2.03342375548695
"1581",18.1,120,1.25767857486918,2.07918124604762
"1582",16.4,118,1.2148438480477,2.07188200730613
"1583",12.2,101,1.08635983067475,2.00432137378264
"1584",11.4,105,1.05690485133647,2.02118929906994
"1585",8.6,98,0.934498451243568,1.99122607569249
"1586",11.5,109,1.06069784035361,2.03742649794062
"1587",12.8,103,1.10720996964787,2.01283722470517
"1588",7.4,99,0.869231719730976,1.99563519459755
"1589",8.6,101,0.934498451243568,2.00432137378264
"1590",7.9,94,0.897627091290441,1.9731278535997
"1591",8.7,93,0.939519252618618,1.96848294855394
"1592",12.4,109,1.09342168516224,2.03742649794062
"1593",14.9,120,1.17318626841227,2.07918124604762
"1594",10.3,107,1.01283722470517,2.02938377768521
"1595",13.1,109,1.11727129565576,2.03742649794062
"1596",14.7,114,1.16731733474818,2.05690485133647
"1597",18.3,130,1.26245108973043,2.11394335230684
"1598",13.2,104,1.12057393120585,2.01703333929878
"1599",13.7,112,1.13672056715641,2.04921802267018
"1600",12.8,117,1.10720996964787,2.06818586174616
"1601",NA,119,NA,2.07554696139253
"1602",15.6,111,1.19312459835446,2.04532297878666
"1603",18.2,118,1.26007138798507,2.07188200730613
"1604",10.2,95,1.00860017176192,1.97772360528885
"1605",9.2,104,0.963787827345555,2.01703333929878
"1606",10.8,103,1.03342375548695,2.01283722470517
"1607",10.2,110,1.00860017176192,2.04139268515822
"1608",11.1,117,1.04532297878666,2.06818586174616
"1609",11,115,1.04139268515823,2.06069784035361
"1610",10.9,111,1.03742649794062,2.04532297878666
"1611",9.6,95,0.982271233039568,1.97772360528885
"1612",7.7,98,0.886490725172482,1.99122607569249
"1613",NA,NA,NA,NA
"1614",9.5,109,0.977723605288848,2.03742649794062
"1615",9.2,99,0.963787827345555,1.99563519459755
"1616",7.7,98,0.886490725172482,1.99122607569249
"1617",8.6,95,0.934498451243568,1.97772360528885
"1618",11.8,115,1.07188200730613,2.06069784035361
"1619",10.8,106,1.03342375548695,2.02530586526477
"1620",11.9,110,1.07554696139253,2.04139268515822
"1621",11.9,110,1.07554696139253,2.04139268515822
"1622",13.9,105,1.1430148002541,2.02118929906994
"1623",13.8,108,1.13987908640124,2.03342375548695
"1624",15.5,109,1.19033169817029,2.03742649794062
"1625",10.7,94,1.02938377768521,1.9731278535997
"1626",11.8,100,1.07188200730613,2
"1627",15.5,120,1.19033169817029,2.07918124604762
"1628",12.4,108,1.09342168516224,2.03342375548695
"1629",10.2,98,1.00860017176192,1.99122607569249
"1630",8.7,93,0.939519252618618,1.96848294855394
"1631",10.6,100,1.02530586526477,2
"1632",14.4,108,1.15836249209525,2.03342375548695
"1633",7.5,92,0.8750612633917,1.96378782734556
"1634",7.7,94,0.886490725172482,1.9731278535997
"1635",8.5,97,0.929418925714293,1.98677173426624
"1636",8.2,107,0.913813852383717,2.02938377768521
"1637",8.4,94,0.924279286061882,1.9731278535997
"1638",9,101,0.954242509439325,2.00432137378264
"1639",8.4,89,0.924279286061882,1.94939000664491
"1640",11,98,1.04139268515823,1.99122607569249
"1641",9.5,87,0.977723605288848,1.93951925261862
"1642",12.9,105,1.11058971029925,2.02118929906994
"1643",11.7,110,1.06818586174616,2.04139268515822
"1644",11.4,104,1.05690485133647,2.01703333929878
"1645",10.3,109,1.01283722470517,2.03742649794062
"1646",9.4,98,0.973127853599699,1.99122607569249
"1647",8.9,97,0.949390006644913,1.98677173426624
"1648",9.9,100,0.99563519459755,2
"1649",10.4,95,1.01703333929878,1.97772360528885
"1650",8.7,92,0.939519252618618,1.96378782734556
"1651",8.9,93,0.949390006644913,1.96848294855394
"1652",7,99,0.845098040014257,1.99563519459755
"1653",10.4,110,1.01703333929878,2.04139268515822
"1654",8,91,0.903089986991944,1.95904139232109
"1655",8.2,90,0.913813852383717,1.95424250943932
"1656",8.3,91,0.919078092376074,1.95904139232109
"1657",7.7,84,0.886490725172482,1.92427928606188
"1658",8.4,92,0.924279286061882,1.96378782734556
"1659",29,138,1.46239799789896,2.13987908640124
"1660",20.2,116,1.30535136944662,2.06445798922692
"1661",26.7,133,1.42651126136458,2.12385164096709
"1662",21.1,125,1.32428245529769,2.09691001300806
"1663",NA,120,NA,2.07918124604762
"1664",10.2,108,1.00860017176192,2.03342375548695
"1665",10.9,109,1.03742649794062,2.03742649794062
"1666",11.6,112,1.06445798922692,2.04921802267018
"1667",10.7,103,1.02938377768521,2.01283722470517
"1668",11.4,115,1.05690485133647,2.06069784035361
"1669",10.1,104,1.00432137378264,2.01703333929878
"1670",7.6,97,0.880813592280791,1.98677173426624
"1671",10.5,105,1.02118929906994,2.02118929906994
"1672",8.7,94,0.939519252618618,1.9731278535997
"1673",8.6,94,0.934498451243568,1.9731278535997
"1674",9.5,97,0.977723605288848,1.98677173426624
"1675",NA,106,NA,2.02530586526477
"1676",5.9,100,0.770852011642144,2
"1677",8.6,91,0.934498451243568,1.95904139232109
"1678",8.4,93,0.924279286061882,1.96848294855394
"1679",10.7,109,1.02938377768521,2.03742649794062
"1680",9.6,101,0.982271233039568,2.00432137378264
"1681",7.5,82,0.8750612633917,1.91381385238372
"1682",12.9,103,1.11058971029925,2.01283722470517
"1683",11.6,96,1.06445798922692,1.98227123303957
"1684",10.9,95,1.03742649794062,1.97772360528885
"1685",10.7,96,1.02938377768521,1.98227123303957
"1686",7.9,90,0.897627091290441,1.95424250943932
"1687",10.5,102,1.02118929906994,2.00860017176192
"1688",11.6,96,1.06445798922692,1.98227123303957
"1689",7.2,86,0.857332496431269,1.93449845124357
"1690",8.5,94,0.929418925714293,1.9731278535997
