"","ufn","survey_date","site_id","region","species","sampling_week","louse_species","n_lice","year"
"8018","U16883",2018-06-03,"J03","JS","SO",22,"motile_lep",0,2018
"8019","U16884",2018-06-03,"J03","JS","SO",22,"motile_lep",0,2018
"8020","U16885",2018-06-03,"J03","JS","SO",22,"motile_lep",0,2018
"8021","U16886",2018-06-03,"J03","JS","SO",22,"motile_lep",0,2018
"8022","U16887",2018-06-03,"J03","JS","SO",22,"motile_lep",0,2018
"8023","U16888",2018-06-03,"J03","JS","SO",22,"motile_lep",0,2018
"8024","U16889",2018-06-03,"J03","JS","SO",22,"motile_lep",0,2018
"8025","U16890",2018-06-03,"J03","JS","SO",22,"motile_lep",0,2018
"8026","U16731",2018-06-03,"J03","JS","PI",22,"motile_lep",0,2018
"8027","U16732",2018-06-03,"J03","JS","PI",22,"motile_lep",0,2018
"8028","U16733",2018-06-03,"J03","JS","PI",22,"motile_lep",0,2018
"8029","U16734",2018-06-03,"J03","JS","PI",22,"motile_lep",0,2018
"8030","U16735",2018-06-03,"J03","JS","PI",22,"motile_lep",1,2018
"8031","U16736",2018-06-03,"J03","JS","PI",22,"motile_lep",0,2018
"8032","U16737",2018-06-03,"J03","JS","PI",22,"motile_lep",0,2018
"8033","U16738",2018-06-03,"J03","JS","PI",22,"motile_lep",0,2018
"8034","U16739",2018-06-03,"J03","JS","PI",22,"motile_lep",0,2018
"8035","U16740",2018-06-03,"J03","JS","PI",22,"motile_lep",0,2018
"8036","U16981",2018-06-03,"J03","JS","CU",22,"motile_lep",0,2018
"8037","U16982",2018-06-03,"J03","JS","CU",22,"motile_lep",0,2018
"8038","U16983",2018-06-03,"J03","JS","CU",22,"motile_lep",0,2018
"8039","U16984",2018-06-03,"J03","JS","CU",22,"motile_lep",0,2018
"8040","U16985",2018-06-03,"J03","JS","CU",22,"motile_lep",0,2018
"8041","U16986",2018-06-03,"J03","JS","CU",22,"motile_lep",0,2018
"8042","U16987",2018-06-03,"J03","JS","CU",22,"motile_lep",0,2018
"8043","U16988",2018-06-03,"J03","JS","CU",22,"motile_lep",0,2018
"8044","U16989",2018-06-03,"J03","JS","CU",22,"motile_lep",0,2018
"8045","U16990",2018-06-03,"J03","JS","CU",22,"motile_lep",0,2018
"8046","U16291",2018-06-04,"D09","DI","SO",22,"motile_lep",0,2018
"8047","U16292",2018-06-04,"D09","DI","SO",22,"motile_lep",0,2018
"8048","U16293",2018-06-04,"D09","DI","SO",22,"motile_lep",0,2018
"8049","U16294",2018-06-04,"D09","DI","SO",22,"motile_lep",0,2018
"8050","U16295",2018-06-04,"D09","DI","SO",22,"motile_lep",0,2018
"8051","U16296",2018-06-04,"D09","DI","SO",22,"motile_lep",0,2018
"8052","U16297",2018-06-04,"D09","DI","SO",22,"motile_lep",0,2018
"8053","U16298",2018-06-04,"D09","DI","SO",22,"motile_lep",0,2018
"8054","U16031",2018-06-04,"D09","DI","PI",22,"motile_lep",0,2018
"8055","U16032",2018-06-04,"D09","DI","PI",22,"motile_lep",0,2018
"8056","U16033",2018-06-04,"D09","DI","PI",22,"motile_lep",0,2018
"8057","U16034",2018-06-04,"D09","DI","PI",22,"motile_lep",0,2018
"8058","U16035",2018-06-04,"D09","DI","PI",22,"motile_lep",0,2018
"8059","U16036",2018-06-04,"D09","DI","PI",22,"motile_lep",0,2018
"8060","U16037",2018-06-04,"D09","DI","PI",22,"motile_lep",0,2018
"8061","U16038",2018-06-04,"D09","DI","PI",22,"motile_lep",0,2018
"8062","U16039",2018-06-04,"D09","DI","PI",22,"motile_lep",0,2018
"8063","U16040",2018-06-04,"D09","DI","PI",22,"motile_lep",0,2018
"8064","U16261",2018-06-04,"D09","DI","CU",22,"motile_lep",0,2018
"8065","U16262",2018-06-04,"D09","DI","CU",22,"motile_lep",0,2018
"8066","U16263",2018-06-04,"D09","DI","CU",22,"motile_lep",0,2018
"8067","U16264",2018-06-04,"D09","DI","CU",22,"motile_lep",0,2018
"8068","U16265",2018-06-04,"D09","DI","CU",22,"motile_lep",0,2018
"8069","U16266",2018-06-04,"D09","DI","CU",22,"motile_lep",0,2018
"8070","U16267",2018-06-04,"D09","DI","CU",22,"motile_lep",0,2018
"8071","U16268",2018-06-04,"D09","DI","CU",22,"motile_lep",0,2018
"8072","U16269",2018-06-04,"D09","DI","CU",22,"motile_lep",0,2018
"8073","U16270",2018-06-04,"D09","DI","CU",22,"motile_lep",0,2018
"8074","U17091",2018-06-05,"D27","DI","SO",22,"motile_lep",0,2018
"8075","U17092",2018-06-05,"D27","DI","SO",22,"motile_lep",0,2018
"8076","U17093",2018-06-05,"D27","DI","SO",22,"motile_lep",0,2018
"8077","U17094",2018-06-05,"D27","DI","SO",22,"motile_lep",0,2018
"8078","U17095",2018-06-05,"D27","DI","SO",22,"motile_lep",0,2018
"8079","U17096",2018-06-05,"D27","DI","SO",22,"motile_lep",0,2018
"8080","U17097",2018-06-05,"D27","DI","SO",22,"motile_lep",0,2018
"8081","U17098",2018-06-05,"D27","DI","SO",22,"motile_lep",0,2018
"8082","U17099",2018-06-05,"D27","DI","SO",22,"motile_lep",0,2018
"8083","U17100",2018-06-05,"D27","DI","SO",22,"motile_lep",0,2018
"8084","U17101",2018-06-05,"D27","DI","PI",22,"motile_lep",0,2018
"8085","U17102",2018-06-05,"D27","DI","PI",22,"motile_lep",0,2018
"8086","U17103",2018-06-05,"D27","DI","PI",22,"motile_lep",0,2018
"8087","U17104",2018-06-05,"D27","DI","PI",22,"motile_lep",0,2018
"8088","U17105",2018-06-05,"D27","DI","PI",22,"motile_lep",0,2018
"8089","U17106",2018-06-05,"D27","DI","PI",22,"motile_lep",0,2018
"8090","U17107",2018-06-05,"D27","DI","PI",22,"motile_lep",0,2018
"8091","U17108",2018-06-05,"D27","DI","PI",22,"motile_lep",0,2018
"8092","U17109",2018-06-05,"D27","DI","PI",22,"motile_lep",0,2018
"8093","U17110",2018-06-05,"D27","DI","PI",22,"motile_lep",0,2018
"8094","U17111",2018-06-05,"D27","DI","CU",22,"motile_lep",0,2018
"8095","U17112",2018-06-05,"D27","DI","CU",22,"motile_lep",0,2018
"8096","U17113",2018-06-05,"D27","DI","CU",22,"motile_lep",0,2018
"8097","U17114",2018-06-05,"D27","DI","CU",22,"motile_lep",0,2018
"8098","U17115",2018-06-05,"D27","DI","CU",22,"motile_lep",0,2018
"8099","U17116",2018-06-05,"D27","DI","CU",22,"motile_lep",0,2018
"8100","U17117",2018-06-05,"D27","DI","CU",22,"motile_lep",0,2018
"8101","U17118",2018-06-05,"D27","DI","CU",22,"motile_lep",0,2018
"8102","U17119",2018-06-05,"D27","DI","CU",22,"motile_lep",0,2018
"8103","U17120",2018-06-05,"D27","DI","CU",22,"motile_lep",0,2018
"8104","U16801",2018-06-07,"J09","JS","SO",23,"motile_lep",0,2018
"8105","U16802",2018-06-07,"J09","JS","SO",23,"motile_lep",0,2018
"8106","U16803",2018-06-07,"J09","JS","SO",23,"motile_lep",0,2018
"8107","U16804",2018-06-07,"J09","JS","SO",23,"motile_lep",0,2018
"8108","U16805",2018-06-07,"J09","JS","SO",23,"motile_lep",0,2018
"8109","U16806",2018-06-07,"J09","JS","SO",23,"motile_lep",0,2018
"8110","U16807",2018-06-07,"J09","JS","SO",23,"motile_lep",0,2018
"8111","U16808",2018-06-07,"J09","JS","SO",23,"motile_lep",0,2018
"8112","U16809",2018-06-07,"J09","JS","SO",23,"motile_lep",0,2018
"8113","U16810",2018-06-07,"J09","JS","SO",23,"motile_lep",0,2018
"8114","U16651",2018-06-07,"J09","JS","PI",23,"motile_lep",0,2018
"8115","U16652",2018-06-07,"J09","JS","PI",23,"motile_lep",0,2018
"8116","U16653",2018-06-07,"J09","JS","PI",23,"motile_lep",0,2018
"8117","U16654",2018-06-07,"J09","JS","PI",23,"motile_lep",0,2018
"8118","U16655",2018-06-07,"J09","JS","PI",23,"motile_lep",0,2018
"8119","U16656",2018-06-07,"J09","JS","PI",23,"motile_lep",0,2018
"8120","U16657",2018-06-07,"J09","JS","PI",23,"motile_lep",0,2018
"8121","U16658",2018-06-07,"J09","JS","PI",23,"motile_lep",0,2018
"8122","U16659",2018-06-07,"J09","JS","PI",23,"motile_lep",0,2018
"8123","U16660",2018-06-07,"J09","JS","PI",23,"motile_lep",0,2018
"8124","U16521",2018-06-07,"J09","JS","CU",23,"motile_lep",0,2018
"8125","U16522",2018-06-07,"J09","JS","CU",23,"motile_lep",0,2018
"8126","U16523",2018-06-07,"J09","JS","CU",23,"motile_lep",0,2018
"8127","U16524",2018-06-07,"J09","JS","CU",23,"motile_lep",0,2018
"8128","U16525",2018-06-07,"J09","JS","CU",23,"motile_lep",0,2018
"8129","U16526",2018-06-07,"J09","JS","CU",23,"motile_lep",0,2018
"8130","U16527",2018-06-07,"J09","JS","CU",23,"motile_lep",0,2018
"8131","U16528",2018-06-07,"J09","JS","CU",23,"motile_lep",0,2018
"8132","U16529",2018-06-07,"J09","JS","CU",23,"motile_lep",0,2018
"8133","U16530",2018-06-07,"J09","JS","CU",23,"motile_lep",0,2018
"8134","U17231",2018-06-07,"D10","DI","SO",23,"motile_lep",0,2018
"8135","U17232",2018-06-07,"D10","DI","SO",23,"motile_lep",0,2018
"8136","U17233",2018-06-07,"D10","DI","SO",23,"motile_lep",0,2018
"8137","U17234",2018-06-07,"D10","DI","SO",23,"motile_lep",0,2018
"8138","U17235",2018-06-07,"D10","DI","SO",23,"motile_lep",0,2018
"8139","U17236",2018-06-07,"D10","DI","SO",23,"motile_lep",0,2018
"8140","U17237",2018-06-07,"D10","DI","SO",23,"motile_lep",0,2018
"8141","U17238",2018-06-07,"D10","DI","SO",23,"motile_lep",0,2018
"8142","U17239",2018-06-07,"D10","DI","SO",23,"motile_lep",0,2018
"8143","U17240",2018-06-07,"D10","DI","SO",23,"motile_lep",0,2018
"8144","U17251",2018-06-07,"D10","DI","PI",23,"motile_lep",0,2018
"8145","U17252",2018-06-07,"D10","DI","PI",23,"motile_lep",0,2018
"8146","U17253",2018-06-07,"D10","DI","PI",23,"motile_lep",0,2018
"8147","U17254",2018-06-07,"D10","DI","PI",23,"motile_lep",0,2018
"8148","U17255",2018-06-07,"D10","DI","PI",23,"motile_lep",1,2018
"8149","U17256",2018-06-07,"D10","DI","PI",23,"motile_lep",0,2018
"8150","U17257",2018-06-07,"D10","DI","PI",23,"motile_lep",0,2018
"8151","U17258",2018-06-07,"D10","DI","PI",23,"motile_lep",0,2018
"8152","U17259",2018-06-07,"D10","DI","PI",23,"motile_lep",0,2018
"8153","U17260",2018-06-07,"D10","DI","PI",23,"motile_lep",0,2018
"8154","U17081",2018-06-07,"D10","DI","CU",23,"motile_lep",0,2018
"8155","U17082",2018-06-07,"D10","DI","CU",23,"motile_lep",0,2018
"8156","U17083",2018-06-07,"D10","DI","CU",23,"motile_lep",0,2018
"8157","U17084",2018-06-07,"D10","DI","CU",23,"motile_lep",0,2018
"8158","U17085",2018-06-07,"D10","DI","CU",23,"motile_lep",0,2018
"8159","U17086",2018-06-07,"D10","DI","CU",23,"motile_lep",0,2018
"8160","U17087",2018-06-07,"D10","DI","CU",23,"motile_lep",0,2018
"8161","U17088",2018-06-07,"D10","DI","CU",23,"motile_lep",0,2018
"8162","U17089",2018-06-07,"D10","DI","CU",23,"motile_lep",0,2018
"8163","U17090",2018-06-07,"D10","DI","CU",23,"motile_lep",0,2018
"8164","U17421",2018-06-11,"D09","DI","SO",23,"motile_lep",0,2018
"8165","U17422",2018-06-11,"D09","DI","SO",23,"motile_lep",0,2018
"8166","U17423",2018-06-11,"D09","DI","SO",23,"motile_lep",0,2018
"8167","U17424",2018-06-11,"D09","DI","SO",23,"motile_lep",0,2018
"8168","U17425",2018-06-11,"D09","DI","SO",23,"motile_lep",0,2018
"8169","U17426",2018-06-11,"D09","DI","SO",23,"motile_lep",0,2018
"8170","U17427",2018-06-11,"D09","DI","SO",23,"motile_lep",0,2018
"8171","U17428",2018-06-11,"D09","DI","SO",23,"motile_lep",0,2018
"8172","U17429",2018-06-11,"D09","DI","SO",23,"motile_lep",0,2018
"8173","U17430",2018-06-11,"D09","DI","SO",23,"motile_lep",0,2018
"8174","U17201",2018-06-11,"D09","DI","PI",23,"motile_lep",0,2018
"8175","U17202",2018-06-11,"D09","DI","PI",23,"motile_lep",0,2018
"8176","U17203",2018-06-11,"D09","DI","PI",23,"motile_lep",0,2018
"8177","U17204",2018-06-11,"D09","DI","PI",23,"motile_lep",0,2018
"8178","U17205",2018-06-11,"D09","DI","PI",23,"motile_lep",0,2018
"8179","U17206",2018-06-11,"D09","DI","PI",23,"motile_lep",0,2018
"8180","U17207",2018-06-11,"D09","DI","PI",23,"motile_lep",0,2018
"8181","U17208",2018-06-11,"D09","DI","PI",23,"motile_lep",0,2018
"8182","U17209",2018-06-11,"D09","DI","PI",23,"motile_lep",0,2018
"8183","U17210",2018-06-11,"D09","DI","PI",23,"motile_lep",0,2018
"8184","U17211",2018-06-11,"D09","DI","CU",23,"motile_lep",0,2018
"8185","U17212",2018-06-11,"D09","DI","CU",23,"motile_lep",0,2018
"8186","U17213",2018-06-11,"D09","DI","CU",23,"motile_lep",0,2018
"8187","U17214",2018-06-11,"D09","DI","CU",23,"motile_lep",0,2018
"8188","U17215",2018-06-11,"D09","DI","CU",23,"motile_lep",0,2018
"8189","U17216",2018-06-11,"D09","DI","CU",23,"motile_lep",0,2018
"8190","U17217",2018-06-11,"D09","DI","CU",23,"motile_lep",0,2018
"8191","U17218",2018-06-11,"D09","DI","CU",23,"motile_lep",0,2018
"8192","U17219",2018-06-11,"D09","DI","CU",23,"motile_lep",0,2018
"8193","U17220",2018-06-11,"D09","DI","CU",23,"motile_lep",0,2018
"8194","U16811",2018-06-12,"J02","JS","PI",23,"motile_lep",0,2018
"8195","U16812",2018-06-12,"J02","JS","PI",23,"motile_lep",0,2018
"8196","U16813",2018-06-12,"J02","JS","PI",23,"motile_lep",0,2018
"8197","U16814",2018-06-12,"J02","JS","PI",23,"motile_lep",0,2018
"8198","U16815",2018-06-12,"J02","JS","PI",23,"motile_lep",0,2018
"8199","U16816",2018-06-12,"J02","JS","PI",23,"motile_lep",0,2018
"8200","U16817",2018-06-12,"J02","JS","PI",23,"motile_lep",0,2018
"8201","U16818",2018-06-12,"J02","JS","PI",23,"motile_lep",0,2018
"8202","U16819",2018-06-12,"J02","JS","PI",23,"motile_lep",0,2018
"8203","U16820",2018-06-12,"J02","JS","PI",23,"motile_lep",0,2018
"8204","U16831",2018-06-12,"J02","JS","CU",23,"motile_lep",0,2018
"8205","U16832",2018-06-12,"J02","JS","CU",23,"motile_lep",0,2018
"8206","U16833",2018-06-12,"J02","JS","CU",23,"motile_lep",0,2018
"8207","U16834",2018-06-12,"J02","JS","CU",23,"motile_lep",1,2018
"8208","U16835",2018-06-12,"J02","JS","CU",23,"motile_lep",0,2018
"8209","U16836",2018-06-12,"J02","JS","CU",23,"motile_lep",0,2018
"8210","U16837",2018-06-12,"J02","JS","CU",23,"motile_lep",0,2018
"8211","U16838",2018-06-12,"J02","JS","CU",23,"motile_lep",0,2018
"8212","U16839",2018-06-12,"J02","JS","CU",23,"motile_lep",0,2018
"8213","U16840",2018-06-12,"J02","JS","CU",23,"motile_lep",0,2018
"8214","U17471",2018-06-12,"D22","DI","PI",23,"motile_lep",0,2018
"8215","U17472",2018-06-12,"D22","DI","PI",23,"motile_lep",0,2018
"8216","U17473",2018-06-12,"D22","DI","PI",23,"motile_lep",0,2018
"8217","U17474",2018-06-12,"D22","DI","PI",23,"motile_lep",0,2018
"8218","U17475",2018-06-12,"D22","DI","PI",23,"motile_lep",0,2018
"8219","U17476",2018-06-12,"D22","DI","PI",23,"motile_lep",0,2018
"8220","U17477",2018-06-12,"D22","DI","PI",23,"motile_lep",0,2018
"8221","U17478",2018-06-12,"D22","DI","PI",23,"motile_lep",0,2018
"8222","U17479",2018-06-12,"D22","DI","PI",23,"motile_lep",0,2018
"8223","U17480",2018-06-12,"D22","DI","PI",23,"motile_lep",0,2018
"8224","U17321",2018-06-12,"D22","DI","CU",23,"motile_lep",0,2018
"8225","U17322",2018-06-12,"D22","DI","CU",23,"motile_lep",0,2018
"8226","U17323",2018-06-12,"D22","DI","CU",23,"motile_lep",0,2018
"8227","U17324",2018-06-12,"D22","DI","CU",23,"motile_lep",0,2018
"8228","U17325",2018-06-12,"D22","DI","CU",23,"motile_lep",0,2018
"8229","U17326",2018-06-12,"D22","DI","CU",23,"motile_lep",0,2018
"8230","U17327",2018-06-12,"D22","DI","CU",23,"motile_lep",0,2018
"8231","U17328",2018-06-12,"D22","DI","CU",23,"motile_lep",0,2018
"8232","U17329",2018-06-12,"D22","DI","CU",23,"motile_lep",0,2018
"8233","U17330",2018-06-12,"D22","DI","CU",23,"motile_lep",0,2018
"8234","U17291",2018-06-13,"D10","DI","SO",24,"motile_lep",0,2018
"8235","U17301",2018-06-13,"D10","DI","PI",24,"motile_lep",0,2018
"8236","U17302",2018-06-13,"D10","DI","PI",24,"motile_lep",0,2018
"8237","U17303",2018-06-13,"D10","DI","PI",24,"motile_lep",0,2018
"8238","U17304",2018-06-13,"D10","DI","PI",24,"motile_lep",0,2018
"8239","U17305",2018-06-13,"D10","DI","PI",24,"motile_lep",0,2018
"8240","U17306",2018-06-13,"D10","DI","PI",24,"motile_lep",0,2018
"8241","U17307",2018-06-13,"D10","DI","PI",24,"motile_lep",0,2018
"8242","U17308",2018-06-13,"D10","DI","PI",24,"motile_lep",0,2018
"8243","U17309",2018-06-13,"D10","DI","PI",24,"motile_lep",0,2018
"8244","U17310",2018-06-13,"D10","DI","PI",24,"motile_lep",0,2018
"8245","U17311",2018-06-13,"D10","DI","CU",24,"motile_lep",0,2018
"8246","U17312",2018-06-13,"D10","DI","CU",24,"motile_lep",0,2018
"8247","U17313",2018-06-13,"D10","DI","CU",24,"motile_lep",0,2018
"8248","U17314",2018-06-13,"D10","DI","CU",24,"motile_lep",0,2018
"8249","U17315",2018-06-13,"D10","DI","CU",24,"motile_lep",0,2018
"8250","U17316",2018-06-13,"D10","DI","CU",24,"motile_lep",0,2018
"8251","U17317",2018-06-13,"D10","DI","CU",24,"motile_lep",0,2018
"8252","U17318",2018-06-13,"D10","DI","CU",24,"motile_lep",0,2018
"8253","U17319",2018-06-13,"D10","DI","CU",24,"motile_lep",0,2018
"8254","U17320",2018-06-13,"D10","DI","CU",24,"motile_lep",0,2018
"8255","U16701",2018-06-14,"J09","JS","SO",24,"motile_lep",0,2018
"8256","U16702",2018-06-14,"J09","JS","SO",24,"motile_lep",0,2018
"8257","U16703",2018-06-14,"J09","JS","SO",24,"motile_lep",0,2018
"8258","U16704",2018-06-14,"J09","JS","SO",24,"motile_lep",0,2018
"8259","U16705",2018-06-14,"J09","JS","SO",24,"motile_lep",0,2018
"8260","U16706",2018-06-14,"J09","JS","SO",24,"motile_lep",0,2018
"8261","U16707",2018-06-14,"J09","JS","SO",24,"motile_lep",0,2018
"8262","U16708",2018-06-14,"J09","JS","SO",24,"motile_lep",0,2018
"8263","U16709",2018-06-14,"J09","JS","SO",24,"motile_lep",0,2018
"8264","U16710",2018-06-14,"J09","JS","SO",24,"motile_lep",0,2018
"8265","U16571",2018-06-14,"J09","JS","PI",24,"motile_lep",0,2018
"8266","U16572",2018-06-14,"J09","JS","PI",24,"motile_lep",0,2018
"8267","U16573",2018-06-14,"J09","JS","PI",24,"motile_lep",1,2018
"8268","U16574",2018-06-14,"J09","JS","PI",24,"motile_lep",0,2018
"8269","U16575",2018-06-14,"J09","JS","PI",24,"motile_lep",0,2018
"8270","U16576",2018-06-14,"J09","JS","PI",24,"motile_lep",0,2018
"8271","U16577",2018-06-14,"J09","JS","PI",24,"motile_lep",0,2018
"8272","U16578",2018-06-14,"J09","JS","PI",24,"motile_lep",0,2018
"8273","U16579",2018-06-14,"J09","JS","PI",24,"motile_lep",0,2018
"8274","U16580",2018-06-14,"J09","JS","PI",24,"motile_lep",0,2018
"8275","U16641",2018-06-14,"J09","JS","CU",24,"motile_lep",0,2018
"8276","U16642",2018-06-14,"J09","JS","CU",24,"motile_lep",0,2018
"8277","U16643",2018-06-14,"J09","JS","CU",24,"motile_lep",0,2018
"8278","U16644",2018-06-14,"J09","JS","CU",24,"motile_lep",0,2018
"8279","U16645",2018-06-14,"J09","JS","CU",24,"motile_lep",0,2018
"8280","U16646",2018-06-14,"J09","JS","CU",24,"motile_lep",0,2018
"8281","U16647",2018-06-14,"J09","JS","CU",24,"motile_lep",0,2018
"8282","U16648",2018-06-14,"J09","JS","CU",24,"motile_lep",0,2018
"8283","U16649",2018-06-14,"J09","JS","CU",24,"motile_lep",0,2018
"8284","U16650",2018-06-14,"J09","JS","CU",24,"motile_lep",0,2018
"8285","U17151",2018-06-18,"D09","DI","PI",24,"motile_lep",0,2018
"8286","U17152",2018-06-18,"D09","DI","PI",24,"motile_lep",0,2018
"8287","U17153",2018-06-18,"D09","DI","PI",24,"motile_lep",0,2018
"8288","U17154",2018-06-18,"D09","DI","PI",24,"motile_lep",0,2018
"8289","U17155",2018-06-18,"D09","DI","PI",24,"motile_lep",0,2018
"8290","U17156",2018-06-18,"D09","DI","PI",24,"motile_lep",0,2018
"8291","U17157",2018-06-18,"D09","DI","PI",24,"motile_lep",0,2018
"8292","U17158",2018-06-18,"D09","DI","PI",24,"motile_lep",0,2018
"8293","U17159",2018-06-18,"D09","DI","PI",24,"motile_lep",0,2018
"8294","U17160",2018-06-18,"D09","DI","PI",24,"motile_lep",0,2018
"8295","U17141",2018-06-18,"D09","DI","CU",24,"motile_lep",0,2018
"8296","U17142",2018-06-18,"D09","DI","CU",24,"motile_lep",0,2018
"8297","U17143",2018-06-18,"D09","DI","CU",24,"motile_lep",0,2018
"8298","U17144",2018-06-18,"D09","DI","CU",24,"motile_lep",0,2018
"8299","U17145",2018-06-18,"D09","DI","CU",24,"motile_lep",0,2018
"8300","U17146",2018-06-18,"D09","DI","CU",24,"motile_lep",0,2018
"8301","U17147",2018-06-18,"D09","DI","CU",24,"motile_lep",0,2018
"8302","U17148",2018-06-18,"D09","DI","CU",24,"motile_lep",1,2018
"8303","U17149",2018-06-18,"D09","DI","CU",24,"motile_lep",0,2018
"8304","U17150",2018-06-18,"D09","DI","CU",24,"motile_lep",0,2018
"8305","U16411",2018-06-19,"D22","DI","PI",24,"motile_lep",0,2018
"8306","U16412",2018-06-19,"D22","DI","PI",24,"motile_lep",0,2018
"8307","U16413",2018-06-19,"D22","DI","PI",24,"motile_lep",0,2018
"8308","U16414",2018-06-19,"D22","DI","PI",24,"motile_lep",0,2018
"8309","U16415",2018-06-19,"D22","DI","PI",24,"motile_lep",0,2018
"8310","U16416",2018-06-19,"D22","DI","PI",24,"motile_lep",0,2018
"8311","U16417",2018-06-19,"D22","DI","PI",24,"motile_lep",0,2018
"8312","U16418",2018-06-19,"D22","DI","PI",24,"motile_lep",0,2018
"8313","U16419",2018-06-19,"D22","DI","PI",24,"motile_lep",0,2018
"8314","U16420",2018-06-19,"D22","DI","PI",24,"motile_lep",0,2018
"8315","U17051",2018-06-19,"D22","DI","CU",24,"motile_lep",0,2018
"8316","U17052",2018-06-19,"D22","DI","CU",24,"motile_lep",0,2018
"8317","U17053",2018-06-19,"D22","DI","CU",24,"motile_lep",0,2018
"8318","U17054",2018-06-19,"D22","DI","CU",24,"motile_lep",0,2018
"8319","U17055",2018-06-19,"D22","DI","CU",24,"motile_lep",0,2018
"8320","U17056",2018-06-19,"D22","DI","CU",24,"motile_lep",0,2018
"8321","U17057",2018-06-19,"D22","DI","CU",24,"motile_lep",0,2018
"8322","U17058",2018-06-19,"D22","DI","CU",24,"motile_lep",1,2018
"8323","U17059",2018-06-19,"D22","DI","CU",24,"motile_lep",0,2018
"8324","U17060",2018-06-19,"D22","DI","CU",24,"motile_lep",0,2018
"8325","U16751",2018-06-20,"J02","JS","SO",25,"motile_lep",0,2018
"8326","U16752",2018-06-20,"J02","JS","SO",25,"motile_lep",0,2018
"8327","U16753",2018-06-20,"J02","JS","SO",25,"motile_lep",0,2018
"8328","U16754",2018-06-20,"J02","JS","SO",25,"motile_lep",0,2018
"8329","U16755",2018-06-20,"J02","JS","SO",25,"motile_lep",0,2018
"8330","U16756",2018-06-20,"J02","JS","SO",25,"motile_lep",0,2018
"8331","U16757",2018-06-20,"J02","JS","SO",25,"motile_lep",0,2018
"8332","U16758",2018-06-20,"J02","JS","SO",25,"motile_lep",0,2018
"8333","U16871",2018-06-20,"J02","JS","PI",25,"motile_lep",0,2018
"8334","U16872",2018-06-20,"J02","JS","PI",25,"motile_lep",0,2018
"8335","U16873",2018-06-20,"J02","JS","PI",25,"motile_lep",0,2018
"8336","U16874",2018-06-20,"J02","JS","PI",25,"motile_lep",0,2018
"8337","U16875",2018-06-20,"J02","JS","PI",25,"motile_lep",0,2018
"8338","U16876",2018-06-20,"J02","JS","PI",25,"motile_lep",0,2018
"8339","U16877",2018-06-20,"J02","JS","PI",25,"motile_lep",0,2018
"8340","U16878",2018-06-20,"J02","JS","PI",25,"motile_lep",0,2018
"8341","U16879",2018-06-20,"J02","JS","PI",25,"motile_lep",0,2018
"8342","U16880",2018-06-20,"J02","JS","PI",25,"motile_lep",0,2018
"8343","U16821",2018-06-20,"J02","JS","CU",25,"motile_lep",0,2018
"8344","U16822",2018-06-20,"J02","JS","CU",25,"motile_lep",0,2018
"8345","U16823",2018-06-20,"J02","JS","CU",25,"motile_lep",0,2018
"8346","U16824",2018-06-20,"J02","JS","CU",25,"motile_lep",0,2018
"8347","U16825",2018-06-20,"J02","JS","CU",25,"motile_lep",0,2018
"8348","U16826",2018-06-20,"J02","JS","CU",25,"motile_lep",0,2018
"8349","U16827",2018-06-20,"J02","JS","CU",25,"motile_lep",0,2018
"8350","U16828",2018-06-20,"J02","JS","CU",25,"motile_lep",0,2018
"8351","U16829",2018-06-20,"J02","JS","CU",25,"motile_lep",0,2018
"8352","U16830",2018-06-20,"J02","JS","CU",25,"motile_lep",0,2018
"8353","U17351",2018-06-20,"D10","DI","SO",25,"motile_lep",0,2018
"8354","U17352",2018-06-20,"D10","DI","SO",25,"motile_lep",0,2018
"8355","U17353",2018-06-20,"D10","DI","SO",25,"motile_lep",0,2018
"8356","U17354",2018-06-20,"D10","DI","SO",25,"motile_lep",0,2018
"8357","U17355",2018-06-20,"D10","DI","SO",25,"motile_lep",0,2018
"8358","U17356",2018-06-20,"D10","DI","SO",25,"motile_lep",0,2018
"8359","U17357",2018-06-20,"D10","DI","SO",25,"motile_lep",0,2018
"8360","U17358",2018-06-20,"D10","DI","SO",25,"motile_lep",0,2018
"8361","U17359",2018-06-20,"D10","DI","SO",25,"motile_lep",0,2018
"8362","U17360",2018-06-20,"D10","DI","SO",25,"motile_lep",0,2018
"8363","U17451",2018-06-20,"D10","DI","PI",25,"motile_lep",0,2018
"8364","U17452",2018-06-20,"D10","DI","PI",25,"motile_lep",0,2018
"8365","U17453",2018-06-20,"D10","DI","PI",25,"motile_lep",0,2018
"8366","U17454",2018-06-20,"D10","DI","PI",25,"motile_lep",0,2018
"8367","U17455",2018-06-20,"D10","DI","PI",25,"motile_lep",0,2018
"8368","U17456",2018-06-20,"D10","DI","PI",25,"motile_lep",0,2018
"8369","U17457",2018-06-20,"D10","DI","PI",25,"motile_lep",0,2018
"8370","U17458",2018-06-20,"D10","DI","PI",25,"motile_lep",0,2018
"8371","U17459",2018-06-20,"D10","DI","PI",25,"motile_lep",0,2018
"8372","U17460",2018-06-20,"D10","DI","PI",25,"motile_lep",0,2018
"8373","U17021",2018-06-20,"D10","DI","CU",25,"motile_lep",0,2018
"8374","U17022",2018-06-20,"D10","DI","CU",25,"motile_lep",0,2018
"8375","U17023",2018-06-20,"D10","DI","CU",25,"motile_lep",0,2018
