ufn,species,seine_id,package_id,time_out,time_dewar,fork_length,height,weight,analysis_planned
U16574,PI,JE419N1,P1058,NA,NA,106,20,8.5,SEMSP
U16575,PI,JE419N1,P1058,NA,NA,118,20,10.6,SEMSP
U16576,PI,JE419N1,P1058,NA,NA,107,18,7.5,SEMSP
U16577,PI,JE419N1,P1058,NA,NA,97,17,6.4,SEMSP
U16578,PI,JE419N1,P1058,NA,NA,104,17,6.6,SEMSP
U16579,PI,JE419N1,P1058,NA,NA,103,16,6.9,SEMSP
U16580,PI,JE419N1,P1058,NA,NA,103,17,8.9,SEMSP
U16641,CU,JE419N1,P1065,NA,NA,114,21,10.4,SEMSP
U16642,CU,JE419N1,P1065,NA,NA,109,20,8.5,SEMSP
U16643,CU,JE419N1,P1065,NA,NA,108,21,10.7,SEMSP
U16644,CU,JE419N1,P1065,NA,NA,113,23,13.4,SEMSP
U16645,CU,JE419N1,P1065,NA,NA,103,19,8.9,SEMSP
U16646,CU,JE419N1,P1065,NA,NA,112,21,9.9,SEMSP
U16647,CU,JE419N1,P1065,NA,NA,109,20,9.6,SEMSP
U16648,CU,JE419N1,P1065,NA,NA,98,17,6.9,SEMSP
U16649,CU,JE419N1,P1065,NA,NA,108,20,11.1,SEMSP
U16650,CU,JE419N1,P1065,NA,NA,114,19,10.9,SEMSP
U16621,SO,JE419N1,P1063,NA,NA,NA,NA,NA,SEMSP
U16622,SO,JE419N1,P1063,NA,NA,NA,NA,NA,SEMSP
U16623,SO,JE419N1,P1063,NA,NA,NA,NA,NA,SEMSP
U16624,SO,JE419N1,P1063,NA,NA,NA,NA,NA,SEMSP
U16625,SO,JE419N1,P1063,NA,NA,NA,NA,NA,SEMSP
U16626,SO,JE419N1,P1063,NA,NA,NA,NA,NA,SEMSP
U17151,PI,DE527N3,P1116,NA,NA,82,14,4.5,SEMSP
U17152,PI,DE527N3,P1116,NA,NA,94,18,6.8,SEMSP
U17153,PI,DE527N3,P1116,NA,NA,72,13,2.8,SEMSP
U17154,PI,DE527N3,P1116,NA,NA,87,14,4.6,SEMSP
U17155,PI,DE527N3,P1116,NA,NA,84,14,4.4,SEMSP
U17156,PI,DE527N3,P1116,NA,NA,82,14,3.8,SEMSP
U17157,PI,DE527N3,P1116,NA,NA,73,14,3.3,SEMSP
U17158,PI,DE527N3,P1116,NA,NA,77,13,3.2,SEMSP
U17159,PI,DE527N3,P1116,NA,NA,84,15,4.4,SEMSP
U17160,PI,DE527N3,P1116,NA,NA,92,16,6.7,SEMSP
U17141,CU,DE527N3,P1115,NA,NA,104,20,11.2,SEMSP
U17142,CU,DE527N3,P1115,NA,NA,108,21,14.2,SEMSP
U17143,CU,DE527N3,P1115,NA,NA,85,16,5.5,SEMSP
U17144,CU,DE527N3,P1115,NA,NA,89,18,6,SEMSP
U17145,CU,DE527N3,P1115,NA,NA,115,22,13.4,SEMSP
U17146,CU,DE527N3,P1115,NA,NA,97,18,8.5,SEMSP
U17147,CU,DE527N3,P1115,NA,NA,74,12,3.5,SEMSP
U17148,CU,DE527N3,P1115,NA,NA,116,22,13.8,SEMSP
U17149,CU,DE527N3,P1115,NA,NA,88,16,5.9,SEMSP
U17150,CU,DE527N3,P1115,NA,NA,78,13,3.6,SEMSP
U16411,PI,DE530N2,P1042,NA,NA,84,14,5.1,SEMSP
U16412,PI,DE530N2,P1042,NA,NA,95,16,5.7,SEMSP
U16413,PI,DE530N2,P1042,NA,NA,83,14,4,SEMSP
U16414,PI,DE530N2,P1042,NA,NA,86,16,3.2,SEMSP
U16415,PI,DE530N2,P1042,NA,NA,81,13,2.5,SEMSP
U16416,PI,DE530N2,P1042,NA,NA,85,14,3.1,SEMSP
U16417,PI,DE530N2,P1042,NA,NA,93,15,6,SEMSP
U16418,PI,DE530N2,P1042,NA,NA,94,15,5.9,SEMSP
U16419,PI,DE530N2,P1042,NA,NA,84,14,4.6,SEMSP
U16420,PI,DE530N2,P1042,NA,NA,95,18,6.8,SEMSP
U17051,CU,DE530N2,P1106,NA,NA,111,18,11.8,SEMSP
U17052,CU,DE530N2,P1106,NA,NA,120,21,14.4,SEMSP
U17053,CU,DE530N2,P1106,NA,NA,95,17,7,SEMSP
U17054,CU,DE530N2,P1106,NA,NA,90,16,5.8,SEMSP
U17055,CU,DE530N2,P1106,NA,NA,121,24,15.6,SEMSP
U17056,CU,DE530N2,P1106,NA,NA,105,21,8.8,SEMSP
U17057,CU,DE530N2,P1106,NA,NA,87,16,3.2,SEMSP
U17058,CU,DE530N2,P1106,NA,NA,87,19,5.5,SEMSP
U17059,CU,DE530N2,P1106,NA,NA,120,25,17.2,SEMSP
U17060,CU,DE530N2,P1106,NA,NA,85,15,5.4,SEMSP
U16381,CK,DE530N2,P1039,NA,NA,NA,NA,NA,SEMSP
U16751,SO,JE420N1,P1076,09:53:00,10:07:00,138,24,23,SEMSP
U16752,SO,JE420N1,P1076,09:55:00,10:13:00,145,28,26,SEMSP
U16753,SO,JE420N1,P1076,09:57:00,10:07:00,132,24,21,SEMSP
U16754,SO,JE420N1,P1076,10:02:00,10:13:00,128,23,20,SEMSP
U16755,SO,JE420N1,P1076,10:05:00,10:22:00,122,25,16.4,SEMSP
U16756,SO,JE420N1,P1076,10:07:00,10:22:00,139,25,23,SEMSP
U16757,SO,JE420N1,P1076,10:13:00,10:30:00,138,27,26,SEMSP
U16758,SO,JE420N1,P1076,10:15:00,10:30:00,124,24,19,SEMSP
U16871,PI,JE420N1,P1088,NA,NA,111,19,13,SEMSP
U16872,PI,JE420N1,P1088,NA,NA,115,20,14.6,SEMSP
U16873,PI,JE420N1,P1088,NA,NA,111,21,13.4,SEMSP
U16874,PI,JE420N1,P1088,NA,NA,110,21,10.5,SEMSP
U16875,PI,JE420N1,P1088,NA,NA,119,21,12.8,SEMSP
U16876,PI,JE420N1,P1088,NA,NA,108,21,12.2,SEMSP
U16877,PI,JE420N1,P1088,NA,NA,109,19,12,SEMSP
U16878,PI,JE420N1,P1088,NA,NA,103,20,9.2,SEMSP
U16879,PI,JE420N1,P1088,NA,NA,110,20,10.9,SEMSP
U16880,PI,JE420N1,P1088,NA,NA,104,19,9,SEMSP
U16821,CU,JE420N1,P1083,NA,NA,114,21,13.8,SEMSP
U16822,CU,JE420N1,P1083,NA,NA,102,18,9.5,SEMSP
U16823,CU,JE420N1,P1083,NA,NA,137,27,19.9,SEMSP
U16824,CU,JE420N1,P1083,NA,NA,106,18,9.6,SEMSP
U16825,CU,JE420N1,P1083,NA,NA,104,19,11.7,SEMSP
U16826,CU,JE420N1,P1083,NA,NA,113,21,11.3,SEMSP
U16827,CU,JE420N1,P1083,NA,NA,99,17,7.9,SEMSP
U16828,CU,JE420N1,P1083,NA,NA,116,21,15.3,SEMSP
U16829,CU,JE420N1,P1083,NA,NA,108,20,10.2,SEMSP
U16830,CU,JE420N1,P1083,NA,NA,107,19,9.6,SEMSP
U17351,SO,DE532N3,P1136,10:08:00,10:21:00,134,26,21.5,SEMSP
U17352,SO,DE532N3,P1136,10:27:00,10:42:00,109,20,12.9,SEMSP
U17353,SO,DE532N3,P1136,10:33:00,10:42:00,130,25,20.5,SEMSP
U17354,SO,DE532N3,P1136,10:57:00,11:06:00,113,20,12.3,SEMSP
U17355,SO,DE532N3,P1136,11:14:00,11:33:00,119,24,17.5,SEMSP
U17356,SO,DE532N3,P1136,11:22:00,11:33:00,138,30,24,SEMSP
U17357,SO,DE532N3,P1136,11:27:00,11:41:00,127,26,21.5,SEMSP
U17358,SO,DE532N3,P1136,11:36:00,11:48:00,108,21,12.5,SEMSP
U17359,SO,DE532N3,P1136,11:52:00,12:15:00,123,25,15.2,SEMSP
U17360,SO,DE532N3,P1136,12:01:00,12:15:00,128,22,15.6,SEMSP
U17451,PI,DE532N3,P1146,NA,NA,84,13,5.1,SEMSP
U17452,PI,DE532N3,P1146,NA,NA,88,16,5.6,SEMSP
U17453,PI,DE532N3,P1146,NA,NA,103,18,10.3,SEMSP
U17454,PI,DE532N3,P1146,NA,NA,90,18,6.4,SEMSP
U17455,PI,DE532N3,P1146,NA,NA,99,19,8.9,SEMSP
U17456,PI,DE532N3,P1146,NA,NA,96,17,5.8,SEMSP
U17457,PI,DE532N3,P1146,NA,NA,92,15,6.9,SEMSP
U17458,PI,DE532N3,P1146,NA,NA,104,19,9.5,SEMSP
U17459,PI,DE532N3,P1146,NA,NA,86,14,3.7,SEMSP
U17460,PI,DE532N3,P1146,NA,NA,84,13,3.5,SEMSP
U17021,CU,DE532N3,P1103,NA,NA,94,15,8.1,SEMSP
U17022,CU,DE532N3,P1103,NA,NA,107,18,10.5,SEMSP
U17023,CU,DE532N3,P1103,NA,NA,113,23,14.4,SEMSP
U17024,CU,DE532N3,P1103,NA,NA,120,25,18,SEMSP
U17025,CU,DE532N3,P1103,NA,NA,144,29,30.5,SEMSP
U17026,CU,DE532N3,P1103,NA,NA,111,21,13.6,SEMSP
U17027,CU,DE532N3,P1103,NA,NA,106,21,11.7,SEMSP
U17028,CU,DE532N3,P1103,NA,NA,127,23,18.5,SEMSP
U17029,CU,DE532N3,P1103,NA,NA,113,20,15.3,SEMSP
U17030,CU,DE532N3,P1103,NA,NA,121,24,18.5,SEMSP
U17171,HE,DE532N3,P1118,NA,NA,NA,NA,NA,SEMSP
U17172,HE,DE532N3,P1118,NA,NA,NA,NA,NA,SEMSP
U17173,HE,DE532N3,P1118,NA,NA,NA,NA,NA,SEMSP
U17174,HE,DE532N3,P1118,NA,NA,NA,NA,NA,SEMSP
U17175,HE,DE532N3,P1118,NA,NA,NA,NA,NA,SEMSP
U17176,HE,DE532N3,P1118,NA,NA,NA,NA,NA,SEMSP
U17177,HE,DE532N3,P1118,NA,NA,NA,NA,NA,SEMSP
U17178,HE,DE532N3,P1118,NA,NA,NA,NA,NA,SEMSP
U17179,HE,DE532N3,P1118,NA,NA,NA,NA,NA,SEMSP
U16891,SO,JE421N1,P1090,08:39:00,08:54:00,97,17,6.7,SEMSP
U16892,SO,JE421N1,P1090,08:42:00,08:59:00,129,23,18.8,SEMSP
U16893,SO,JE421N1,P1090,08:45:00,08:54:00,127,24,17.6,SEMSP
U16894,SO,JE421N1,P1090,08:49:00,08:59:00,136,25,22,SEMSP
U16895,SO,JE421N1,P1090,08:57:00,09:09:00,122,22,19.4,SEMSP
U16896,SO,JE421N1,P1090,08:58:00,09:09:00,127,25,22,SEMSP
U16897,SO,JE421N1,P1090,09:02:00,09:15:00,97,19,8.1,SEMSP
U16898,SO,JE421N1,P1090,09:06:00,09:17:00,113,21,8.9,SEMSP
U16899,SO,JE421N1,P1090,09:06:00,09:15:00,95,17,8.3,SEMSP
U16900,SO,JE421N1,P1090,09:12:00,09:24:00,139,25,19.8,SEMSP
U16741,PI,JE421N1,P1075,NA,NA,111,19,12,SEMSP
U16742,PI,JE421N1,P1075,NA,NA,118,21,13.4,SEMSP
U16743,PI,JE421N1,P1075,NA,NA,119,18,12.4,SEMSP
U16744,PI,JE421N1,P1075,NA,NA,133,24,22,SEMSP
U16745,PI,JE421N1,P1075,NA,NA,112,18,11.2,SEMSP
U16746,PI,JE421N1,P1075,NA,NA,115,22,13,SEMSP
U16747,PI,JE421N1,P1075,NA,NA,131,24,22,SEMSP
U16748,PI,JE421N1,P1075,NA,NA,114,22,11.8,SEMSP
U16749,PI,JE421N1,P1075,NA,NA,123,20,15,SEMSP
U16750,PI,JE421N1,P1075,NA,NA,108,18,10,SEMSP
U16941,CU,JE421N1,P1095,NA,NA,116,21,13.6,SEMSP
U16942,CU,JE421N1,P1095,NA,NA,131,26,24,SEMSP
U16943,CU,JE421N1,P1095,NA,NA,120,23,16.8,SEMSP
U16944,CU,JE421N1,P1095,NA,NA,124,26,19.6,SEMSP
U16945,CU,JE421N1,P1095,NA,NA,118,21,12.8,SEMSP
U16946,CU,JE421N1,P1095,NA,NA,121,22,16.4,SEMSP
U16947,CU,JE421N1,P1095,NA,NA,132,27,20,SEMSP
U16948,CU,JE421N1,P1095,NA,NA,122,23,17.6,SEMSP
U16949,CU,JE421N1,P1095,NA,NA,120,22,16.2,SEMSP
U16950,CU,JE421N1,P1095,NA,NA,135,25,22,SEMSP
U16761,SO,JE421N1,P1077,NA,NA,NA,NA,NA,SEMSP
U16762,SO,JE421N1,P1077,NA,NA,NA,NA,NA,SEMSP
U16763,SO,JE421N1,P1077,NA,NA,NA,NA,NA,SEMSP
U16764,SO,JE421N1,P1077,NA,NA,NA,NA,NA,SEMSP
U16765,SO,JE421N1,P1077,NA,NA,NA,NA,NA,SEMSP
U16766,SO,JE421N1,P1077,NA,NA,NA,NA,NA,SEMSP
U16767,SO,JE421N1,P1077,NA,NA,NA,NA,NA,SEMSP
U16791,SO,JE421N2,P1080,NA,NA,NA,NA,NA,SEMSP
U16792,SO,JE421N2,P1080,NA,NA,NA,NA,NA,SEMSP
U16793,SO,JE421N2,P1080,NA,NA,NA,NA,NA,SEMSP
U16794,SO,JE421N2,P1080,NA,NA,NA,NA,NA,SEMSP
U16795,SO,JE421N2,P1080,NA,NA,NA,NA,NA,SEMSP
U16796,SO,JE421N2,P1080,NA,NA,NA,NA,NA,SEMSP
U16797,SO,JE421N2,P1080,NA,NA,NA,NA,NA,SEMSP
U16798,SO,JE421N2,P1080,NA,NA,NA,NA,NA,SEMSP
U16799,SO,JE421N2,P1080,NA,NA,NA,NA,NA,SEMSP
U16800,SO,JE421N2,P1080,NA,NA,NA,NA,NA,SEMSP
U16921,SO,JE421N2,P1093,NA,NA,NA,NA,NA,SEMSP
U16922,SO,JE421N2,P1093,NA,NA,NA,NA,NA,SEMSP
U16923,SO,JE421N2,P1093,NA,NA,NA,NA,NA,SEMSP
U16631,HE,JE421N1,P1064,NA,NA,NA,NA,NA,SEMSP
U16632,HE,JE421N1,P1064,NA,NA,NA,NA,NA,SEMSP
U16633,HE,JE421N1,P1064,NA,NA,NA,NA,NA,SEMSP
U16634,HE,JE421N1,P1064,NA,NA,NA,NA,NA,SEMSP
U16635,HE,JE421N1,P1064,NA,NA,NA,NA,NA,SEMSP
U16636,HE,JE421N1,P1064,NA,NA,NA,NA,NA,SEMSP
U16637,HE,JE421N1,P1064,NA,NA,NA,NA,NA,SEMSP
U16638,HE,JE421N1,P1064,NA,NA,NA,NA,NA,SEMSP
U16639,HE,JE421N1,P1064,NA,NA,NA,NA,NA,SEMSP
U16640,HE,JE421N1,P1064,NA,NA,NA,NA,NA,SEMSP
U16951,SO,JE422N1,P1096,07:30:00,07:43:00,113,21,11,SEMSP
U16952,SO,JE422N1,P1096,07:42:00,07:55:00,124,23,17.6,SEMSP
U16953,SO,JE422N1,P1096,07:51:00,08:07:00,140,26,24,SEMSP
U16954,SO,JE422N1,P1096,08:02:00,08:18:00,134,25,21,SEMSP
U16955,SO,JE422N1,P1096,08:12:00,08:24:00,131,23,23,SEMSP
U16581,SO,JE422N2,P1059,10:39:00,10:59:00,123,25,15.7,SEMSP
U16582,SO,JE422N2,P1059,10:48:00,10:59:00,129,24,19.1,SEMSP
U16583,SO,JE422N2,P1059,10:56:00,11:13:00,126,25,16.4,SEMSP
U16584,SO,JE422N2,P1059,11:01:00,11:13:00,134,24,21,SEMSP
U16585,SO,JE422N2,P1059,11:06:00,11:17:00,116,24,14.2,SEMSP
U16611,PI,JE422N1,P1062,NA,NA,103,17,9,SEMSP
U16612,PI,JE422N1,P1062,NA,NA,109,19,10.9,SEMSP
U16613,PI,JE422N1,P1062,NA,NA,106,18,7.8,SEMSP
U16614,PI,JE422N1,P1062,NA,NA,98,17,7.5,SEMSP
U16615,PI,JE422N1,P1062,NA,NA,119,21,14.1,SEMSP
U16616,PI,JE422N1,P1062,NA,NA,99,15,7.3,SEMSP
U16617,PI,JE422N1,P1062,NA,NA,100,16,6.1,SEMSP
U16618,PI,JE422N1,P1062,NA,NA,104,18,8.2,SEMSP
U16619,PI,JE422N1,P1062,NA,NA,105,18,6.8,SEMSP
U16620,PI,JE422N1,P1062,NA,NA,102,17,7.7,SEMSP
U16911,CU,JE422N1,P1092,NA,NA,119,22,15.4,SEMSP
U16912,CU,JE422N1,P1092,NA,NA,108,18,12.4,SEMSP
U16913,CU,JE422N1,P1092,NA,NA,105,18,10.4,SEMSP
U16914,CU,JE422N1,P1092,NA,NA,102,17,7.1,SEMSP
U16915,CU,JE422N1,P1092,NA,NA,113,18,13.2,SEMSP
U16916,CU,JE422N1,P1092,NA,NA,104,18,19.8,SEMSP
U16917,CU,JE422N1,P1092,NA,NA,105,18,8.3,SEMSP
U16918,CU,JE422N1,P1092,NA,NA,108,21,11.4,SEMSP
U16919,CU,JE422N1,P1092,NA,NA,117,22,14.6,SEMSP
U16920,CU,JE422N1,P1092,NA,NA,103,17,8.8,SEMSP
U16931,SO,JE422N2,P1094,NA,NA,NA,NA,NA,SEMSP
U16932,SO,JE422N2,P1094,NA,NA,NA,NA,NA,SEMSP
U16933,SO,JE422N2,P1094,NA,NA,NA,NA,NA,SEMSP
U16934,SO,JE422N2,P1094,NA,NA,NA,NA,NA,SEMSP
U16935,SO,JE422N2,P1094,NA,NA,NA,NA,NA,SEMSP
U16936,SO,JE422N2,P1094,NA,NA,NA,NA,NA,SEMSP
U16937,SO,JE422N2,P1094,NA,NA,NA,NA,NA,SEMSP
U16531,HE,JE422N2,P1054,NA,NA,NA,NA,NA,SEMSP
U16691,CO,JE422N1,P1070,NA,NA,NA,NA,NA,SEMSP
U17891,SO,JE423N1,P1190,07:10:00,07:32:00,145,27,26,SEMSP
U17941,SO,JE423N2,P1195,09:16:00,09:29:00,97,18,7.1,SEMSP
U17942,SO,JE423N2,P1195,09:20:00,09:29:00,101,17,8.6,SEMSP
U17943,SO,JE423N2,P1195,09:50:00,10:01:00,98,17,5.9,SEMSP
U17944,SO,JE423N2,P1195,09:54:00,10:09:00,89,17,6.6,SEMSP
U17931,PI,JE423N1,P1194,NA,NA,101,17,8.5,SEMSP
U17932,PI,JE423N1,P1194,NA,NA,119,22,12.4,SEMSP
U17933,PI,JE423N1,P1194,NA,NA,109,18,10.1,SEMSP
U17934,PI,JE423N1,P1194,NA,NA,101,19,8.8,SEMSP
U17935,PI,JE423N1,P1194,NA,NA,111,19,11.7,SEMSP
U17936,PI,JE423N1,P1194,NA,NA,97,18,7.5,SEMSP
U17937,PI,JE423N1,P1194,NA,NA,117,23,16.9,SEMSP
U17938,PI,JE423N1,P1194,NA,NA,94,16,6.4,SEMSP
U17939,PI,JE423N1,P1194,NA,NA,116,20,13.7,SEMSP
U17940,PI,JE423N1,P1194,NA,NA,95,16,6.9,SEMSP
U17731,CU,JE423N2,P1174,NA,NA,106,18,9,SEMSP
U17732,CU,JE423N2,P1174,NA,NA,116,23,14.6,SEMSP
U17733,CU,JE423N2,P1174,NA,NA,113,22,11.7,SEMSP
U17734,CU,JE423N2,P1174,NA,NA,113,21,10,SEMSP
U17735,CU,JE423N2,P1174,NA,NA,115,20,14.3,SEMSP
U17736,CU,JE423N2,P1174,NA,NA,114,22,10.5,SEMSP
U17737,CU,JE423N2,P1174,NA,NA,98,17,7.7,SEMSP
U17738,CU,JE423N2,P1174,NA,NA,99,18,8,SEMSP
U17739,CU,JE423N2,P1174,NA,NA,127,24,21,SEMSP
U17740,CU,JE423N2,P1174,NA,NA,114,21,14.4,SEMSP
U17841,CK,JE423N2,P1185,NA,NA,NA,NA,NA,SEMSP
U17461,PI,DE533N2,P1147,NA,NA,88,14,3.8,SEMSP
U17462,PI,DE533N2,P1147,NA,NA,103,16,8.2,SEMSP
U17463,PI,DE533N2,P1147,NA,NA,90,14,5.2,SEMSP
U17464,PI,DE533N2,P1147,NA,NA,95,17,6.4,SEMSP
U17465,PI,DE533N2,P1147,NA,NA,98,18,7.5,SEMSP
U17466,PI,DE533N2,P1147,NA,NA,98,16,7.6,SEMSP
U17467,PI,DE533N2,P1147,NA,NA,91,16,6,SEMSP
U17468,PI,DE533N2,P1147,NA,NA,91,15,6.1,SEMSP
U17469,PI,DE533N2,P1147,NA,NA,79,12,3.3,SEMSP
U17470,PI,DE533N2,P1147,NA,NA,92,16,5.8,SEMSP
U17161,CU,DE533N2,P1117,NA,NA,108,20,9.8,SEMSP
U17162,CU,DE533N2,P1117,NA,NA,102,17,8.6,SEMSP
U17163,CU,DE533N2,P1117,NA,NA,118,21,13.8,SEMSP
U17164,CU,DE533N2,P1117,NA,NA,96,17,6.5,SEMSP
U17165,CU,DE533N2,P1117,NA,NA,121,23,14.5,SEMSP
U17166,CU,DE533N2,P1117,NA,NA,96,18,6.6,SEMSP
U17167,CU,DE533N2,P1117,NA,NA,104,21,8.2,SEMSP
U17168,CU,DE533N2,P1117,NA,NA,85,15,5.2,SEMSP
U17169,CU,DE533N2,P1117,NA,NA,94,15,6.3,SEMSP
U17170,CU,DE533N2,P1117,NA,NA,98,17,8.5,SEMSP
U17041,SO,DE534N2,P1105,09:14:00,09:24:00,130,28,23.7,SEMSP
U17181,PI,DE534N2,P1119,NA,NA,93,16,5.8,SEMSP
U17182,PI,DE534N2,P1119,NA,NA,93,16,5.8,SEMSP
U17183,PI,DE534N2,P1119,NA,NA,84,14,4.5,SEMSP
U17184,PI,DE534N2,P1119,NA,NA,110,22,12.2,SEMSP
U17185,PI,DE534N2,P1119,NA,NA,84,15,4.5,SEMSP
U17186,PI,DE534N2,P1119,NA,NA,75,12,3.3,SEMSP
U17187,PI,DE534N2,P1119,NA,NA,111,18,9,SEMSP
U17188,PI,DE534N2,P1119,NA,NA,80,13,3.6,SEMSP
U17189,PI,DE534N2,P1119,NA,NA,71,12,3.6,SEMSP
U17190,PI,DE534N2,P1119,NA,NA,88,13,3.3,SEMSP
U17381,CU,DE534N2,P1139,NA,NA,124,24,17.4,SEMSP
U17382,CU,DE534N2,P1139,NA,NA,94,17,5.6,SEMSP
U17383,CU,DE534N2,P1139,NA,NA,95,18,6.8,SEMSP
U17384,CU,DE534N2,P1139,NA,NA,96,16,6.8,SEMSP
U17385,CU,DE534N2,P1139,NA,NA,112,21,12.4,SEMSP
U17386,CU,DE534N2,P1139,NA,NA,94,17,5.2,SEMSP
U17387,CU,DE534N2,P1139,NA,NA,89,15,5.5,SEMSP
U17388,CU,DE534N2,P1139,NA,NA,90,11,5.4,SEMSP
U17389,CU,DE534N2,P1139,NA,NA,93,18,7.3,SEMSP
U17390,CU,DE534N2,P1139,NA,NA,71,14,3,SEMSP
U17481,CK,DE534N2,P1149,NA,NA,NA,NA,NA,SEMSP
U17371,PI,DE535N1,P1138,NA,NA,108,18,8.9,SEMSP
U17372,PI,DE535N1,P1138,NA,NA,110,21,10.9,SEMSP
U17373,PI,DE535N1,P1138,NA,NA,109,14,10,SEMSP
U17374,PI,DE535N1,P1138,NA,NA,106,18,9.2,SEMSP
U17375,PI,DE535N1,P1138,NA,NA,91,14,5,SEMSP
U17376,PI,DE535N1,P1138,NA,NA,98,15,6.4,SEMSP
U17377,PI,DE535N1,P1138,NA,NA,103,18,7.2,SEMSP
U17378,PI,DE535N1,P1138,NA,NA,92,16,5.2,SEMSP
U17379,PI,DE535N1,P1138,NA,NA,94,17,5.1,SEMSP
U17380,PI,DE535N1,P1138,NA,NA,98,18,8.8,SEMSP
U17341,CU,DE535N1,P1135,NA,NA,100,15,5.8,SEMSP
U17342,CU,DE535N1,P1135,NA,NA,119,23,13.5,SEMSP
U17343,CU,DE535N1,P1135,NA,NA,106,21,8.4,SEMSP
U17344,CU,DE535N1,P1135,NA,NA,95,16,6,SEMSP
U17345,CU,DE535N1,P1135,NA,NA,89,14,5.6,SEMSP
U17346,CU,DE535N1,P1135,NA,NA,93,17,5.4,SEMSP
U17347,CU,DE535N1,P1135,NA,NA,89,15,3.5,SEMSP
U17348,CU,DE535N1,P1135,NA,NA,101,17,7.4,SEMSP
U17349,CU,DE535N1,P1135,NA,NA,108,20,8.6,SEMSP
U17350,CU,DE535N1,P1135,NA,NA,122,23,14.9,SEMSP
U17071,SO,DE536N1,P1108,11:19:00,11:32:00,125,23,15,SEMSP
U17072,SO,DE536N1,P1108,11:33:00,11:42:00,111,22,12.5,SEMSP
U17391,CU,DE536N1,P1140,NA,NA,114,22,12.8,SEMSP
U16041,PI,DE537N1,P1005,NA,NA,89,17,4.3,NA
U16042,PI,DE537N1,P1005,NA,NA,93,16,4.8,NA
U16043,PI,DE537N1,P1005,NA,NA,100,18,5.2,NA
U16044,PI,DE537N1,P1005,NA,NA,97,16,4.9,NA
U16045,PI,DE537N1,P1005,NA,NA,92,18,7,NA
U16046,PI,DE537N1,P1005,NA,NA,99,18,6.3,NA
U16047,PI,DE537N1,P1005,NA,NA,95,17,6,NA
U16048,PI,DE537N1,P1005,NA,NA,90,16,3.1,NA
U16049,PI,DE537N1,P1005,NA,NA,83,14,4.6,NA
U16050,PI,DE537N1,P1005,NA,NA,95,19,4,NA
U16391,CU,DE537N1,P1040,NA,NA,117,21,19,NA
U16901,SO,JE426N1,P1091,08:55:00,09:10:00,154,29,28,NA
U17551,PI,JE426N1,P1156,NA,NA,117,19,12.6,NA
U17552,PI,JE426N1,P1156,NA,NA,120,23,15.2,NA
U17553,PI,JE426N1,P1156,NA,NA,109,19,8.8,NA
U17554,PI,JE426N1,P1156,NA,NA,112,20,10.2,NA
U17555,PI,JE426N1,P1156,NA,NA,114,19,11.9,NA
U17556,PI,JE426N1,P1156,NA,NA,108,19,9.1,NA
U17557,PI,JE426N1,P1156,NA,NA,118,21,13.7,NA
U17558,PI,JE426N1,P1156,NA,NA,102,18,8.1,NA
U17559,PI,JE426N1,P1156,NA,NA,110,18,10.1,NA
U17560,PI,JE426N1,P1156,NA,NA,125,23,17.6,NA
U17631,CU,JE426N1,P1164,NA,NA,114,20,11.8,NA
U17632,CU,JE426N1,P1164,NA,NA,120,24,14.7,NA
U17633,CU,JE426N1,P1164,NA,NA,115,21,12.9,NA
U17634,CU,JE426N1,P1164,NA,NA,106,18,10.9,NA
U17635,CU,JE426N1,P1164,NA,NA,101,18,9.1,NA
U17636,CU,JE426N1,P1164,NA,NA,108,21,10.6,NA
U17637,CU,JE426N1,P1164,NA,NA,129,24,18,NA
U17638,CU,JE426N1,P1164,NA,NA,109,19,9.7,NA
U17639,CU,JE426N1,P1164,NA,NA,113,20,11.6,NA
U17640,CU,JE426N1,P1164,NA,NA,105,19,9.1,NA
U17641,HE,JE426N1,P1165,NA,NA,NA,NA,NA,NA
U17491,PI,DE538N2,P1150,NA,NA,94,16,6.8,NA
U17492,PI,DE538N2,P1150,NA,NA,87,15,5,NA
U17493,PI,DE538N2,P1150,NA,NA,82,14,5.2,NA
U17494,PI,DE538N2,P1150,NA,NA,73,13,2.7,NA
U17495,PI,DE538N2,P1150,NA,NA,85,14,4.3,NA
U17496,PI,DE538N2,P1150,NA,NA,82,15,4.6,NA
U17011,CU,DE538N2,P1102,NA,NA,97,18,8.5,NA
U17431,HE,DE538N2,P1144,NA,NA,NA,NA,NA,NA
U16311,CK,DE538N2,P1032,NA,NA,NA,NA,NA,NA
U16312,CK,DE538N2,P1032,NA,NA,NA,NA,NA,NA
U17681,PI,JE427N1,P1169,NA,NA,107,17,8.4,NA
U17682,PI,JE427N1,P1169,NA,NA,108,17,10.5,NA
U17683,PI,JE427N1,P1169,NA,NA,101,16,9,NA
U17684,PI,JE427N1,P1169,NA,NA,109,21,11.2,NA
U17685,PI,JE427N1,P1169,NA,NA,111,19,10.4,NA
U17686,PI,JE427N1,P1169,NA,NA,94,16,6.8,NA
U17687,PI,JE427N1,P1169,NA,NA,106,17,9.8,NA
U17688,PI,JE427N1,P1169,NA,NA,95,17,7.4,NA
U17689,PI,JE427N1,P1169,NA,NA,105,16,8.8,NA
U17690,PI,JE427N1,P1169,NA,NA,92,16,7.4,NA
U17561,CU,JE427N1,P1157,NA,NA,109,21,11.2,NA
