ufn,seine_id.x,lice_id_protocol,cal_cope,lep_cope,chal_a,chal_b,cgf,cal_mot,cpaf,caf,lpam,lpaf,lam,laf,lgf,unid_cope,unid_chal,chal_scar,mot_scar,pred_scar,hemorrhaging,eroded_gill_plate,grazed_gill_plate,mate_guarding,pinched_belly,sealice_field_comments,licer,qc.x.x,species,package_id,seine_id.y,survey_id,date,site,time_out,weight,fork_length,height,time_dewar,field_lice_id_protocol,fish_field_comments,analysis_planned,id_flag,eLab?,qc.y,order,set_number,set_type,set_time,lat,lon,set_sliders,set_poppers,set_dimpling,fish_retained,so_taken,so_total,pi_taken,pi_total,cu_taken,cu_total,co_taken,co_total,he_taken,he_total,ck_taken,ck_total,total_caught,collection_protocol,seine_comments,qc.x,survey_date,site_id,region,zone,site_name,crew,precip,cloud_cover,sea_state,wind_speed,wind_direction,tide_state,survey_time_start,survey_time_end,net_sets,survey_type,ysi_drop,ctd_drop,zoop_drop,survey_comments,qc.y.y
U20668,DE620N1,salmoncoast_motiles,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KB,SF,CU,P1267,DE620N1,DE620,2019-06-01,D27,08:10:00,3.5,75,14,08:32:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,452,1,targeted,07:30:00,50.271417,-125.366183,0,0,10,yes,1,1,10,288,10,428,0,0,0,0,1,1,718,SEMSP,NA,JG,2019-06-01,D27,DI,W,Granite Point,"Sam James, Krystal Bachen, Julian Gan, Justin Carless",none,75,2,10-15,NW,ebb tide,06:29:00,06:45:00,1,standard,12,3,4,NA,JG
U20669,DE620N1,salmoncoast_motiles,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KB,SF,CU,P1267,DE620N1,DE620,2019-06-01,D27,08:14:00,5.3,84,15,08:36:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,453,1,targeted,07:30:00,50.271417,-125.366183,0,0,10,yes,1,1,10,288,10,428,0,0,0,0,1,1,718,SEMSP,NA,JG,2019-06-01,D27,DI,W,Granite Point,"Sam James, Krystal Bachen, Julian Gan, Justin Carless",none,75,2,10-15,NW,ebb tide,06:29:00,06:45:00,1,standard,12,3,4,NA,JG
U20670,DE620N1,salmoncoast_motiles,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KB,SF,CU,P1267,DE620N1,DE620,2019-06-01,D27,08:15:00,8.2,96,19,08:36:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,454,1,targeted,07:30:00,50.271417,-125.366183,0,0,10,yes,1,1,10,288,10,428,0,0,0,0,1,1,718,SEMSP,NA,JG,2019-06-01,D27,DI,W,Granite Point,"Sam James, Krystal Bachen, Julian Gan, Justin Carless",none,75,2,10-15,NW,ebb tide,06:29:00,06:45:00,1,standard,12,3,4,NA,JG
U20701,DE621N2,salmoncoast_allstages,0,0,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JG,SF,SO,P1271,DE621N2,DE621,2019-06-02,D09,08:20:00,11,105,20,08:40:00,salmoncoast_allstages,NA,SEMSP,N,yes,SF,456,2,targeted,07:50:00,50.308533,-125.3281,1,0,10,yes,30,42,10,604,10,604,1,1,3,6,0,0,1257,SEMSP,NA,JG,2019-06-02,D09,DI,C,Okisollo Channel,"Brett Johnson, Krystal Bachen, Julian Gan, Jacob Lerner",none,50,1,0.1-5,NW,ebb tide,06:48:00,07:03:00,2,standard,12,3,4.5,NA,JG
U20702,DE621N2,salmoncoast_allstages,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JG,SF,SO,P1271,DE621N2,DE621,2019-06-02,D09,08:27:00,10.5,105,20,08:40:00,salmoncoast_allstages,NA,SEMSP,N,yes,SF,457,2,targeted,07:50:00,50.308533,-125.3281,1,0,10,yes,30,42,10,604,10,604,1,1,3,6,0,0,1257,SEMSP,NA,JG,2019-06-02,D09,DI,C,Okisollo Channel,"Brett Johnson, Krystal Bachen, Julian Gan, Jacob Lerner",none,50,1,0.1-5,NW,ebb tide,06:48:00,07:03:00,2,standard,12,3,4.5,NA,JG
U20703,DE621N2,salmoncoast_allstages,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dorsal muscle missing,KB,SF,SO,P1271,DE621N2,DE621,2019-06-02,D09,08:31:00,8.9,94,18,08:52:00,salmoncoast_allstages,dorsal muscle missing,SEMSP,N,yes,SF,458,2,targeted,07:50:00,50.308533,-125.3281,1,0,10,yes,30,42,10,604,10,604,1,1,3,6,0,0,1257,SEMSP,NA,JG,2019-06-02,D09,DI,C,Okisollo Channel,"Brett Johnson, Krystal Bachen, Julian Gan, Jacob Lerner",none,50,1,0.1-5,NW,ebb tide,06:48:00,07:03:00,2,standard,12,3,4.5,NA,JG
U20704,DE621N2,salmoncoast_allstages,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JG,SF,SO,P1271,DE621N2,DE621,2019-06-02,D09,08:35:00,16,122,22,08:52:00,salmoncoast_allstages,NA,SEMSP,N,yes,SF,459,2,targeted,07:50:00,50.308533,-125.3281,1,0,10,yes,30,42,10,604,10,604,1,1,3,6,0,0,1257,SEMSP,NA,JG,2019-06-02,D09,DI,C,Okisollo Channel,"Brett Johnson, Krystal Bachen, Julian Gan, Jacob Lerner",none,50,1,0.1-5,NW,ebb tide,06:48:00,07:03:00,2,standard,12,3,4.5,NA,JG
U20705,DE621N2,salmoncoast_allstages,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,PS: 2,JG,SF,SO,P1271,DE621N2,DE621,2019-06-02,D09,08:45:00,14,115,21,09:02:00,salmoncoast_allstages,NA,SEMSP,N,yes,SF,460,2,targeted,07:50:00,50.308533,-125.3281,1,0,10,yes,30,42,10,604,10,604,1,1,3,6,0,0,1257,SEMSP,NA,JG,2019-06-02,D09,DI,C,Okisollo Channel,"Brett Johnson, Krystal Bachen, Julian Gan, Jacob Lerner",none,50,1,0.1-5,NW,ebb tide,06:48:00,07:03:00,2,standard,12,3,4.5,NA,JG
U20706,DE621N2,salmoncoast_allstages,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,HANF,KB,SF,SO,P1271,DE621N2,DE621,2019-06-02,D09,08:48:00,9.2,99,19,09:02:00,salmoncoast_allstages,NA,SEMSP,N,yes,SF,461,2,targeted,07:50:00,50.308533,-125.3281,1,0,10,yes,30,42,10,604,10,604,1,1,3,6,0,0,1257,SEMSP,NA,JG,2019-06-02,D09,DI,C,Okisollo Channel,"Brett Johnson, Krystal Bachen, Julian Gan, Jacob Lerner",none,50,1,0.1-5,NW,ebb tide,06:48:00,07:03:00,2,standard,12,3,4.5,NA,JG
U20707,DE621N2,salmoncoast_allstages,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JG,SF,SO,P1271,DE621N2,DE621,2019-06-02,D09,08:51:00,15,116,24,09:10:00,salmoncoast_allstages,NA,SEMSP,N,yes,SF,462,2,targeted,07:50:00,50.308533,-125.3281,1,0,10,yes,30,42,10,604,10,604,1,1,3,6,0,0,1257,SEMSP,NA,JG,2019-06-02,D09,DI,C,Okisollo Channel,"Brett Johnson, Krystal Bachen, Julian Gan, Jacob Lerner",none,50,1,0.1-5,NW,ebb tide,06:48:00,07:03:00,2,standard,12,3,4.5,NA,JG
U20708,DE621N2,salmoncoast_allstages,0,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JG,SF,SO,P1271,DE621N2,DE621,2019-06-02,D09,08:58:00,13.3,110,21,09:10:00,salmoncoast_allstages,NA,SEMSP,N,yes,SF,463,2,targeted,07:50:00,50.308533,-125.3281,1,0,10,yes,30,42,10,604,10,604,1,1,3,6,0,0,1257,SEMSP,NA,JG,2019-06-02,D09,DI,C,Okisollo Channel,"Brett Johnson, Krystal Bachen, Julian Gan, Jacob Lerner",none,50,1,0.1-5,NW,ebb tide,06:48:00,07:03:00,2,standard,12,3,4.5,NA,JG
U20709,DE621N2,salmoncoast_allstages,1,0,11,7,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"EGP, CS",JG,SF,SO,P1271,DE621N2,DE621,2019-06-02,D09,09:03:00,14.6,118,22,09:24:00,salmoncoast_allstages,NA,SEMSP,N,yes,SF,464,2,targeted,07:50:00,50.308533,-125.3281,1,0,10,yes,30,42,10,604,10,604,1,1,3,6,0,0,1257,SEMSP,NA,JG,2019-06-02,D09,DI,C,Okisollo Channel,"Brett Johnson, Krystal Bachen, Julian Gan, Jacob Lerner",none,50,1,0.1-5,NW,ebb tide,06:48:00,07:03:00,2,standard,12,3,4.5,NA,JG
U20710,DE621N2,salmoncoast_allstages,6,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KB,SF,SO,P1271,DE621N2,DE621,2019-06-02,D09,09:13:00,12.2,112,21,09:24:00,salmoncoast_allstages,NA,SEMSP,N,yes,SF,465,2,targeted,07:50:00,50.308533,-125.3281,1,0,10,yes,30,42,10,604,10,604,1,1,3,6,0,0,1257,SEMSP,NA,JG,2019-06-02,D09,DI,C,Okisollo Channel,"Brett Johnson, Krystal Bachen, Julian Gan, Jacob Lerner",none,50,1,0.1-5,NW,ebb tide,06:48:00,07:03:00,2,standard,12,3,4.5,NA,JG
U20791,DE621N2,salmoncoast_motiles,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JG,SF,PI,P1280,DE621N2,DE621,2019-06-02,D09,09:48:00,6.5,90,18,10:12:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,466,2,targeted,07:50:00,50.308533,-125.3281,1,0,10,yes,30,42,10,604,10,604,1,1,3,6,0,0,1257,SEMSP,NA,JG,2019-06-02,D09,DI,C,Okisollo Channel,"Brett Johnson, Krystal Bachen, Julian Gan, Jacob Lerner",none,50,1,0.1-5,NW,ebb tide,06:48:00,07:03:00,2,standard,12,3,4.5,NA,JG
U20792,DE621N2,salmoncoast_motiles,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KB,SF,PI,P1280,DE621N2,DE621,2019-06-02,D09,09:50:00,8.1,98,19,10:12:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,467,2,targeted,07:50:00,50.308533,-125.3281,1,0,10,yes,30,42,10,604,10,604,1,1,3,6,0,0,1257,SEMSP,NA,JG,2019-06-02,D09,DI,C,Okisollo Channel,"Brett Johnson, Krystal Bachen, Julian Gan, Jacob Lerner",none,50,1,0.1-5,NW,ebb tide,06:48:00,07:03:00,2,standard,12,3,4.5,NA,JG
U20793,DE621N2,salmoncoast_allstages,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,CS,KB,SF,PI,P1280,DE621N2,DE621,2019-06-02,D09,09:51:00,5.5,92,17,10:12:00,salmoncoast_allstages,NA,SEMSP,N,yes,SF,468,2,targeted,07:50:00,50.308533,-125.3281,1,0,10,yes,30,42,10,604,10,604,1,1,3,6,0,0,1257,SEMSP,NA,JG,2019-06-02,D09,DI,C,Okisollo Channel,"Brett Johnson, Krystal Bachen, Julian Gan, Jacob Lerner",none,50,1,0.1-5,NW,ebb tide,06:48:00,07:03:00,2,standard,12,3,4.5,NA,JG
U20794,DE621N2,salmoncoast_allstages,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JG,SF,PI,P1280,DE621N2,DE621,2019-06-02,D09,09:52:00,6.6,92,17,10:12:00,salmoncoast_allstages,NA,SEMSP,N,yes,SF,469,2,targeted,07:50:00,50.308533,-125.3281,1,0,10,yes,30,42,10,604,10,604,1,1,3,6,0,0,1257,SEMSP,NA,JG,2019-06-02,D09,DI,C,Okisollo Channel,"Brett Johnson, Krystal Bachen, Julian Gan, Jacob Lerner",none,50,1,0.1-5,NW,ebb tide,06:48:00,07:03:00,2,standard,12,3,4.5,NA,JG
U20795,DE621N2,salmoncoast_allstages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JG,SF,PI,P1280,DE621N2,DE621,2019-06-02,D09,09:58:00,5.8,89,16,10:19:00,salmoncoast_allstages,NA,SEMSP,N,yes,SF,470,2,targeted,07:50:00,50.308533,-125.3281,1,0,10,yes,30,42,10,604,10,604,1,1,3,6,0,0,1257,SEMSP,NA,JG,2019-06-02,D09,DI,C,Okisollo Channel,"Brett Johnson, Krystal Bachen, Julian Gan, Jacob Lerner",none,50,1,0.1-5,NW,ebb tide,06:48:00,07:03:00,2,standard,12,3,4.5,NA,JG
U20796,DE621N2,salmoncoast_motiles,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GC:1,KB,SF,PI,P1280,DE621N2,DE621,2019-06-02,D09,10:03:00,6.7,88,16,10:19:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,471,2,targeted,07:50:00,50.308533,-125.3281,1,0,10,yes,30,42,10,604,10,604,1,1,3,6,0,0,1257,SEMSP,NA,JG,2019-06-02,D09,DI,C,Okisollo Channel,"Brett Johnson, Krystal Bachen, Julian Gan, Jacob Lerner",none,50,1,0.1-5,NW,ebb tide,06:48:00,07:03:00,2,standard,12,3,4.5,NA,JG
U20797,DE621N2,salmoncoast_motiles,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KB,SF,PI,P1280,DE621N2,DE621,2019-06-02,D09,10:08:00,6.2,90,16,10:27:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,472,2,targeted,07:50:00,50.308533,-125.3281,1,0,10,yes,30,42,10,604,10,604,1,1,3,6,0,0,1257,SEMSP,NA,JG,2019-06-02,D09,DI,C,Okisollo Channel,"Brett Johnson, Krystal Bachen, Julian Gan, Jacob Lerner",none,50,1,0.1-5,NW,ebb tide,06:48:00,07:03:00,2,standard,12,3,4.5,NA,JG
U20798,DE621N2,salmoncoast_motiles,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JG,SF,PI,P1280,DE621N2,DE621,2019-06-02,D09,10:09:00,8,101,18,10:27:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,473,2,targeted,07:50:00,50.308533,-125.3281,1,0,10,yes,30,42,10,604,10,604,1,1,3,6,0,0,1257,SEMSP,NA,JG,2019-06-02,D09,DI,C,Okisollo Channel,"Brett Johnson, Krystal Bachen, Julian Gan, Jacob Lerner",none,50,1,0.1-5,NW,ebb tide,06:48:00,07:03:00,2,standard,12,3,4.5,NA,JG
U20799,DE621N2,salmoncoast_motiles,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KB,SF,PI,P1280,DE621N2,DE621,2019-06-02,D09,10:11:00,7.2,95,18,10:27:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,474,2,targeted,07:50:00,50.308533,-125.3281,1,0,10,yes,30,42,10,604,10,604,1,1,3,6,0,0,1257,SEMSP,NA,JG,2019-06-02,D09,DI,C,Okisollo Channel,"Brett Johnson, Krystal Bachen, Julian Gan, Jacob Lerner",none,50,1,0.1-5,NW,ebb tide,06:48:00,07:03:00,2,standard,12,3,4.5,NA,JG
U20800,DE621N2,salmoncoast_motiles,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JG,SF,PI,P1280,DE621N2,DE621,2019-06-02,D09,10:12:00,6.2,88,18,10:27:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,475,2,targeted,07:50:00,50.308533,-125.3281,1,0,10,yes,30,42,10,604,10,604,1,1,3,6,0,0,1257,SEMSP,NA,JG,2019-06-02,D09,DI,C,Okisollo Channel,"Brett Johnson, Krystal Bachen, Julian Gan, Jacob Lerner",none,50,1,0.1-5,NW,ebb tide,06:48:00,07:03:00,2,standard,12,3,4.5,NA,JG
U20721,DE621N2,salmoncoast_allstages,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GC:1,KB,SF,CU,P1273,DE621N2,DE621,2019-06-02,D09,09:18:00,5.2,86,15,09:36:00,salmoncoast_allstages,NA,SEMSP,N,yes,SF,476,2,targeted,07:50:00,50.308533,-125.3281,1,0,10,yes,30,42,10,604,10,604,1,1,3,6,0,0,1257,SEMSP,NA,JG,2019-06-02,D09,DI,C,Okisollo Channel,"Brett Johnson, Krystal Bachen, Julian Gan, Jacob Lerner",none,50,1,0.1-5,NW,ebb tide,06:48:00,07:03:00,2,standard,12,3,4.5,NA,JG
U20722,DE621N2,salmoncoast_allstages,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JG,SF,CU,P1273,DE621N2,DE621,2019-06-02,D09,09:20:00,11.2,109,20,09:36:00,salmoncoast_allstages,NA,SEMSP,N,yes,SF,477,2,targeted,07:50:00,50.308533,-125.3281,1,0,10,yes,30,42,10,604,10,604,1,1,3,6,0,0,1257,SEMSP,NA,JG,2019-06-02,D09,DI,C,Okisollo Channel,"Brett Johnson, Krystal Bachen, Julian Gan, Jacob Lerner",none,50,1,0.1-5,NW,ebb tide,06:48:00,07:03:00,2,standard,12,3,4.5,NA,JG
U20723,DE621N2,salmoncoast_allstages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JG,SF,CU,P1273,DE621N2,DE621,2019-06-02,D09,09:20:00,12.5,113,20,09:36:00,salmoncoast_allstages,NA,SEMSP,N,yes,SF,478,2,targeted,07:50:00,50.308533,-125.3281,1,0,10,yes,30,42,10,604,10,604,1,1,3,6,0,0,1257,SEMSP,NA,JG,2019-06-02,D09,DI,C,Okisollo Channel,"Brett Johnson, Krystal Bachen, Julian Gan, Jacob Lerner",none,50,1,0.1-5,NW,ebb tide,06:48:00,07:03:00,2,standard,12,3,4.5,NA,JG
U20724,DE621N2,salmoncoast_motiles,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KB,SF,CU,P1273,DE621N2,DE621,2019-06-02,D09,09:27:00,9.9,108,19,09:50:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,479,2,targeted,07:50:00,50.308533,-125.3281,1,0,10,yes,30,42,10,604,10,604,1,1,3,6,0,0,1257,SEMSP,NA,JG,2019-06-02,D09,DI,C,Okisollo Channel,"Brett Johnson, Krystal Bachen, Julian Gan, Jacob Lerner",none,50,1,0.1-5,NW,ebb tide,06:48:00,07:03:00,2,standard,12,3,4.5,NA,JG
U20725,DE621N2,salmoncoast_motiles,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JG,SF,CU,P1273,DE621N2,DE621,2019-06-02,D09,09:28:00,13,111,22,09:50:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,480,2,targeted,07:50:00,50.308533,-125.3281,1,0,10,yes,30,42,10,604,10,604,1,1,3,6,0,0,1257,SEMSP,NA,JG,2019-06-02,D09,DI,C,Okisollo Channel,"Brett Johnson, Krystal Bachen, Julian Gan, Jacob Lerner",none,50,1,0.1-5,NW,ebb tide,06:48:00,07:03:00,2,standard,12,3,4.5,NA,JG
U20726,DE621N2,salmoncoast_motiles,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KB,SF,CU,P1273,DE621N2,DE621,2019-06-02,D09,09:35:00,8.5,97,18,09:50:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,481,2,targeted,07:50:00,50.308533,-125.3281,1,0,10,yes,30,42,10,604,10,604,1,1,3,6,0,0,1257,SEMSP,NA,JG,2019-06-02,D09,DI,C,Okisollo Channel,"Brett Johnson, Krystal Bachen, Julian Gan, Jacob Lerner",none,50,1,0.1-5,NW,ebb tide,06:48:00,07:03:00,2,standard,12,3,4.5,NA,JG
U20727,DE621N2,salmoncoast_motiles,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JG,SF,CU,P1273,DE621N2,DE621,2019-06-02,D09,09:38:00,13.2,114,21,09:56:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,482,2,targeted,07:50:00,50.308533,-125.3281,1,0,10,yes,30,42,10,604,10,604,1,1,3,6,0,0,1257,SEMSP,NA,JG,2019-06-02,D09,DI,C,Okisollo Channel,"Brett Johnson, Krystal Bachen, Julian Gan, Jacob Lerner",none,50,1,0.1-5,NW,ebb tide,06:48:00,07:03:00,2,standard,12,3,4.5,NA,JG
U20728,DE621N2,salmoncoast_motiles,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KB,SF,CU,P1273,DE621N2,DE621,2019-06-02,D09,09:39:00,6.7,91,17,09:56:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,483,2,targeted,07:50:00,50.308533,-125.3281,1,0,10,yes,30,42,10,604,10,604,1,1,3,6,0,0,1257,SEMSP,NA,JG,2019-06-02,D09,DI,C,Okisollo Channel,"Brett Johnson, Krystal Bachen, Julian Gan, Jacob Lerner",none,50,1,0.1-5,NW,ebb tide,06:48:00,07:03:00,2,standard,12,3,4.5,NA,JG
U20729,DE621N2,salmoncoast_motiles,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JG,SF,CU,P1273,DE621N2,DE621,2019-06-02,D09,09:41:00,13.5,115,21,10:00:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,484,2,targeted,07:50:00,50.308533,-125.3281,1,0,10,yes,30,42,10,604,10,604,1,1,3,6,0,0,1257,SEMSP,NA,JG,2019-06-02,D09,DI,C,Okisollo Channel,"Brett Johnson, Krystal Bachen, Julian Gan, Jacob Lerner",none,50,1,0.1-5,NW,ebb tide,06:48:00,07:03:00,2,standard,12,3,4.5,NA,JG
U20730,DE621N2,salmoncoast_motiles,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JG,SF,CU,P1273,DE621N2,DE621,2019-06-02,D09,09:45:00,5.2,89,18,10:00:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,485,2,targeted,07:50:00,50.308533,-125.3281,1,0,10,yes,30,42,10,604,10,604,1,1,3,6,0,0,1257,SEMSP,NA,JG,2019-06-02,D09,DI,C,Okisollo Channel,"Brett Johnson, Krystal Bachen, Julian Gan, Jacob Lerner",none,50,1,0.1-5,NW,ebb tide,06:48:00,07:03:00,2,standard,12,3,4.5,NA,JG
U22011,JE511N1,salmoncoast_allstages,1,0,8,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"H: ANF, Chal A and Chal B loose in bag",KD,KD,SO,P1402,JE511N1,JE511,2019-06-05,J11,06:22:00,12.5,112,21,06:41:00,salmoncoast_allstages,NA,SEMSP,N,yes,KD,675,1,targeted,05:56:00,50.53986,-126.77921,10,0,0,yes,10,505,0,0,0,55,0,0,0,0,0,0,560,SEMSP,"too choppy to keep fish, estimated total # in net and released. Estimated totals for chum and sockeye based on ""in net estimate"" not ""census"". Numbers for pink/coho/herring could be off, but unlikely we missed them in the net",KD,2019-06-05,J11,JS,S,Blinkhorn Bay,"Katie Davidson, Erin Pippus, Sara Tremblay-Boyer, Tesarla Johnson",none,100,1,0,NA,low slack,05:28:00,05:43:00,1,standard,12,3,4,"paused for 1 minute because of debris in prop 11 minutes into transect. Too choppy to keep fish - estimated # in net and released total. Therefore, fish totals calculated from ""leftover in-net estimate"", NOT ""census""",KD
U22012,JE511N1,salmoncoast_allstages,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP,KD,SO,P1402,JE511N1,JE511,2019-06-05,J11,06:23:00,9.2,111,17,06:41:00,salmoncoast_allstages,NA,SEMSP,N,yes,KD,676,1,targeted,05:56:00,50.53986,-126.77921,10,0,0,yes,10,505,0,0,0,55,0,0,0,0,0,0,560,SEMSP,"too choppy to keep fish, estimated total # in net and released. Estimated totals for chum and sockeye based on ""in net estimate"" not ""census"". Numbers for pink/coho/herring could be off, but unlikely we missed them in the net",KD,2019-06-05,J11,JS,S,Blinkhorn Bay,"Katie Davidson, Erin Pippus, Sara Tremblay-Boyer, Tesarla Johnson",none,100,1,0,NA,low slack,05:28:00,05:43:00,1,standard,12,3,4,"paused for 1 minute because of debris in prop 11 minutes into transect. Too choppy to keep fish - estimated # in net and released total. Therefore, fish totals calculated from ""leftover in-net estimate"", NOT ""census""",KD
U22013,JE511N1,salmoncoast_allstages,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP,KD,SO,P1402,JE511N1,JE511,2019-06-05,J11,06:31:00,14.8,121,21,06:48:00,salmoncoast_allstages,NA,SEMSP,N,yes,KD,677,1,targeted,05:56:00,50.53986,-126.77921,10,0,0,yes,10,505,0,0,0,55,0,0,0,0,0,0,560,SEMSP,"too choppy to keep fish, estimated total # in net and released. Estimated totals for chum and sockeye based on ""in net estimate"" not ""census"". Numbers for pink/coho/herring could be off, but unlikely we missed them in the net",KD,2019-06-05,J11,JS,S,Blinkhorn Bay,"Katie Davidson, Erin Pippus, Sara Tremblay-Boyer, Tesarla Johnson",none,100,1,0,NA,low slack,05:28:00,05:43:00,1,standard,12,3,4,"paused for 1 minute because of debris in prop 11 minutes into transect. Too choppy to keep fish - estimated # in net and released total. Therefore, fish totals calculated from ""leftover in-net estimate"", NOT ""census""",KD
U22014,JE511N1,salmoncoast_allstages,0,1,10,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,H:ANF,KD,KD,SO,P1402,JE511N1,JE511,2019-06-05,J11,06:36:00,11.3,106,20,07:11:00,salmoncoast_allstages,NA,SEMSP,N,yes,KD,678,1,targeted,05:56:00,50.53986,-126.77921,10,0,0,yes,10,505,0,0,0,55,0,0,0,0,0,0,560,SEMSP,"too choppy to keep fish, estimated total # in net and released. Estimated totals for chum and sockeye based on ""in net estimate"" not ""census"". Numbers for pink/coho/herring could be off, but unlikely we missed them in the net",KD,2019-06-05,J11,JS,S,Blinkhorn Bay,"Katie Davidson, Erin Pippus, Sara Tremblay-Boyer, Tesarla Johnson",none,100,1,0,NA,low slack,05:28:00,05:43:00,1,standard,12,3,4,"paused for 1 minute because of debris in prop 11 minutes into transect. Too choppy to keep fish - estimated # in net and released total. Therefore, fish totals calculated from ""leftover in-net estimate"", NOT ""census""",KD
