"sampleID"	"barcode"	"name"	"description"	"note"	"quantity"	"expiration"	"created"	"Storage"	"storageLayerName"	"Storage Position"	"storageLayerID"	"fullName"	"clonedFrom"	"clonedFromSampleID"	"Dissection Status"	"Species"	"Column1"
"7081125"	"U21672"	"U21672"	""	""	""	""	"2019-06-12 20:12"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1368"	"0"	"589956"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7081128"	"U21673"	"U21673"	""	""	""	""	"2019-06-12 20:12"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1368"	"0"	"589956"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7081131"	"U21674"	"U21674"	""	""	""	""	"2019-06-12 20:12"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1368"	"0"	"589956"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7081133"	"U21675"	"U21675"	""	""	""	""	"2019-06-12 20:12"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1368"	"0"	"589956"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7081136"	"U21676"	"U21676"	""	""	""	""	"2019-06-12 20:12"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1368"	"0"	"589956"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7081139"	"U21677"	"U21677"	""	""	""	""	"2019-06-12 20:12"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1368"	"0"	"589956"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7081142"	"U21678"	"U21678"	""	""	""	""	"2019-06-12 20:12"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1368"	"0"	"589956"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7081143"	"U21679"	"U21679"	""	""	""	""	"2019-06-12 20:12"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1368"	"0"	"589956"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7081146"	"U21680"	"U21680"	""	""	""	""	"2019-06-12 20:12"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1368"	"0"	"589956"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7081149"	"U21681"	"U21681"	""	""	""	""	"2019-06-12 20:12"	"Prep -20 Freezer #4 - Shelf 2 - BCA113"	"P1369"	"0"	"589953"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7102694"	"U20862"	"U20862"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1287"	"0"	"591299"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7102695"	"U20861"	"U20861"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1287"	"0"	"591299"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7102697"	"U20864"	"U20864"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1287"	"0"	"591299"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7102698"	"U20863"	"U20863"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1287"	"0"	"591299"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7102700"	"U20865"	"U20865"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1287"	"0"	"591299"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7102701"	"U20866"	"U20866"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1287"	"0"	"591299"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7102703"	"U20867"	"U20867"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1287"	"0"	"591299"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7102706"	"U20868"	"U20868"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1287"	"0"	"591299"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7102707"	"U20869"	"U20869"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1287"	"0"	"591299"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7102710"	"U20870"	"U20870"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1287"	"0"	"591299"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7102713"	"U20871"	"U20871"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1288"	"0"	"591314"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7102715"	"U20873"	"U20873"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1288"	"0"	"591314"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7102716"	"U20872"	"U20872"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1288"	"0"	"591314"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7102718"	"U20874"	"U20874"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1288"	"0"	"591314"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7102719"	"U20875"	"U20875"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1288"	"0"	"591314"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7102721"	"U20876"	"U20876"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1288"	"0"	"591314"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7102722"	"U20878"	"U20878"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1288"	"0"	"591314"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7102724"	"U20877"	"U20877"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1288"	"0"	"591314"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7102725"	"U20880"	"U20880"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1288"	"0"	"591314"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7102727"	"U20879"	"U20879"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1288"	"0"	"591314"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7102728"	"U20841"	"U20841"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1285B"	"0"	"640406"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7102730"	"U20842"	"U20842"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1285"	"0"	"591308"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7102731"	"U20843"	"U20843"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1285"	"0"	"591308"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7102733"	"U20844"	"U20844"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1285B"	"0"	"640406"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7102734"	"U20846"	"U20846"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1285"	"0"	"591308"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7102736"	"U20845"	"U20845"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1285"	"0"	"591308"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7102739"	"U20847"	"U20847"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1285"	"0"	"591308"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7102742"	"U20848"	"U20848"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1285"	"0"	"591308"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7102743"	"U20849"	"U20849"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1285"	"0"	"591308"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7102746"	"U20850"	"U20850"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1285"	"0"	"591308"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7102748"	"U20831"	"U20831"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1284"	"0"	"591302"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7102749"	"U20832"	"U20832"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1284"	"0"	"591302"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7102751"	"U20851"	"U20851"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA122"	"P1286"	"0"	"591317"	"elab JSP"	""	""	"Dissected"	"HE"	""
"7102752"	"U20833"	"U20833"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1284"	"0"	"591302"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7102754"	"U20852"	"U20852"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA122"	"P1286"	"0"	"591317"	"elab JSP"	""	""	"Dissected"	"HE"	""
"7102757"	"U20853"	"U20853"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA122"	"P1286"	"0"	"591317"	"elab JSP"	""	""	"Dissected"	"HE"	""
"7102758"	"U20901"	"U20901"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA120"	"P1291"	"0"	"591311"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7102760"	"U20911"	"U20911"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1292"	"0"	"591320"	"elab JSP"	""	""	"Dissected"	"CK"	""
"7102761"	"U20902"	"U20902"	""	""	""	""	"2019-06-17 21:25"	"Prep -20 Freezer #4 - Shelf 2 - BCA120"	"P1291"	"0"	"591311"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7111020"	"U21012"	"U21012"	""	""	""	""	"2019-06-18 18:33"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1302"	"0"	"594284"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7111023"	"U21013"	"U21013"	""	""	""	""	"2019-06-18 18:33"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1302"	"0"	"594284"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7111026"	"U21011"	"U21011"	""	""	""	""	"2019-06-18 18:33"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1302"	"0"	"594284"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7111029"	"U21014"	"U21014"	""	""	""	""	"2019-06-18 18:33"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1302"	"0"	"594284"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7111031"	"U21015"	"U21015"	""	""	""	""	"2019-06-18 18:33"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1302"	"0"	"594284"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7111032"	"U21017"	"U21017"	""	""	""	""	"2019-06-18 18:33"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1302"	"0"	"594284"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7111034"	"U21016"	"U21016"	""	""	""	""	"2019-06-18 18:33"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1302"	"0"	"594284"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7111035"	"U21018"	"U21018"	""	""	""	""	"2019-06-18 18:33"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1302"	"0"	"594284"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7111037"	"U21019"	"U21019"	""	""	""	""	"2019-06-18 18:33"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1302"	"0"	"594284"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7111038"	"U21021"	"U21021"	""	""	""	""	"2019-06-18 18:33"	"Prep -20 Freezer #4 - Shelf 2 - BCA118"	"P1303"	"0"	"594281"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7111040"	"U21020"	"U21020"	""	""	""	""	"2019-06-18 18:33"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1302"	"0"	"594284"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7111043"	"U21022"	"U21022"	""	""	""	""	"2019-06-18 18:33"	"Prep -20 Freezer #4 - Shelf 2 - BCA118"	"P1303"	"0"	"594281"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7111046"	"U21023"	"U21023"	""	""	""	""	"2019-06-18 18:33"	"Prep -20 Freezer #4 - Shelf 2 - BCA118"	"P1303"	"0"	"594281"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7111047"	"U21024"	"U21024"	""	""	""	""	"2019-06-18 18:33"	"Prep -20 Freezer #4 - Shelf 2 - BCA118"	"P1303"	"0"	"594281"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7111049"	"U21025"	"U21025"	""	""	""	""	"2019-06-18 18:33"	"Prep -20 Freezer #4 - Shelf 2 - BCA118"	"P1303"	"0"	"594281"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7111050"	"U21027"	"U21027"	""	""	""	""	"2019-06-18 18:33"	"Prep -20 Freezer #4 - Shelf 2 - BCA118"	"P1303"	"0"	"594281"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7111052"	"U21026"	"U21026"	""	""	""	""	"2019-06-18 18:33"	"Prep -20 Freezer #4 - Shelf 2 - BCA118"	"P1303"	"0"	"594281"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7111053"	"U21028"	"U21028"	""	""	""	""	"2019-06-18 18:33"	"Prep -20 Freezer #4 - Shelf 2 - BCA118"	"P1303"	"0"	"594281"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7111055"	"U21029"	"U21029"	""	""	""	""	"2019-06-18 18:33"	"Prep -20 Freezer #4 - Shelf 2 - BCA118"	"P1303"	"0"	"594281"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7111056"	"U21030"	"U21030"	""	""	""	""	"2019-06-18 18:33"	"Prep -20 Freezer #4 - Shelf 2 - BCA118"	"P1303"	"0"	"594281"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7134288"	"U21034"	"U21034"	""	""	""	""	"2019-06-20 21:24"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1304"	"0"	"595745"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7134290"	"U21033"	"U21033"	""	""	""	""	"2019-06-20 21:24"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1304"	"0"	"595745"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7134291"	"U21031"	"U21031"	""	""	""	""	"2019-06-20 21:24"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1304"	"0"	"595745"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7134293"	"U21032"	"U21032"	""	""	""	""	"2019-06-20 21:24"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1304"	"0"	"595745"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7134294"	"U21037"	"U21037"	""	""	""	""	"2019-06-20 21:24"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1304"	"0"	"595745"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7134296"	"U21035"	"U21035"	""	""	""	""	"2019-06-20 21:24"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1304"	"0"	"595745"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7134299"	"U21036"	"U21036"	""	""	""	""	"2019-06-20 21:24"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1304"	"0"	"595745"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7134300"	"U21039"	"U21039"	""	""	""	""	"2019-06-20 21:24"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1304"	"0"	"595745"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7134302"	"U21038"	"U21038"	""	""	""	""	"2019-06-20 21:24"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1304"	"0"	"595745"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7134303"	"U21040"	"U21040"	""	""	""	""	"2019-06-20 21:24"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1304"	"0"	"595745"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7134306"	"U21041"	"U21041"	""	""	""	""	"2019-06-20 21:24"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1305"	"0"	"595754"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7134308"	"U21042"	"U21042"	""	""	""	""	"2019-06-20 21:24"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1305"	"0"	"595754"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7134311"	"U21043"	"U21043"	""	""	""	""	"2019-06-20 21:24"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1305"	"0"	"595754"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7134312"	"U21044"	"U21044"	""	""	""	""	"2019-06-20 21:24"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1305"	"0"	"595754"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7134315"	"U21045"	"U21045"	""	""	""	""	"2019-06-20 21:24"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1305"	"0"	"595754"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7134317"	"U21046"	"U21046"	""	""	""	""	"2019-06-20 21:24"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1305"	"0"	"595754"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7134320"	"U21047"	"U21047"	""	""	""	""	"2019-06-20 21:24"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1305"	"0"	"595754"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7134321"	"U21048"	"U21048"	""	""	""	""	"2019-06-20 21:24"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1305"	"0"	"595754"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7134324"	"U21049"	"U21049"	""	""	""	""	"2019-06-20 21:24"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1305"	"0"	"595754"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7134326"	"U21051"	"U21051"	""	""	""	""	"2019-06-20 21:24"	"Prep -20 Freezer #4 - Shelf 2 - BCA118"	"P1306"	"0"	"595751"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7134327"	"U21050"	"U21050"	""	""	""	""	"2019-06-20 21:24"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1305"	"0"	"595754"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7134329"	"U21052"	"U21052"	""	""	""	""	"2019-06-20 21:24"	"Prep -20 Freezer #4 - Shelf 2 - BCA118"	"P1306"	"0"	"595751"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7134330"	"U21053"	"U21053"	""	""	""	""	"2019-06-20 21:24"	"Prep -20 Freezer #4 - Shelf 2 - BCA118"	"P1306"	"0"	"595751"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7134332"	"U21054"	"U21054"	""	""	""	""	"2019-06-20 21:24"	"Prep -20 Freezer #4 - Shelf 2 - BCA118"	"P1306"	"0"	"595751"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7134335"	"U21055"	"U21055"	""	""	""	""	"2019-06-20 21:24"	"Prep -20 Freezer #4 - Shelf 2 - BCA118"	"P1306"	"0"	"595751"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7134336"	"U21056"	"U21056"	""	""	""	""	"2019-06-20 21:24"	"Prep -20 Freezer #4 - Shelf 2 - BCA118"	"P1306"	"0"	"595751"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7134339"	"U21057"	"U21057"	""	""	""	""	"2019-06-20 21:24"	"Prep -20 Freezer #4 - Shelf 2 - BCA118"	"P1306"	"0"	"595751"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7134341"	"U21058"	"U21058"	""	""	""	""	"2019-06-20 21:24"	"Prep -20 Freezer #4 - Shelf 2 - BCA118"	"P1306"	"0"	"595751"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7134344"	"U21059"	"U21059"	""	""	""	""	"2019-06-20 21:24"	"Prep -20 Freezer #4 - Shelf 2 - BCA118"	"P1306"	"0"	"595751"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7134345"	"U21060"	"U21060"	""	""	""	""	"2019-06-20 21:24"	"Prep -20 Freezer #4 - Shelf 2 - BCA118"	"P1306"	"0"	"595751"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7134347"	"U21061"	"U21061"	""	""	""	""	"2019-06-20 21:24"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1307"	"0"	"595760"	"elab JSP"	""	""	"Dissected"	"CK"	""
"7134348"	"U21081"	"U21081"	""	""	""	""	"2019-06-20 21:24"	"Prep -20 Freezer #4 - Shelf 2 - BCA113"	"P1309"	"0"	"595748"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7134350"	"U21071"	"U21071"	""	""	""	""	"2019-06-20 21:24"	"Prep -20 Freezer #4 - Shelf 2 - BCA122"	"P1308"	"0"	"595757"	"elab JSP"	""	""	"Dissected"	"HE"	""
"7134351"	"U21082"	"U21082"	""	""	""	""	"2019-06-20 21:24"	"Prep -20 Freezer #4 - Shelf 2 - BCA113"	"P1309"	"0"	"595748"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7142097"	"U20921"	"U20921"	""	""	""	""	"2019-06-24 20:15"	"Prep -20 Freezer #4 - Shelf 2 - BCA113"	"P1293"	"0"	"596367"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7142099"	"U20935"	"U20935"	""	""	""	""	"2019-06-24 20:15"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1294"	"0"	"596373"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7142100"	"U20933"	"U20933"	""	""	""	""	"2019-06-24 20:15"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1294"	"0"	"596373"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7142102"	"U20931"	"U20931"	""	""	""	""	"2019-06-24 20:15"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1294"	"0"	"596373"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7142103"	"U20932"	"U20932"	""	""	""	""	"2019-06-24 20:15"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1294"	"0"	"596373"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7142105"	"U20934"	"U20934"	""	""	""	""	"2019-06-24 20:15"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1294"	"0"	"596373"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7142106"	"U20936"	"U20936"	""	""	""	""	"2019-06-24 20:15"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1294"	"0"	"596373"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7142108"	"U20939"	"U20939"	""	""	""	""	"2019-06-24 20:15"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1294"	"0"	"596373"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7142109"	"U20937"	"U20937"	""	""	""	""	"2019-06-24 20:15"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1294"	"0"	"596373"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7142111"	"U20938"	"U20938"	""	""	""	""	"2019-06-24 20:15"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1294"	"0"	"596373"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7142114"	"U20940"	"U20940"	""	""	""	""	"2019-06-24 20:15"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1294"	"0"	"596373"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7142115"	"U21091"	"U21091"	""	""	""	""	"2019-06-24 20:15"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1310"	"0"	"596370"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7142117"	"U21093"	"U21093"	""	""	""	""	"2019-06-24 20:15"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1310"	"0"	"596370"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7142118"	"U21092"	"U21092"	""	""	""	""	"2019-06-24 20:15"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1310"	"0"	"596370"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7142120"	"U21094"	"U21094"	""	""	""	""	"2019-06-24 20:15"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1310"	"0"	"596370"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7142121"	"U21095"	"U21095"	""	""	""	""	"2019-06-24 20:15"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1310"	"0"	"596370"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7142123"	"U21097"	"U21097"	""	""	""	""	"2019-06-24 20:15"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1310"	"0"	"596370"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7142124"	"U21096"	"U21096"	""	""	""	""	"2019-06-24 20:15"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1310"	"0"	"596370"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7142126"	"U21099"	"U21099"	""	""	""	""	"2019-06-24 20:15"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1310"	"0"	"596370"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7142127"	"U21098"	"U21098"	""	""	""	""	"2019-06-24 20:15"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1310"	"0"	"596370"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7142129"	"U21100"	"U21100"	""	""	""	""	"2019-06-24 20:15"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1310"	"0"	"596370"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7142130"	"U20941"	"U20941"	""	""	""	""	"2019-06-24 20:15"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1295"	"0"	"596376"	"elab JSP"	""	""	"Dissected"	"CK"	""
"7142132"	"U20942"	"U20942"	""	""	""	""	"2019-06-24 20:15"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1295"	"0"	"596376"	"elab JSP"	""	""	"Dissected"	"CK"	""
"7142133"	"U20943"	"U20943"	""	""	""	""	"2019-06-24 20:15"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1295"	"0"	"596376"	"elab JSP"	""	""	"Dissected"	"CK"	""
