sampleID,barcode,name,description,note,quantity,expiration,created,Storage,storageLayerName,Storage Position,storageLayerID,fullName,clonedFrom,clonedFromSampleID,Sample Status,Tissue Type
7318649,S21313RG1,S21313RG1,,,,,2019-07-30 23:30,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,B.3,606051,elab JSP,,,Collected,Gill
7318650,S21314RG1,S21314RG1,,,,,2019-07-30 23:30,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,C.3,606051,elab JSP,,,Collected,Gill
7318652,S21311RG1,S21311RG1,,,,,2019-07-30 23:30,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,A.3,606051,elab JSP,,,Collected,Gill
7318653,S21312RG1,S21312RG1,,,,,2019-07-30 23:30,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,H.8,606051,elab JSP,,,Collected,Gill
7318655,S21315RG1,S21315RG1,,,,,2019-07-30 23:30,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,G.8,606051,elab JSP,,,Collected,Gill
7318656,S21981RG1,S21981RG1,,,,,2019-07-30 23:30,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,F.8,606051,elab JSP,,,Collected,Gill
7318658,S21987RG1,S21987RG1,,,,,2019-07-30 23:30,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,E.8,606051,elab JSP,,,Collected,Gill
7318661,S21985RG1,S21985RG1,,,,,2019-07-30 23:30,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,D.8,606051,elab JSP,,,Collected,Gill
7324709,S21986RG1,S21986RG1,,,,,2019-07-31 23:23,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,C.8,606051,elab JSP,,,Collected,Gill
7324710,S21984RG1,S21984RG1,,,,,2019-07-31 23:23,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,H.9,606051,elab JSP,,,Collected,Gill
7324712,S21983RG1,S21983RG1,,,,,2019-07-31 23:23,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,B.8,606051,elab JSP,,,Collected,Gill
7324713,S21982RG1,S21982RG1,,,,,2019-07-31 23:23,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,A.8,606051,elab JSP,,,Collected,Gill
7324715,S21988RG1,S21988RG1,,,,,2019-07-31 23:23,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,G.9,606051,elab JSP,,,Collected,Gill
7324716,S21989RG1,S21989RG1,,,,,2019-07-31 23:23,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,F.9,606051,elab JSP,,,Collected,Gill
7324718,S21990RG1,S21990RG1,,,,,2019-07-31 23:23,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,E.9,606051,elab JSP,,,Collected,Gill
7324721,S21865RG1,S21865RG1,,,,,2019-07-31 23:23,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,D.9,606051,elab JSP,,,Collected,Gill
7324722,S21864RG1,S21864RG1,,,,,2019-07-31 23:23,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,C.9,606051,elab JSP,,,Collected,Gill
7324725,S21861RG1,S21861RG1,,,,,2019-07-31 23:23,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,B.9,606051,elab JSP,,,Collected,Gill
7324727,S21863RG1,S21863RG1,,,,,2019-07-31 23:23,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,H.10,606051,elab JSP,,,Collected,Gill
7324728,S21868RG1,S21868RG1,,,,,2019-07-31 23:23,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,A.9,606051,elab JSP,,,Collected,Gill
7324730,S21870RG1,S21870RG1,,,,,2019-07-31 23:23,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,G.10,606051,elab JSP,,,Collected,Gill
7324731,S21867RG1,S21867RG1,,,,,2019-07-31 23:23,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,F.10,606051,elab JSP,,,Collected,Gill
7324814,S21833RG1,S21833RG1,,,,,2019-07-31 23:55,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,D.7,606051,elab JSP,,,Collected,Gill
7324815,S21839RG1,S21839RG1,,,,,2019-07-31 23:55,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,C.7,606051,elab JSP,,,Collected,Gill
7324817,S21837RG1,S21837RG1,,,,,2019-07-31 23:55,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,F.7,606051,elab JSP,,,Collected,Gill
7324818,S21838RG1,S21838RG1,,,,,2019-07-31 23:55,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,E.7,606051,elab JSP,,,Collected,Gill
7324821,S21832RG1,S21832RG1,,,,,2019-07-31 23:55,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,G.7,606051,elab JSP,,,Collected,Gill
7324824,S21831RG1,S21831RG1,,,,,2019-07-31 23:55,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,H.7,606051,elab JSP,,,Collected,Gill
7324826,S21835RG1,S21835RG1,,,,,2019-07-31 23:55,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,A.11,606051,elab JSP,,,Collected,Gill
7324829,S21840RG1,S21840RG1,,,,,2019-07-31 23:55,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,B.11,606051,elab JSP,,,Collected,Gill
7324830,S21834RG1,S21834RG1,,,,,2019-07-31 23:55,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,C.11,606051,elab JSP,,,Collected,Gill
7335867,S21862RG1,S21862RG1,,,,,2019-08-03 0:31,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,E.10,606051,elab JSP,,,Collected,Gill
7335869,S21869RG1,S21869RG1,,,,,2019-08-03 0:31,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,C.10,606051,elab JSP,,,Collected,Gill
7335870,S21866RG1,S21866RG1,,,,,2019-08-03 0:31,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,D.10,606051,elab JSP,,,Collected,Gill
7335872,S21438RG1,S21438RG1,,,,,2019-08-03 0:31,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,B.10,606051,elab JSP,,,Collected,Gill
7335873,S21436RG1,S21436RG1,,,,,2019-08-03 0:31,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,A.10,606051,elab JSP,,,Collected,Gill
7335875,S21435RG1,S21435RG1,,,,,2019-08-03 0:31,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,G.12,638139,elab JSP,,,Collected,Gill
7335876,S21431RG1,S21431RG1,,,,,2019-08-03 0:31,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,E.12,638139,elab JSP,,,Collected,Gill
7335878,S21434RG1,S21434RG1,,,,,2019-08-03 0:31,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,F.12,638139,elab JSP,,,Collected,Gill
7335879,S21433RG1,S21433RG1,,,,,2019-08-03 0:31,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,D.12,638139,elab JSP,,,Collected,Gill
7335881,S21437RG1,S21437RG1,,,,,2019-08-03 0:31,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,C.12,638139,elab JSP,,,Collected,Gill
7335882,S21432RG1,S21432RG1,,,,,2019-08-03 0:31,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,B.12,638139,elab JSP,,,Collected,Gill
7346351,S21440RG1,S21440RG1,,,,,2019-08-07 0:37,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,H.7,638139,elab JSP,,,Collected,Gill
7346352,S21439RG1,S21439RG1,,,,,2019-08-07 0:37,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,A.12,638139,elab JSP,,,Collected,Gill
7346355,S21994RG1,S21994RG1,,,,,2019-08-07 0:37,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,G.12,606051,elab JSP,,,Collected,Gill
7346357,S21998RG1,S21998RG1,,,,,2019-08-07 0:37,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,E.12,606051,elab JSP,,,Collected,Gill
7346358,S21993RG1,S21993RG1,,,,,2019-08-07 0:37,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,F.12,606051,elab JSP,,,Collected,Gill
7346360,S21992RG1,S21992RG1,,,,,2019-08-07 0:37,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,D.12,606051,elab JSP,,,Collected,Gill
7346361,S21995RG1,S21995RG1,,,,,2019-08-07 0:37,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,C.12,606051,elab JSP,,,Collected,Gill
7346363,S21996RG1,S21996RG1,,,,,2019-08-07 0:37,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,A.12,606051,elab JSP,,,Collected,Gill
7346364,S21999RG1,S21999RG1,,,,,2019-08-07 0:37,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,B.12,606051,elab JSP,,,Collected,Gill
7356413,S21991RG1,S21991RG1,,,,,2019-08-08 1:57,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,H.1,609609,elab JSP,,,Collected,Gill
7356416,S21997RG1,S21997RG1,,,,,2019-08-08 1:57,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,F.1,609609,elab JSP,,,Collected,Gill
7356417,S21827RG1,S21827RG1,,,,,2019-08-08 1:57,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,D.1,609609,elab JSP,,,Collected,Gill
7356419,S21826RG1,S21826RG1,,,,,2019-08-08 1:57,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,E.1,609609,elab JSP,,,Collected,Gill
7356422,S21828RG1,S21828RG1,,,,,2019-08-08 1:57,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,C.1,609609,elab JSP,,,Collected,Gill
7356425,S21830RG1,S21830RG1,,,,,2019-08-08 1:57,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,B.1,609609,elab JSP,,,Collected,Gill
7356426,S21829RG1,S21829RG1,,,,,2019-08-08 1:57,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,A.1,609609,elab JSP,,,Collected,Gill
7356429,S21824RG1,S21824RG1,,,,,2019-08-08 1:57,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,H.2,609609,elab JSP,,,Collected,Gill
7356432,S21823RG1,S21823RG1,,,,,2019-08-08 1:57,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,G.2,609609,elab JSP,,,Collected,Gill
7356435,S21821RG1,S21821RG1,,,,,2019-08-08 1:57,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,F.2,609609,elab JSP,,,Collected,Gill
7356437,S21822RG1,S21822RG1,,,,,2019-08-08 1:57,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,E.2,609609,elab JSP,,,Collected,Gill
7356440,S21825RG1,S21825RG1,,,,,2019-08-08 1:57,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,D.2,609609,elab JSP,,,Collected,Gill
7356441,S22341RG1,S22341RG1,,,,,2019-08-08 1:57,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,B.2,609609,elab JSP,,,Collected,Gill
7356443,S21361RG1,S21361RG1,,,,,2019-08-08 1:57,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,C.2,609609,elab JSP,,,Collected,Gill
7356444,S22342RG1,S22342RG1,,,,,2019-08-08 1:57,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,A.2,609609,elab JSP,,,Collected,Gill
7372059,S22371RG1,S22371RG1,,,,,2019-08-09 22:07,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,H.3,609609,elab JSP,,,Collected,Gill
7372061,S21891RG1,S21891RG1,,,,,2019-08-09 22:07,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,G.3,609609,elab JSP,,,Collected,Gill
7372062,S21897RG1,S21897RG1,,,,,2019-08-09 22:07,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,F.3,609609,elab JSP,,,Collected,Gill
7372064,S21896RG1,S21896RG1,,,,,2019-08-09 22:07,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,E.3,609609,elab JSP,,,Collected,Gill
7372067,S21892RG1,S21892RG1,,,,,2019-08-09 22:07,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,D.3,609609,elab JSP,,,Collected,Gill
7372068,S21899RG1,S21899RG1,,,,,2019-08-09 22:07,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,C.3,609609,elab JSP,,,Collected,Gill
7372071,S21898RG1,S21898RG1,,,,,2019-08-09 22:07,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,B.3,609609,elab JSP,,,Collected,Gill
7372073,S21900RG1,S21900RG1,,,,,2019-08-09 22:07,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,A.3,609609,elab JSP,,,Collected,Gill
7372074,S21895RG1,S21895RG1,,,,,2019-08-09 22:07,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,H.5,609609,elab JSP,,,Collected,Gill
7372076,S21894RG1,S21894RG1,,,,,2019-08-09 22:07,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,F.5,609609,elab JSP,,,Collected,Gill
7372077,S21893RG1,S21893RG1,,,,,2019-08-09 22:07,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,G.5,609609,elab JSP,,,Collected,Gill
7372238,S20707RG1,S20707RG1,,,,,2019-08-09 23:16,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,D.11,606051,elab JSP,,,Collected,Gill
7372241,S20708RG1,S20708RG1,,,,,2019-08-09 23:16,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,E.11,606051,elab JSP,,,Collected,Gill
7372242,S20706RG1,S20706RG1,,,,,2019-08-09 23:16,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,F.11,606051,elab JSP,,,Collected,Gill
7372244,S20705RG1,S20705RG1,,,,,2019-08-09 23:16,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,G.11,606051,elab JSP,,,Collected,Gill
7372245,S20702RG1,S20702RG1,,,,,2019-08-09 23:16,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,H.11,606051,elab JSP,,,Collected,Gill
7372247,S20710RG1,S20710RG1,,,,,2019-08-09 23:16,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,G.4,609609,elab JSP,,,Collected,Gill
7372248,S20709RG1,S20709RG1,,,,,2019-08-09 23:16,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,H.4,609609,elab JSP,,,Collected,Gill
7372250,S20704RG1,S20704RG1,,,,,2019-08-09 23:16,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,F.4,609609,elab JSP,,,Collected,Gill
7372251,S20703RG1,S20703RG1,,,,,2019-08-09 23:16,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,E.4,609609,elab JSP,,,Collected,Gill
7372254,S20701RG1,S20701RG1,,,,,2019-08-09 23:16,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,D.4,609609,elab JSP,,,Collected,Gill
7388144,S21836RG1,S21836RG1,,,,,2019-08-14 0:06,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,C.4,609609,elab JSP,,,Collected,
7388145,S21211RG1,S21211RG1,,,,,2019-08-14 0:06,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,A.4,609609,elab JSP,,,Collected,
7388147,S21212RG1,S21212RG1,,,,,2019-08-14 0:06,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,A.6,609609,elab JSP,,,Collected,
7388148,S21214RG1,S21214RG1,,,,,2019-08-14 0:06,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,B.4,609609,elab JSP,,,Collected,
7402779,S20867RG1,S20867RG1,,,,,2019-08-14 22:08,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN81G,H.6,601536,elab JSP,,,Collected,Gill
7402781,S20868RG1,S20868RG1,,,,,2019-08-14 22:08,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN81G,A.9,601536,elab JSP,,,Collected,Gill
7402782,S22240RG1,S22240RG1,,,,,2019-08-14 22:08,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN81G,C.9,601536,elab JSP,,,Collected,Gill
7402784,S22237RG1,S22237RG1,,,,,2019-08-14 22:08,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN81G,B.9,601536,elab JSP,,,Collected,Gill
7402785,S20863RG1,S20863RG1,,,,,2019-08-14 22:08,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN81G,G.6,601536,elab JSP,,,Collected,Gill
7402788,S22235RG1,S22235RG1,,,,,2019-08-14 22:08,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN81G,E.9,601536,elab JSP,,,Collected,Gill
7402790,S22238RG1,S22238RG1,,,,,2019-08-14 22:08,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN81G,G.9,601536,elab JSP,,,Collected,Gill
7402791,S22234RG1,S22234RG1,,,,,2019-08-14 22:08,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN81G,F.9,601536,elab JSP,,,Collected,Gill
7402865,S22300RG1,S22300RG1,,,,,2019-08-14 22:34,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,B.4,606051,elab JSP,,,Collected,Gill
7402866,S22299RG1,S22299RG1,,,,,2019-08-14 22:34,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,C.4,606051,elab JSP,,,Collected,Gill
7402868,S22298RG1,S22298RG1,,,,,2019-08-14 22:34,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,A.4,606051,elab JSP,,,Collected,Gill
7402869,S22291RG1,S22291RG1,,,,,2019-08-14 22:34,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,D.4,606051,elab JSP,,,Collected,Gill
7402871,S22293RG1,S22293RG1,,,,,2019-08-14 22:34,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,E.4,606051,elab JSP,,,Collected,Gill
7402874,S22295RG1,S22295RG1,,,,,2019-08-14 22:34,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,F.4,606051,elab JSP,,,Collected,Gill
7402875,S22292RG1,S22292RG1,,,,,2019-08-14 22:34,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,G.4,606051,elab JSP,,,Collected,Gill
7402877,S22297RG1,S22297RG1,,,,,2019-08-14 22:34,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,H.4,606051,elab JSP,,,Collected,Gill
7402878,S22294RG1,S22294RG1,,,,,2019-08-14 22:34,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,A.7,606051,elab JSP,,,Collected,Gill
7402881,S22296RG1,S22296RG1,,,,,2019-08-14 22:34,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN82G,B.7,606051,elab JSP,,,Collected,Gill
7406285,S20712RG1,S20712RG1,,,,,2019-08-15 19:05,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,B.6,609609,elab JSP,,,Collected,Gill
7406286,S20718RG1,S20718RG1,,,,,2019-08-15 19:05,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,C.6,609609,elab JSP,,,Collected,Gill
7406288,S20719RG1,S20719RG1,,,,,2019-08-15 19:05,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,D.6,609609,elab JSP,,,Collected,Gill
7406289,S20720RG1,S20720RG1,,,,,2019-08-15 19:05,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,F.6,609609,elab JSP,,,Collected,Gill
7406291,S20713RG1,S20713RG1,,,,,2019-08-15 19:05,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,E.6,609609,elab JSP,,,Collected,Gill
7406294,S20711RG1,S20711RG1,,,,,2019-08-15 19:05,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,G.6,609609,elab JSP,,,Collected,Gill
7406297,S20717RG1,S20717RG1,,,,,2019-08-15 19:05,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,H.6,609609,elab JSP,,,Collected,Gill
7406298,S20716RG1,S20716RG1,,,,,2019-08-15 19:05,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,H.7,609609,elab JSP,,,Collected,Gill
7406301,S20714RG1,S20714RG1,,,,,2019-08-15 19:05,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,G.7,609609,elab JSP,,,Collected,Gill
7406304,S20715RG1,S20715RG1,,,,,2019-08-15 19:05,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,F.7,609609,elab JSP,,,Collected,Gill
7419023,S21213RG1,S21213RG1,,,,,2019-08-19 16:30,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,E.5,609609,elab JSP,,,Collected,Gill
7419024,S20126RG1,S20126RG1,,,,,2019-08-19 16:30,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,D.5,609609,elab JSP,,,Collected,Gill
7419027,S20130RG1,S20130RG1,,,,,2019-08-19 16:30,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,C.5,609609,elab JSP,,,Collected,Gill
7419030,S20123RG1,S20123RG1,,,,,2019-08-19 16:30,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,B.5,609609,elab JSP,,,Collected,Gill
7433435,S20050RG1,S20050RG1,,,,,2019-08-21 0:57,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,H.9,609609,elab JSP,,,Collected,Gill
7433436,S20045RG1,S20045RG1,,,,,2019-08-21 0:57,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,G.9,609609,elab JSP,,,Collected,Gill
7433438,S20048RG1,S20048RG1,,,,,2019-08-21 0:57,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,E.9,609609,elab JSP,,,Collected,Gill
7433439,S20049RG1,S20049RG1,,,,,2019-08-21 0:57,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,F.9,609609,elab JSP,,,Collected,Gill
7433442,S20042RG1,S20042RG1,,,,,2019-08-21 0:57,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,D.9,609609,elab JSP,,,Collected,Gill
7433445,S20041RG1,S20041RG1,,,,,2019-08-21 0:57,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,C.9,609609,elab JSP,,,Collected,Gill
7433447,S20043RG1,S20043RG1,,,,,2019-08-21 0:57,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,B.9,609609,elab JSP,,,Collected,Gill
7433450,S20044RG1,S20044RG1,,,,,2019-08-21 0:57,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,A.9,609609,elab JSP,,,Collected,Gill
7433451,S20047RG1,S20047RG1,,,,,2019-08-21 0:57,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,H.10,609609,elab JSP,,,Collected,Gill
7433454,S20046RG1,S20046RG1,,,,,2019-08-21 0:57,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,G.10,609609,elab JSP,,,Collected,Gill
7433456,S20094RG1,S20094RG1,,,,,2019-08-21 0:57,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,F.10,609609,elab JSP,,,Collected,Gill
7433459,S20095RG1,S20095RG1,,,,,2019-08-21 0:57,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,E.10,609609,elab JSP,,,Collected,Gill
7433604,S21601RG1,S21601RG1,,,,,2019-08-21 1:48,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,E.7,609609,elab JSP,,,Collected,Gill
7433606,S21602RG1,S21602RG1,,,,,2019-08-21 1:48,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,D.7,609609,elab JSP,,,Collected,Gill
7433607,S21603RG1,S21603RG1,,,,,2019-08-21 1:48,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,C.7,609609,elab JSP,,,Collected,Gill
7433610,S21609RG1,S21609RG1,,,,,2019-08-21 1:48,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,B.7,609609,elab JSP,,,Collected,Gill
7433612,S21606RG1,S21606RG1,,,,,2019-08-21 1:48,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,H.8,609609,elab JSP,,,Collected,Gill
7433613,S21604RG1,S21604RG1,,,,,2019-08-21 1:48,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,A.7,609609,elab JSP,,,Collected,Gill
7433615,S21607RG1,S21607RG1,,,,,2019-08-21 1:48,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,G.8,609609,elab JSP,,,Collected,Gill
7433616,S21608RG1,S21608RG1,,,,,2019-08-21 1:48,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,F.8,609609,elab JSP,,,Collected,Gill
7433619,S21605RG1,S21605RG1,,,,,2019-08-21 1:48,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,E.8,609609,elab JSP,,,Collected,Gill
7433622,S21610RG1,S21610RG1,,,,,2019-08-21 1:48,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,D.8,609609,elab JSP,,,Collected,Gill
7433624,S21181RG1,S21181RG1,,,,,2019-08-21 1:48,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,C.8,609609,elab JSP,,,Collected,Gill
7433627,S21182RG1,S21182RG1,,,,,2019-08-21 1:48,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,B.8,609609,elab JSP,,,Collected,Gill
7433628,S21183RG1,S21183RG1,,,,,2019-08-21 1:48,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,A.8,609609,elab JSP,,,Collected,Gill
7440189,S20132RG1,S20132RG1,,,,,2019-08-21 23:46,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,H.1,620526,elab JSP,,,Collected,Gill
7440191,S20133RG1,S20133RG1,,,,,2019-08-21 23:46,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,G.1,620526,elab JSP,,,Collected,Gill
7440192,S20140RG1,S20140RG1,,,,,2019-08-21 23:46,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,A.5,609609,elab JSP,,,Collected,Gill
7440194,S20131RG1,S20131RG1,,,,,2019-08-21 23:46,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,F.1,620526,elab JSP,,,Collected,Gill
7440195,S20138RG1,S20138RG1,,,,,2019-08-21 23:46,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,E.1,620526,elab JSP,,,Collected,Gill
7440198,S20134RG1,S20134RG1,,,,,2019-08-21 23:46,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,D.1,620526,elab JSP,,,Collected,Gill
