"sampleID"	"barcode"	"name"	"description"	"note"	"quantity"	"expiration"	"created"	"Storage"	"storageLayerName"	"Storage Position"	"storageLayerID"	"fullName"	"clonedFrom"	"clonedFromSampleID"	"Sample Status"	"Column1"
"7318692"	"S21985XM1"	"S21985XM1"	""	""	""	""	"2019-07-30 23:31"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"8.C"	"606020"	"elab JSP"	""	""	"Collected"	""
"7324763"	"S21983XM1"	"S21983XM1"	""	""	""	""	"2019-07-31 23:25"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"1.D"	"606020"	"elab JSP"	""	""	"Collected"	""
"7324764"	"S21982XM1"	"S21982XM1"	""	""	""	""	"2019-07-31 23:25"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"2.D"	"606020"	"elab JSP"	""	""	"Collected"	""
"7324766"	"S21986XM1"	"S21986XM1"	""	""	""	""	"2019-07-31 23:25"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"9.C"	"606020"	"elab JSP"	""	""	"Collected"	""
"7324767"	"S21984XM1"	"S21984XM1"	""	""	""	""	"2019-07-31 23:25"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"3.D"	"606020"	"elab JSP"	""	""	"Collected"	""
"7324769"	"S21988XM1"	"S21988XM1"	""	""	""	""	"2019-07-31 23:25"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"4.D"	"606020"	"elab JSP"	""	""	"Collected"	""
"7324772"	"S21989XM1"	"S21989XM1"	""	""	""	""	"2019-07-31 23:25"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"5.D"	"606020"	"elab JSP"	""	""	"Collected"	""
"7324773"	"S21990XM1"	"S21990XM1"	""	""	""	""	"2019-07-31 23:25"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"6.D"	"606020"	"elab JSP"	""	""	"Collected"	""
"7324775"	"S21865XM1"	"S21865XM1"	""	""	""	""	"2019-07-31 23:25"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"7.D"	"606020"	"elab JSP"	""	""	"Collected"	""
"7324776"	"S21861XM1"	"S21861XM1"	""	""	""	""	"2019-07-31 23:25"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"9.D"	"606020"	"elab JSP"	""	""	"Collected"	""
"7324778"	"S21864XM1"	"S21864XM1"	""	""	""	""	"2019-07-31 23:25"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"8.D"	"606020"	"elab JSP"	""	""	"Collected"	""
"7324781"	"S21868XM1"	"S21868XM1"	""	""	""	""	"2019-07-31 23:25"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"1.E"	"606020"	"elab JSP"	""	""	"Collected"	""
"7324784"	"S21863XM1"	"S21863XM1"	""	""	""	""	"2019-07-31 23:25"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"2.E"	"606020"	"elab JSP"	""	""	"Collected"	""
"7324785"	"S21870XM1"	"S21870XM1"	""	""	""	""	"2019-07-31 23:25"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"3.E"	"606020"	"elab JSP"	""	""	"Collected"	""
"7324788"	"S21867XM1"	"S21867XM1"	""	""	""	""	"2019-07-31 23:25"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"4.E"	"606020"	"elab JSP"	""	""	"Collected"	""
"7324851"	"S21833XM1"	"S21833XM1"	""	""	""	""	"2019-07-31 23:58"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"8.E"	"603279"	"elab JSP"	""	""	"Collected"	""
"7324853"	"S21838XM1"	"S21838XM1"	""	""	""	""	"2019-07-31 23:58"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"9.E"	"603279"	"elab JSP"	""	""	"Collected"	""
"7324854"	"S21839XM1"	"S21839XM1"	""	""	""	""	"2019-07-31 23:58"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"7.E"	"603279"	"elab JSP"	""	""	"Collected"	""
"7324857"	"S21832XM1"	"S21832XM1"	""	""	""	""	"2019-07-31 23:58"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"2.F"	"603279"	"elab JSP"	""	""	"Collected"	""
"7324859"	"S21831XM1"	"S21831XM1"	""	""	""	""	"2019-07-31 23:58"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"3.F"	"603279"	"elab JSP"	""	""	"Collected"	""
"7324862"	"S21835XM1"	"S21835XM1"	""	""	""	""	"2019-07-31 23:58"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"4.F"	"603279"	"elab JSP"	""	""	"Collected"	""
"7324863"	"S21840XM1"	"S21840XM1"	""	""	""	""	"2019-07-31 23:58"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"5.F"	"603279"	"elab JSP"	""	""	"Collected"	""
"7324865"	"S21834XM1"	"S21834XM1"	""	""	""	""	"2019-07-31 23:58"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"6.F"	"603279"	"elab JSP"	""	""	"Collected"	""
"7324866"	"S21837XM1"	"S21837XM1"	""	""	""	""	"2019-07-31 23:59"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"1.F"	"603279"	"elab JSP"	""	""	"Collected"	""
"7335905"	"S21869XM1"	"S21869XM1"	""	""	""	""	"2019-08-03 00:57"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM41"	"6.G"	"597129"	"elab JSP"	""	""	"Collected"	""
"7335906"	"S21866XM1"	"S21866XM1"	""	""	""	""	"2019-08-03 00:57"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM41"	"5.G"	"597129"	"elab JSP"	""	""	"Collected"	""
"7335908"	"S21862XM1"	"S21862XM1"	""	""	""	""	"2019-08-03 00:57"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM41"	"4.G"	"597129"	"elab JSP"	""	""	"Collected"	""
"7335909"	"S21438XM1"	"S21438XM1"	""	""	""	""	"2019-08-03 00:57"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM41"	"7.G"	"597129"	"elab JSP"	""	""	"Collected"	""
"7335911"	"S21435XM1"	"S21435XM1"	""	""	""	""	"2019-08-03 00:57"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM41"	"9.G"	"597129"	"elab JSP"	""	""	"Collected"	""
"7335912"	"S21436XM1"	"S21436XM1"	""	""	""	""	"2019-08-03 00:57"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM41"	"8.G"	"597129"	"elab JSP"	""	""	"Collected"	""
"7335914"	"S21431XM1"	"S21431XM1"	""	""	""	""	"2019-08-03 00:57"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM41"	"2.H"	"597129"	"elab JSP"	""	""	"Collected"	""
"7335915"	"S21434XM1"	"S21434XM1"	""	""	""	""	"2019-08-03 00:57"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM41"	"1.H"	"597129"	"elab JSP"	""	""	"Collected"	""
"7335917"	"S21433XM1"	"S21433XM1"	""	""	""	""	"2019-08-03 00:57"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM41"	"3.H"	"597129"	"elab JSP"	""	""	"Collected"	""
"7335918"	"S21437XM1"	"S21437XM1"	""	""	""	""	"2019-08-03 00:57"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM41"	"4.H"	"597129"	"elab JSP"	""	""	"Collected"	""
"7335921"	"S21432XM1"	"S21432XM1"	""	""	""	""	"2019-08-03 00:57"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM41"	"5.H"	"597129"	"elab JSP"	""	""	"Collected"	""
"7346393"	"S21439XM1"	"S21439XM1"	""	""	""	""	"2019-08-07 00:43"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM41"	"6.H"	"597129"	"elab JSP"	""	""	"Collected"	""
"7346394"	"S21994XM1"	"S21994XM1"	""	""	""	""	"2019-08-07 00:43"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM41"	"8.H"	"597129"	"elab JSP"	""	""	"Collected"	""
"7346396"	"S21440XM1"	"S21440XM1"	""	""	""	""	"2019-08-07 00:43"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM41"	"7.H"	"597129"	"elab JSP"	""	""	"Collected"	""
"7346397"	"S21993XM1"	"S21993XM1"	""	""	""	""	"2019-08-07 00:43"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM41"	"9.H"	"597129"	"elab JSP"	""	""	"Collected"	""
"7346399"	"S21998XM1"	"S21998XM1"	""	""	""	""	"2019-08-07 00:43"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM41"	"1.I"	"597129"	"elab JSP"	""	""	"Collected"	""
"7346400"	"S21995XM1"	"S21995XM1"	""	""	""	""	"2019-08-07 00:43"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM41"	"3.I"	"597129"	"elab JSP"	""	""	"Collected"	""
"7346402"	"S21992XM1"	"S21992XM1"	""	""	""	""	"2019-08-07 00:43"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM41"	"2.I"	"597129"	"elab JSP"	""	""	"Collected"	""
"7346403"	"S21999XM1"	"S21999XM1"	""	""	""	""	"2019-08-07 00:43"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM41"	"4.I"	"597129"	"elab JSP"	""	""	"Collected"	""
"7346405"	"S21996XM1"	"S21996XM1"	""	""	""	""	"2019-08-07 00:43"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM41"	"5.I"	"597129"	"elab JSP"	""	""	"Collected"	""
"7356486"	"S21997XM1"	"S21997XM1"	""	""	""	""	"2019-08-08 02:03"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM41"	"8.I"	"597129"	"elab JSP"	""	""	"Collected"	""
"7356488"	"S21826XM1"	"S21826XM1"	""	""	""	""	"2019-08-08 02:03"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM41"	"9.I"	"597129"	"elab JSP"	""	""	"Collected"	""
"7356489"	"S21991XM1"	"S21991XM1"	""	""	""	""	"2019-08-08 02:03"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM41"	"6.I"	"597129"	"elab JSP"	""	""	"Collected"	""
"7356492"	"S21829XM1"	"S21829XM1"	""	""	""	""	"2019-08-08 02:03"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"1.G"	"603279"	"elab JSP"	""	""	"Collected"	""
"7356495"	"S21824XM1"	"S21824XM1"	""	""	""	""	"2019-08-08 02:03"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"2.G"	"603279"	"elab JSP"	""	""	"Collected"	""
"7356497"	"S21821XM1"	"S21821XM1"	""	""	""	""	"2019-08-08 02:03"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"4.G"	"603279"	"elab JSP"	""	""	"Collected"	""
"7356498"	"S21823XM1"	"S21823XM1"	""	""	""	""	"2019-08-08 02:03"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"3.G"	"603279"	"elab JSP"	""	""	"Collected"	""
"7356500"	"S21822XM1"	"S21822XM1"	""	""	""	""	"2019-08-08 02:03"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"5.G"	"603279"	"elab JSP"	""	""	"Collected"	""
"7356503"	"S21825XM1"	"S21825XM1"	""	""	""	""	"2019-08-08 02:03"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"6.G"	"603279"	"elab JSP"	""	""	"Collected"	""
"7356504"	"S22341XM1"	"S22341XM1"	""	""	""	""	"2019-08-08 02:03"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"8.G"	"603279"	"elab JSP"	""	""	"Collected"	""
"7356506"	"S21361XM1"	"S21361XM1"	""	""	""	""	"2019-08-08 02:03"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"7.G"	"603279"	"elab JSP"	""	""	"Collected"	""
"7356507"	"S21827XM1"	"S21827XM1"	""	""	""	""	"2019-08-08 02:11"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"7.F"	"603279"	"elab JSP"	""	""	"Collected"	""
"7356510"	"S21828XM1"	"S21828XM1"	""	""	""	""	"2019-08-08 02:11"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"8.F"	"603279"	"elab JSP"	""	""	"Collected"	""
"7356513"	"S22342XM1"	"S22342XM1"	""	""	""	""	"2019-08-08 02:11"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"9.G"	"603279"	"elab JSP"	""	""	"Collected"	""
"7356515"	"S21830XM1"	"S21830XM1"	""	""	""	""	"2019-08-08 02:13"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"9.F"	"603279"	"elab JSP"	""	""	"Collected"	""
"7372136"	"S21891XM1"	"S21891XM1"	""	""	""	""	"2019-08-09 22:08"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"2.H"	"603279"	"elab JSP"	""	""	"Collected"	""
"7372137"	"S21897XM1"	"S21897XM1"	""	""	""	""	"2019-08-09 22:08"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"3.H"	"603279"	"elab JSP"	""	""	"Collected"	""
"7372139"	"S21896XM1"	"S21896XM1"	""	""	""	""	"2019-08-09 22:08"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"4.H"	"603279"	"elab JSP"	""	""	"Collected"	""
"7372140"	"S22371XM1"	"S22371XM1"	""	""	""	""	"2019-08-09 22:08"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"1.H"	"603279"	"elab JSP"	""	""	"Collected"	""
"7372142"	"S21892XM1"	"S21892XM1"	""	""	""	""	"2019-08-09 22:08"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"5.H"	"603279"	"elab JSP"	""	""	"Collected"	""
"7372145"	"S21899XM1"	"S21899XM1"	""	""	""	""	"2019-08-09 22:08"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"6.H"	"603279"	"elab JSP"	""	""	"Collected"	""
"7372148"	"S21898XM1"	"S21898XM1"	""	""	""	""	"2019-08-09 22:08"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"7.H"	"603279"	"elab JSP"	""	""	"Collected"	""
"7372149"	"S21900XM1"	"S21900XM1"	""	""	""	""	"2019-08-09 22:08"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"8.H"	"603279"	"elab JSP"	""	""	"Collected"	""
"7372152"	"S21895XM1"	"S21895XM1"	""	""	""	""	"2019-08-09 22:08"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"9.H"	"603279"	"elab JSP"	""	""	"Collected"	""
"7372155"	"S21893XM1"	"S21893XM1"	""	""	""	""	"2019-08-09 22:08"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"1.I"	"603279"	"elab JSP"	""	""	"Collected"	""
"7372158"	"S21894XM1"	"S21894XM1"	""	""	""	""	"2019-08-09 22:08"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"2.I"	"603279"	"elab JSP"	""	""	"Collected"	""
"7372275"	"S20707XM1"	"S20707XM1"	""	""	""	""	"2019-08-09 23:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"5.E"	"606020"	"elab JSP"	""	""	"Collected"	""
"7372277"	"S20708XM1"	"S20708XM1"	""	""	""	""	"2019-08-09 23:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"6.E"	"606020"	"elab JSP"	""	""	"Collected"	""
"7372278"	"S20706XM1"	"S20706XM1"	""	""	""	""	"2019-08-09 23:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"7.E"	"606020"	"elab JSP"	""	""	"Collected"	""
"7372280"	"S20705XM1"	"S20705XM1"	""	""	""	""	"2019-08-09 23:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"8.E"	"606020"	"elab JSP"	""	""	"Collected"	""
"7372283"	"S20702XM1"	"S20702XM1"	""	""	""	""	"2019-08-09 23:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"9.E"	"606020"	"elab JSP"	""	""	"Collected"	""
"7372284"	"S20709XM1"	"S20709XM1"	""	""	""	""	"2019-08-09 23:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"1.F"	"606020"	"elab JSP"	""	""	"Collected"	""
"7372287"	"S20710XM1"	"S20710XM1"	""	""	""	""	"2019-08-09 23:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"2.F"	"606020"	"elab JSP"	""	""	"Collected"	""
"7372289"	"S20703XM1"	"S20703XM1"	""	""	""	""	"2019-08-09 23:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"4.F"	"606020"	"elab JSP"	""	""	"Collected"	""
"7372290"	"S20704XM1"	"S20704XM1"	""	""	""	""	"2019-08-09 23:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"3.F"	"606020"	"elab JSP"	""	""	"Collected"	""
"7372292"	"S20701XM1"	"S20701XM1"	""	""	""	""	"2019-08-09 23:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"5.F"	"606020"	"elab JSP"	""	""	"Collected"	""
"7388156"	"S21214XM1"	"S21214XM1"	""	""	""	""	"2019-08-14 00:11"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"4.I"	"603279"	"elab JSP"	""	""	"Collected"	""
"7388157"	"S21836XM1"	"S21836XM1"	""	""	""	""	"2019-08-14 00:11"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"3.I"	"603279"	"elab JSP"	""	""	"Collected"	""
"7388159"	"S21211XM1"	"S21211XM1"	""	""	""	""	"2019-08-14 00:11"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"5.I"	"603279"	"elab JSP"	""	""	"Collected"	""
"7388160"	"S21212XM1"	"S21212XM1"	""	""	""	""	"2019-08-14 00:11"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"6.I"	"603279"	"elab JSP"	""	""	"Collected"	""
"7402808"	"S20867XM1"	"S20867XM1"	""	""	""	""	"2019-08-14 22:10"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BXM42"	"2.G"	"597123"	"elab JSP"	""	""	"Collected"	""
"7402809"	"S20863XM1"	"S20863XM1"	""	""	""	""	"2019-08-14 22:10"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BXM42"	"1.G"	"597123"	"elab JSP"	""	""	"Collected"	""
"7402812"	"S20868XM1"	"S20868XM1"	""	""	""	""	"2019-08-14 22:10"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BXM42"	"3.G"	"597123"	"elab JSP"	""	""	"Collected"	""
"7402815"	"S22237XM1"	"S22237XM1"	""	""	""	""	"2019-08-14 22:10"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BXM42"	"4.G"	"597123"	"elab JSP"	""	""	"Collected"	""
"7402817"	"S22240XM1"	"S22240XM1"	""	""	""	""	"2019-08-14 22:10"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BXM42"	"5.G"	"597123"	"elab JSP"	""	""	"Collected"	""
"7402820"	"S22235XM1"	"S22235XM1"	""	""	""	""	"2019-08-14 22:10"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BXM42"	"6.G"	"597123"	"elab JSP"	""	""	"Collected"	""
"7402821"	"S22234XM1"	"S22234XM1"	""	""	""	""	"2019-08-14 22:10"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BXM42"	"7.G"	"597123"	"elab JSP"	""	""	"Collected"	""
"7402823"	"S22238XM1"	"S22238XM1"	""	""	""	""	"2019-08-14 22:10"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BXM42"	"8.G"	"597123"	"elab JSP"	""	""	"Collected"	""
"7402907"	"S22300XM1"	"S22300XM1"	""	""	""	""	"2019-08-14 22:36"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BXM42"	"1.I"	"597123"	"elab JSP"	""	""	"Collected"	""
"7402908"	"S22299XM1"	"S22299XM1"	""	""	""	""	"2019-08-14 22:36"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BXM42"	"2.I"	"597123"	"elab JSP"	""	""	"Collected"	""
"7402910"	"S22298XM1"	"S22298XM1"	""	""	""	""	"2019-08-14 22:36"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BXM42"	"9.H"	"597123"	"elab JSP"	""	""	"Collected"	""
"7402911"	"S22293XM1"	"S22293XM1"	""	""	""	""	"2019-08-14 22:36"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BXM42"	"4.I"	"597123"	"elab JSP"	""	""	"Collected"	""
"7402913"	"S22291XM1"	"S22291XM1"	""	""	""	""	"2019-08-14 22:36"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BXM42"	"3.I"	"597123"	"elab JSP"	""	""	"Collected"	""
"7402914"	"S22292XM1"	"S22292XM1"	""	""	""	""	"2019-08-14 22:36"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BXM42"	"6.I"	"597123"	"elab JSP"	""	""	"Collected"	""
"7402916"	"S22295XM1"	"S22295XM1"	""	""	""	""	"2019-08-14 22:36"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BXM42"	"5.I"	"597123"	"elab JSP"	""	""	"Collected"	""
"7402917"	"S22297XM1"	"S22297XM1"	""	""	""	""	"2019-08-14 22:36"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BXM42"	"7.I"	"597123"	"elab JSP"	""	""	"Collected"	""
"7402919"	"S22294XM1"	"S22294XM1"	""	""	""	""	"2019-08-14 22:36"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BXM42"	"8.I"	"597123"	"elab JSP"	""	""	"Collected"	""
"7402920"	"S22296XM1"	"S22296XM1"	""	""	""	""	"2019-08-14 22:36"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BXM42"	"9.I"	"597123"	"elab JSP"	""	""	"Collected"	""
"7406331"	"S20712XM1"	"S20712XM1"	""	""	""	""	"2019-08-15 19:07"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"6.F"	"606020"	"elab JSP"	""	""	"Collected"	""
"7406334"	"S20718XM1"	"S20718XM1"	""	""	""	""	"2019-08-15 19:07"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"7.F"	"606020"	"elab JSP"	""	""	"Collected"	""
"7406336"	"S20719XM1"	"S20719XM1"	""	""	""	""	"2019-08-15 19:07"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"8.F"	"606020"	"elab JSP"	""	""	"Collected"	""
"7406339"	"S20713XM1"	"S20713XM1"	""	""	""	""	"2019-08-15 19:07"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"9.F"	"606020"	"elab JSP"	""	""	"Collected"	""
"7406340"	"S20711XM1"	"S20711XM1"	""	""	""	""	"2019-08-15 19:07"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"2.G"	"606020"	"elab JSP"	""	""	"Collected"	""
"7406342"	"S20720XM1"	"S20720XM1"	""	""	""	""	"2019-08-15 19:07"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"1.G"	"606020"	"elab JSP"	""	""	"Collected"	""
"7406343"	"S20717XM1"	"S20717XM1"	""	""	""	""	"2019-08-15 19:07"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"3.G"	"606020"	"elab JSP"	""	""	"Collected"	""
"7406345"	"S20716XM1"	"S20716XM1"	""	""	""	""	"2019-08-15 19:07"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"4.G"	"606020"	"elab JSP"	""	""	"Collected"	""
"7406346"	"S20715XM1"	"S20715XM1"	""	""	""	""	"2019-08-15 19:07"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"6.G"	"606020"	"elab JSP"	""	""	"Collected"	""
"7406348"	"S20714XM1"	"S20714XM1"	""	""	""	""	"2019-08-15 19:07"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"5.G"	"606020"	"elab JSP"	""	""	"Collected"	""
"7419053"	"S20126XM1"	"S20126XM1"	""	""	""	""	"2019-08-19 16:32"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"8.I"	"603279"	"elab JSP"	""	""	"Collected"	""
"7419054"	"S21213XM1"	"S21213XM1"	""	""	""	""	"2019-08-19 16:32"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"7.I"	"603279"	"elab JSP"	""	""	"Collected"	""
"7419056"	"S20130XM1"	"S20130XM1"	""	""	""	""	"2019-08-19 16:32"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BXM44"	"9.I"	"603279"	"elab JSP"	""	""	"Collected"	""
"7419072"	"S20123XM1"	"S20123XM1"	""	""	""	""	"2019-08-19 16:35"	"Prep -80 Freezer #3 - Shelf 1 - Tray 82"	"BXM46"	"1.A"	"616206"	"elab JSP"	""	""	"Collected"	""
"7433484"	"S20045XM1"	"S20045XM1"	""	""	""	""	"2019-08-21 00:58"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"3.I"	"606020"	"elab JSP"	""	""	"Collected"	""
"7433486"	"S20050XM1"	"S20050XM1"	""	""	""	""	"2019-08-21 00:58"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"2.I"	"606020"	"elab JSP"	""	""	"Collected"	""
"7433487"	"S20049XM1"	"S20049XM1"	""	""	""	""	"2019-08-21 00:58"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"4.I"	"606020"	"elab JSP"	""	""	"Collected"	""
"7433489"	"S20048XM1"	"S20048XM1"	""	""	""	""	"2019-08-21 00:58"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"5.I"	"606020"	"elab JSP"	""	""	"Collected"	""
"7433490"	"S20042XM1"	"S20042XM1"	""	""	""	""	"2019-08-21 00:58"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"6.I"	"606020"	"elab JSP"	""	""	"Collected"	""
"7433493"	"S20041XM1"	"S20041XM1"	""	""	""	""	"2019-08-21 00:58"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM45"	"7.I"	"606020"	"elab JSP"	""	""	"Collected"	""
