"sampleID"	"barcode"	"name"	"description"	"note"	"quantity"	"expiration"	"created"	"Storage"	"storageLayerName"	"Storage Position"	"storageLayerID"	"fullName"	"clonedFrom"	"clonedFromSampleID"	"Sample Status"	"Column1"
"7309167"	"S22252FA1"	"S22252FA1"	""	""	""	""	"2019-07-26 23:19"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA39"	"65"	"570614"	"elab JSP"	""	""	"Collected"	""
"7309169"	"S22254FA1"	"S22254FA1"	""	""	""	""	"2019-07-26 23:19"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA39"	"67"	"570614"	"elab JSP"	""	""	"Collected"	""
"7309172"	"S22253FA1"	"S22253FA1"	""	""	""	""	"2019-07-26 23:19"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA39"	"68"	"570614"	"elab JSP"	""	""	"Collected"	""
"7309173"	"S20534FA1"	"S20534FA1"	""	""	""	""	"2019-07-26 23:19"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA46"	"9.C"	"606129"	"elab JSP"	""	""	"Collected"	""
"7309175"	"S22260FA1"	"S22260FA1"	""	""	""	""	"2019-07-26 23:19"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA39"	"69"	"570614"	"elab JSP"	""	""	"Collected"	""
"7309176"	"S20531FA1"	"S20531FA1"	""	""	""	""	"2019-07-26 23:19"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA46"	"1.D"	"606129"	"elab JSP"	""	""	"Collected"	""
"7309178"	"S20533FA1"	"S20533FA1"	""	""	""	""	"2019-07-26 23:19"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA46"	"2.D"	"606129"	"elab JSP"	""	""	"Collected"	""
"7318664"	"S21314FA1"	"S21314FA1"	""	""	""	""	"2019-07-30 23:31"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA39"	"70"	"570614"	"elab JSP"	""	""	"Collected"	""
"7318667"	"S21313FA1"	"S21313FA1"	""	""	""	""	"2019-07-30 23:31"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA39"	"71"	"570614"	"elab JSP"	""	""	"Collected"	""
"7318668"	"S21311FA1"	"S21311FA1"	""	""	""	""	"2019-07-30 23:31"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA39"	"72"	"570614"	"elab JSP"	""	""	"Collected"	""
"7318670"	"S21312FA1"	"S21312FA1"	""	""	""	""	"2019-07-30 23:31"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA39"	"73"	"570614"	"elab JSP"	""	""	"Collected"	""
"7318671"	"S21981FA1"	"S21981FA1"	""	""	""	""	"2019-07-30 23:31"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA39"	"75"	"570614"	"elab JSP"	""	""	"Collected"	""
"7318673"	"S21315FA1"	"S21315FA1"	""	""	""	""	"2019-07-30 23:31"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA39"	"74"	"570614"	"elab JSP"	""	""	"Collected"	""
"7318674"	"S21987FA1"	"S21987FA1"	""	""	""	""	"2019-07-30 23:31"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA39"	"76"	"570614"	"elab JSP"	""	""	"Collected"	""
"7318677"	"S21985FA1"	"S21985FA1"	""	""	""	""	"2019-07-30 23:31"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA39"	"77"	"570614"	"elab JSP"	""	""	"Collected"	""
"7324734"	"S21986FA1"	"S21986FA1"	""	""	""	""	"2019-07-31 23:24"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA39"	"78"	"570614"	"elab JSP"	""	""	"Collected"	""
"7324737"	"S21983FA1"	"S21983FA1"	""	""	""	""	"2019-07-31 23:24"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA39"	"79"	"570614"	"elab JSP"	""	""	"Collected"	""
"7324739"	"S21982FA1"	"S21982FA1"	""	""	""	""	"2019-07-31 23:24"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA39"	"80"	"570614"	"elab JSP"	""	""	"Collected"	""
"7324742"	"S21984FA1"	"S21984FA1"	""	""	""	""	"2019-07-31 23:24"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA39"	"81"	"570614"	"elab JSP"	""	""	"Collected"	""
"7324743"	"S21989FA1"	"S21989FA1"	""	""	""	""	"2019-07-31 23:24"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"5.G"	"597195"	"elab JSP"	""	""	"Collected"	""
"7324745"	"S21988FA1"	"S21988FA1"	""	""	""	""	"2019-07-31 23:24"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"4.G"	"597195"	"elab JSP"	""	""	"Collected"	""
"7324746"	"S21990FA1"	"S21990FA1"	""	""	""	""	"2019-07-31 23:24"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"6.G"	"597195"	"elab JSP"	""	""	"Collected"	""
"7324748"	"S21865FA1"	"S21865FA1"	""	""	""	""	"2019-07-31 23:24"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"7.G"	"597195"	"elab JSP"	""	""	"Collected"	""
"7324751"	"S21864FA1"	"S21864FA1"	""	""	""	""	"2019-07-31 23:24"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"8.G"	"597195"	"elab JSP"	""	""	"Collected"	""
"7324754"	"S21861FA1"	"S21861FA1"	""	""	""	""	"2019-07-31 23:24"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"9.G"	"597195"	"elab JSP"	""	""	"Collected"	""
"7324755"	"S21868FA1"	"S21868FA1"	""	""	""	""	"2019-07-31 23:24"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"1.H"	"597195"	"elab JSP"	""	""	"Collected"	""
"7324757"	"S21870FA1"	"S21870FA1"	""	""	""	""	"2019-07-31 23:24"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"3.H"	"597195"	"elab JSP"	""	""	"Collected"	""
"7324758"	"S21863FA1"	"S21863FA1"	""	""	""	""	"2019-07-31 23:24"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"2.H"	"597195"	"elab JSP"	""	""	"Collected"	""
"7324761"	"S21867FA1"	"S21867FA1"	""	""	""	""	"2019-07-31 23:24"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"4.H"	"597195"	"elab JSP"	""	""	"Collected"	""
"7324833"	"S21833FA1"	"S21833FA1"	""	""	""	""	"2019-07-31 23:56"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA46"	"4.D"	"606129"	"elab JSP"	""	""	"Collected"	""
"7324835"	"S21838FA1"	"S21838FA1"	""	""	""	""	"2019-07-31 23:56"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA46"	"5.D"	"606129"	"elab JSP"	""	""	"Collected"	""
"7324836"	"S21839FA1"	"S21839FA1"	""	""	""	""	"2019-07-31 23:56"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA46"	"3.D"	"606129"	"elab JSP"	""	""	"Collected"	""
"7324839"	"S21837FA1"	"S21837FA1"	""	""	""	""	"2019-07-31 23:56"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA46"	"6.D"	"606129"	"elab JSP"	""	""	"Collected"	""
"7324842"	"S21832FA1"	"S21832FA1"	""	""	""	""	"2019-07-31 23:56"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA46"	"7.D"	"606129"	"elab JSP"	""	""	"Collected"	""
"7324844"	"S21831FA1"	"S21831FA1"	""	""	""	""	"2019-07-31 23:56"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA46"	"8.D"	"606129"	"elab JSP"	""	""	"Collected"	""
"7324847"	"S21835FA1"	"S21835FA1"	""	""	""	""	"2019-07-31 23:56"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA46"	"9.D"	"606129"	"elab JSP"	""	""	"Collected"	""
"7324848"	"S21834FA1"	"S21834FA1"	""	""	""	""	"2019-07-31 23:56"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA46"	"2.E"	"606129"	"elab JSP"	""	""	"Collected"	""
"7324850"	"S21840FA1"	"S21840FA1"	""	""	""	""	"2019-07-31 23:56"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA46"	"1.E"	"606129"	"elab JSP"	""	""	"Collected"	""
"7335884"	"S21869FA1"	"S21869FA1"	""	""	""	""	"2019-08-03 00:32"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"7.H"	"597195"	"elab JSP"	""	""	"Collected"	""
"7335885"	"S21866FA1"	"S21866FA1"	""	""	""	""	"2019-08-03 00:32"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"6.H"	"597195"	"elab JSP"	""	""	"Collected"	""
"7335887"	"S21438FA1"	"S21438FA1"	""	""	""	""	"2019-08-03 00:32"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"8.H"	"597195"	"elab JSP"	""	""	"Collected"	""
"7335888"	"S21435FA1"	"S21435FA1"	""	""	""	""	"2019-08-03 00:32"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"1.I"	"597195"	"elab JSP"	""	""	"Collected"	""
"7335890"	"S21436FA1"	"S21436FA1"	""	""	""	""	"2019-08-03 00:32"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"9.H"	"597195"	"elab JSP"	""	""	"Collected"	""
"7335891"	"S21434FA1"	"S21434FA1"	""	""	""	""	"2019-08-03 00:32"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"2.I"	"597195"	"elab JSP"	""	""	"Collected"	""
"7335894"	"S21431FA1"	"S21431FA1"	""	""	""	""	"2019-08-03 00:32"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"3.I"	"597195"	"elab JSP"	""	""	"Collected"	""
"7335897"	"S21433FA1"	"S21433FA1"	""	""	""	""	"2019-08-03 00:32"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"4.I"	"597195"	"elab JSP"	""	""	"Collected"	""
"7335899"	"S21437FA1"	"S21437FA1"	""	""	""	""	"2019-08-03 00:32"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"5.I"	"597195"	"elab JSP"	""	""	"Collected"	""
"7335902"	"S21432FA1"	"S21432FA1"	""	""	""	""	"2019-08-03 00:32"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"6.I"	"597195"	"elab JSP"	""	""	"Collected"	""
"7335903"	"S21862FA1"	"S21862FA1"	""	""	""	""	"2019-08-03 00:48"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"5.H"	"597195"	"elab JSP"	""	""	"Collected"	""
"7346366"	"S21440FA1"	"S21440FA1"	""	""	""	""	"2019-08-07 00:40"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"8.I"	"597195"	"elab JSP"	""	""	"Collected"	""
"7346367"	"S21994FA1"	"S21994FA1"	""	""	""	""	"2019-08-07 00:40"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"9.I"	"597195"	"elab JSP"	""	""	"Collected"	""
"7346370"	"S21439FA1"	"S21439FA1"	""	""	""	""	"2019-08-07 00:40"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"7.I"	"597195"	"elab JSP"	""	""	"Collected"	""
"7356446"	"S21991FA1"	"S21991FA1"	""	""	""	""	"2019-08-08 02:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"7.A"	"609603"	"elab JSP"	""	""	"Collected"	""
"7356447"	"S21997FA1"	"S21997FA1"	""	""	""	""	"2019-08-08 02:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"9.A"	"609603"	"elab JSP"	""	""	"Collected"	""
"7356449"	"S21827FA1"	"S21827FA1"	""	""	""	""	"2019-08-08 02:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"2.B"	"609603"	"elab JSP"	""	""	"Collected"	""
"7356450"	"S21826FA1"	"S21826FA1"	""	""	""	""	"2019-08-08 02:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"1.B"	"609603"	"elab JSP"	""	""	"Collected"	""
"7356452"	"S21828FA1"	"S21828FA1"	""	""	""	""	"2019-08-08 02:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"3.B"	"609603"	"elab JSP"	""	""	"Collected"	""
"7356455"	"S21830FA1"	"S21830FA1"	""	""	""	""	"2019-08-08 02:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"4.B"	"609603"	"elab JSP"	""	""	"Collected"	""
"7356456"	"S21829FA1"	"S21829FA1"	""	""	""	""	"2019-08-08 02:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"5.B"	"609603"	"elab JSP"	""	""	"Collected"	""
"7356459"	"S21824FA1"	"S21824FA1"	""	""	""	""	"2019-08-08 02:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"6.B"	"609603"	"elab JSP"	""	""	"Collected"	""
"7356461"	"S21823FA1"	"S21823FA1"	""	""	""	""	"2019-08-08 02:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"7.B"	"609603"	"elab JSP"	""	""	"Collected"	""
"7356462"	"S21821FA1"	"S21821FA1"	""	""	""	""	"2019-08-08 02:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"8.B"	"609603"	"elab JSP"	""	""	"Collected"	""
"7356464"	"S21822FA1"	"S21822FA1"	""	""	""	""	"2019-08-08 02:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"9.B"	"609603"	"elab JSP"	""	""	"Collected"	""
"7356467"	"S21825FA1"	"S21825FA1"	""	""	""	""	"2019-08-08 02:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"1.C"	"609603"	"elab JSP"	""	""	"Collected"	""
"7356468"	"S21361FA1"	"S21361FA1"	""	""	""	""	"2019-08-08 02:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"2.C"	"609603"	"elab JSP"	""	""	"Collected"	""
"7356471"	"S22341FA1"	"S22341FA1"	""	""	""	""	"2019-08-08 02:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"3.C"	"609603"	"elab JSP"	""	""	"Collected"	""
"7356473"	"S22342FA1"	"S22342FA1"	""	""	""	""	"2019-08-08 02:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"4.C"	"609603"	"elab JSP"	""	""	"Collected"	""
"7356474"	"S21998FA1"	"S21998FA1"	""	""	""	""	"2019-08-08 02:01"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"2.A"	"609603"	"elab JSP"	""	""	"Collected"	""
"7356476"	"S21993FA1"	"S21993FA1"	""	""	""	""	"2019-08-08 02:01"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"1.A"	"609603"	"elab JSP"	""	""	"Collected"	""
"7356477"	"S21992FA1"	"S21992FA1"	""	""	""	""	"2019-08-08 02:01"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"3.A"	"609603"	"elab JSP"	""	""	"Collected"	""
"7356480"	"S21995FA1"	"S21995FA1"	""	""	""	""	"2019-08-08 02:01"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"4.A"	"609603"	"elab JSP"	""	""	"Collected"	""
"7356483"	"S21999FA1"	"S21999FA1"	""	""	""	""	"2019-08-08 02:01"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"5.A"	"609603"	"elab JSP"	""	""	"Collected"	""
"7356485"	"S21996FA1"	"S21996FA1"	""	""	""	""	"2019-08-08 02:01"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"6.A"	"609603"	"elab JSP"	""	""	"Collected"	""
"7372080"	"S22371FA1"	"S22371FA1"	""	""	""	""	"2019-08-09 22:08"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"5.C"	"609603"	"elab JSP"	""	""	"Collected"	""
"7372083"	"S21891FA1"	"S21891FA1"	""	""	""	""	"2019-08-09 22:08"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"6.C"	"609603"	"elab JSP"	""	""	"Collected"	""
"7372086"	"S21896FA1"	"S21896FA1"	""	""	""	""	"2019-08-09 22:08"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"8.C"	"609603"	"elab JSP"	""	""	"Collected"	""
"7372089"	"S21897FA1"	"S21897FA1"	""	""	""	""	"2019-08-09 22:08"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"7.C"	"609603"	"elab JSP"	""	""	"Collected"	""
"7372091"	"S21892FA1"	"S21892FA1"	""	""	""	""	"2019-08-09 22:08"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"9.C"	"609603"	"elab JSP"	""	""	"Collected"	""
"7372094"	"S21899FA1"	"S21899FA1"	""	""	""	""	"2019-08-09 22:08"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"1.D"	"609603"	"elab JSP"	""	""	"Collected"	""
"7372095"	"S21898FA1"	"S21898FA1"	""	""	""	""	"2019-08-09 22:08"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"2.D"	"609603"	"elab JSP"	""	""	"Collected"	""
"7372098"	"S21900FA1"	"S21900FA1"	""	""	""	""	"2019-08-09 22:08"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"3.D"	"609603"	"elab JSP"	""	""	"Collected"	""
"7372100"	"S21895FA1"	"S21895FA1"	""	""	""	""	"2019-08-09 22:08"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"4.D"	"609603"	"elab JSP"	""	""	"Collected"	""
"7372103"	"S21893FA1"	"S21893FA1"	""	""	""	""	"2019-08-09 22:08"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"5.D"	"609603"	"elab JSP"	""	""	"Collected"	""
"7372104"	"S21894FA1"	"S21894FA1"	""	""	""	""	"2019-08-09 22:08"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"6.D"	"609603"	"elab JSP"	""	""	"Collected"	""
"7372256"	"S20706FA1"	"S20706FA1"	""	""	""	""	"2019-08-09 23:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA46"	"5.E"	"606129"	"elab JSP"	""	""	"Collected"	""
"7372257"	"S20708FA1"	"S20708FA1"	""	""	""	""	"2019-08-09 23:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA46"	"4.E"	"606129"	"elab JSP"	""	""	"Collected"	""
"7372260"	"S20707FA1"	"S20707FA1"	""	""	""	""	"2019-08-09 23:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA46"	"3.E"	"606129"	"elab JSP"	""	""	"Collected"	""
"7372263"	"S20705FA1"	"S20705FA1"	""	""	""	""	"2019-08-09 23:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA46"	"6.E"	"606129"	"elab JSP"	""	""	"Collected"	""
"7372266"	"S20702FA1"	"S20702FA1"	""	""	""	""	"2019-08-09 23:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA46"	"7.E"	"606129"	"elab JSP"	""	""	"Collected"	""
"7372268"	"S20709FA1"	"S20709FA1"	""	""	""	""	"2019-08-09 23:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA46"	"8.E"	"606129"	"elab JSP"	""	""	"Collected"	""
"7372269"	"S20710FA1"	"S20710FA1"	""	""	""	""	"2019-08-09 23:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA46"	"9.E"	"606129"	"elab JSP"	""	""	"Collected"	""
"7372271"	"S20703FA1"	"S20703FA1"	""	""	""	""	"2019-08-09 23:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA46"	"2.F"	"606129"	"elab JSP"	""	""	"Collected"	""
"7372272"	"S20704FA1"	"S20704FA1"	""	""	""	""	"2019-08-09 23:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA46"	"1.F"	"606129"	"elab JSP"	""	""	"Collected"	""
"7372274"	"S20701FA1"	"S20701FA1"	""	""	""	""	"2019-08-09 23:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA46"	"3.F"	"606129"	"elab JSP"	""	""	"Collected"	""
"7388150"	"S21214FA1"	"S21214FA1"	""	""	""	""	"2019-08-14 00:10"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA46"	"5.F"	"606129"	"elab JSP"	""	""	"Collected"	""
"7388151"	"S21836FA1"	"S21836FA1"	""	""	""	""	"2019-08-14 00:10"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA46"	"4.F"	"606129"	"elab JSP"	""	""	"Collected"	""
"7388153"	"S21211FA1"	"S21211FA1"	""	""	""	""	"2019-08-14 00:10"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA46"	"6.F"	"606129"	"elab JSP"	""	""	"Collected"	""
"7388154"	"S21212FA1"	"S21212FA1"	""	""	""	""	"2019-08-14 00:10"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA46"	"7.F"	"606129"	"elab JSP"	""	""	"Collected"	""
"7402793"	"S20867FA1"	"S20867FA1"	""	""	""	""	"2019-08-14 22:09"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"2.G"	"597120"	"elab JSP"	""	""	"Collected"	""
"7402794"	"S20863FA1"	"S20863FA1"	""	""	""	""	"2019-08-14 22:09"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"1.G"	"597120"	"elab JSP"	""	""	"Collected"	""
"7402796"	"S20868FA1"	"S20868FA1"	""	""	""	""	"2019-08-14 22:09"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"3.G"	"597120"	"elab JSP"	""	""	"Collected"	""
"7402797"	"S22237FA1"	"S22237FA1"	""	""	""	""	"2019-08-14 22:09"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"4.G"	"597120"	"elab JSP"	""	""	"Collected"	""
"7402800"	"S22240FA1"	"S22240FA1"	""	""	""	""	"2019-08-14 22:09"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"5.G"	"597120"	"elab JSP"	""	""	"Collected"	""
"7402802"	"S22235FA1"	"S22235FA1"	""	""	""	""	"2019-08-14 22:09"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"6.G"	"597120"	"elab JSP"	""	""	"Collected"	""
"7402805"	"S22234FA1"	"S22234FA1"	""	""	""	""	"2019-08-14 22:09"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"7.G"	"597120"	"elab JSP"	""	""	"Collected"	""
"7402806"	"S22238FA1"	"S22238FA1"	""	""	""	""	"2019-08-14 22:09"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"8.G"	"597120"	"elab JSP"	""	""	"Collected"	""
"7402883"	"S22298FA1"	"S22298FA1"	""	""	""	""	"2019-08-14 22:35"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"9.H"	"597120"	"elab JSP"	""	""	"Collected"	""
"7402886"	"S22300FA1"	"S22300FA1"	""	""	""	""	"2019-08-14 22:35"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"1.I"	"597120"	"elab JSP"	""	""	"Collected"	""
"7402887"	"S22299FA1"	"S22299FA1"	""	""	""	""	"2019-08-14 22:35"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"2.I"	"597120"	"elab JSP"	""	""	"Collected"	""
"7402890"	"S22291FA1"	"S22291FA1"	""	""	""	""	"2019-08-14 22:35"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"3.I"	"597120"	"elab JSP"	""	""	"Collected"	""
"7402893"	"S22293FA1"	"S22293FA1"	""	""	""	""	"2019-08-14 22:35"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"4.I"	"597120"	"elab JSP"	""	""	"Collected"	""
"7402896"	"S22295FA1"	"S22295FA1"	""	""	""	""	"2019-08-14 22:35"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"5.I"	"597120"	"elab JSP"	""	""	"Collected"	""
"7402898"	"S22292FA1"	"S22292FA1"	""	""	""	""	"2019-08-14 22:35"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"6.I"	"597120"	"elab JSP"	""	""	"Collected"	""
"7402901"	"S22297FA1"	"S22297FA1"	""	""	""	""	"2019-08-14 22:35"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"7.I"	"597120"	"elab JSP"	""	""	"Collected"	""
"7402902"	"S22294FA1"	"S22294FA1"	""	""	""	""	"2019-08-14 22:35"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"8.I"	"597120"	"elab JSP"	""	""	"Collected"	""
"7402905"	"S22296FA1"	"S22296FA1"	""	""	""	""	"2019-08-14 22:35"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"9.I"	"597120"	"elab JSP"	""	""	"Collected"	""
"7406306"	"S20718FA1"	"S20718FA1"	""	""	""	""	"2019-08-15 19:06"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"8.D"	"609603"	"elab JSP"	""	""	"Collected"	""
"7406307"	"S20719FA1"	"S20719FA1"	""	""	""	""	"2019-08-15 19:06"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"9.D"	"609603"	"elab JSP"	""	""	"Collected"	""
"7406309"	"S20712FA1"	"S20712FA1"	""	""	""	""	"2019-08-15 19:06"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"7.D"	"609603"	"elab JSP"	""	""	"Collected"	""
"7406310"	"S20713FA1"	"S20713FA1"	""	""	""	""	"2019-08-15 19:06"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"1.E"	"609603"	"elab JSP"	""	""	"Collected"	""
"7406313"	"S20720FA1"	"S20720FA1"	""	""	""	""	"2019-08-15 19:06"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"2.E"	"609603"	"elab JSP"	""	""	"Collected"	""
"7406315"	"S20717FA1"	"S20717FA1"	""	""	""	""	"2019-08-15 19:06"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"4.E"	"609603"	"elab JSP"	""	""	"Collected"	""
"7406316"	"S20711FA1"	"S20711FA1"	""	""	""	""	"2019-08-15 19:06"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"3.E"	"609603"	"elab JSP"	""	""	"Collected"	""
