survey_id,survey_date,site_id,region,zone,site_name,crew,precip,cloud_cover,sea_state,wind_speed,wind_direction,tide_state,survey_time_start,survey_time_end,ysi_cast_id_0,ysi_cast_id_1,ctd_cast_id,zoop_sample_id,secchi,net_sets,survey_comments,sampling_week
JE168,2015-06-12,J06,JS,N,Blenkinsop Bay,"Lauren Portner, Mack Bartlett, Katie Chan",none,75,1,5-10,NW,NA,"NA","NA",15C100324_2015-06-12 05:55:00_0,15C100324_2015-06-12 05:55:00_1,NA,JSPK1051,8.2,1,NA,June 9
JE169,2015-06-13,J03,JS,N,Cracroft Point,"Lauren Portner, Mack Bartlett, Chris Guinchard",none,50,2,5-10,SW,NA,"NA","NA",NA,NA,NA,NA,NA,0,"fish not at depth, poor weather",June 16
JE170,2015-06-13,J01,JS,N,Hanson North,"Lauren Portner, Mack Bartlett, Chris Guinchard",none,25,3,5-10,N,NA,"NA","NA",NA,NA,NA,NA,NA,0,"fish not at depth, poor weather",June 16
JE171,2015-06-13,J09,JS,S,Blinkhorn Peninsula,"Lauren Portner, Mack Bartlett, Chris Guinchard",none,25,1,5-10,SW,NA,"NA","NA",15C100324_2015-06-13 12:07:07_0,15C100324_2015-06-13 12:07:15_1,NA,JSPK1052,11.3,2,NA,June 16
JE172,2015-06-14,J06,JS,N,Blenkinsop Bay,"Sean Godwin, Donnah MacKinnon, Samantha Crowley",none,0,1,5-10,SW,NA,"NA","NA",15C100324_2015-06-14 10:30:28_0,15C100324_2015-06-14 10:30:28_1,NA,JSPK1053,13,4,NA,June 16
JE173,2015-06-14,J07,JS,S,South Mouth,"Sean Godwin, Donnah MacKinnon, Samantha Crowley",none,25,1,0.1-5,NW,NA,"NA","NA",15C100324_2015-06-14 13:25:15_0,15C100324_2015-06-14 13:25:15_1,NA,JSPK1054,12,1,NA,June 16
JE174,2015-06-14,J05,JS,N,Stimpson Point,"Sean Godwin, Carson White, Melissa Orobko",none,25,3,10-15,S,NA,"NA","NA",15C100324_2015-06-14 15:36:36_0,15C100324_2015-06-14 15:36:36_1,NA,JSPK1055,13.7,1,NA,June 16
JE175,2015-06-15,J04,JS,N,Forward Bay,"Sean Godwin, Carson White, Donnah MacKinnon",none,100,1,0.1-5,SW,NA,"NA","NA",15C100324_2015-06-15 06:50:38_0,15C100324_2015-06-15 06:50:38_1,NA,JSPK1056,12.5,1,NA,June 16
JE176,2015-06-15,J08,JS,S,Naka Creek,"Sean Godwin, Donnah MacKinnon, Martin Krkosek",none,100,1,0.1-5,NW,NA,"NA","NA",15C100324_2015-06-15 09:56:17_0,15C100324_2015-06-15 09:56:17_1,NA,JSPK1057,10.1,2,NA,June 16
JE177,2015-06-15,J03,JS,N,Cracroft Point,"Sean Godwin, Carson White, Donnah MacKinnon",none,100,1,5-10,W,NA,"NA","NA",15B102233_2015-06-15 12:55:06_0,15B102233_2015-06-15 12:55:06_1,NA,JSPK1058,11.9,2,NA,June 16
JE178,2015-06-15,J10,JS,N,Hanson South,"Sean Godwin, Carson White, Donnah MacKinnon, Melissa Orobko",none,25,2,5-10,SW,NA,"NA","NA",15C100324_2015-06-15 15:20:43_0,15C100324_2015-06-15 15:20:43_1,NA,JSPK1059,12.3,1,NA,June 16
JE179,2015-06-16,J01,JS,N,Hanson North,"Samantha Crowley, Carson White, Donnah MacKinnon",none,100,1,0.1-5,NW,NA,"NA","NA",15C100324_2015-06-16 07:46:36_0,15C100324_2015-06-16 07:46:36_1,NA,JSPK1060,11.4,1,NA,June 16
JE180,2015-06-16,J02,JS,N,Swanson Island,"Samantha Crowley, Carson White, Donnah MacKinnon",none,100,1,0.1-5,NW,NA,"NA","NA",15C100324_2015-06-16 11:14:52_0,15C100324_2015-06-16 11:14:52_1,NA,JSPK1061,13.3,2,NA,June 16
JE181,2015-06-16,J09,JS,S,Blinkhorn Peninsula,"Samantha Crowley, Carson White, Donnah MacKinnon",none,75,1,5-10,NW,NA,"NA","NA",15C100324_2015-06-16 17:48:53_0,15C100324_2015-06-16 17:48:53_1,NA,JSPK1062,10.8,2,NA,June 16
JE182,2015-06-17,J04,JS,N,Forward Bay,"Sean Godwin, Carson White, Samantha Crowley",none,100,1,0,NA,NA,"NA","NA",15C100324_2015-06-17 07:01:00_0,15C100324_2015-06-17 07:01:00_1,NA,JSPK1063,9.6,1,NA,June 16
JE183,2015-06-17,J08,JS,S,Naka Creek,"Sean Godwin, Carson White, Samantha Crowley",none,75,1,0.1-5,N,NA,"NA","NA",15C100324_2015-06-17 09:24:00_0,15C100324_2015-06-17 09:24:00_1,NA,JSPK1064,9.1,1,NA,June 16
JE184,2015-06-17,J03,JS,N,Cracroft Point,"Sean Godwin, Carson White, Samantha Crowley",none,25,1,0,NA,NA,"NA","NA",15C100324_2015-06-17 12:40:00_0,15C100324_2015-06-17 12:40:00_1,NA,JSPK1065,11.1,1,NA,June 16
JE185,2015-06-18,J06,JS,N,Blenkinsop Bay,"Sean Godwin, Dylan Smyth, Katie Chan",none,50,1,0.1-5,SE,NA,"NA","NA",15C100324_2015-06-18 07:21:00_0,15C100324_2015-06-18 07:21:00_1,NA,JSPK1066,10.1,1,NA,June 16
JE186,2015-06-18,J07,JS,S,South Mouth,"Sean Godwin, Dylan Smyth, Katie Chan",none,100,1,0,NA,NA,"NA","NA",15C100324_2015-06-18 09:20:00_0,15C100324_2015-06-18 09:20:00_1,NA,JSPK1067,16.1,1,NA,June 16
JE187,2015-06-18,J05,JS,N,Stimpson Point,"Sean Godwin, Dylan Smyth, Sean Godwin, Melissa Orobko",none,100,1,0.1-5,W,NA,"NA","NA",15C100324_2015-06-18 11:57:00_0,15C100324_2015-06-18 11:57:00_1,NA,JSPK1068,10.9,1,NA,June 16
JE188,2015-06-18,J01,JS,N,Hanson North,"Sean Godwin, Dylan Smyth, Sean Godwin, Melissa Orobko",light,100,0,0,NA,NA,"NA","NA",15C100324_2015-06-18 16:31:00_0,15C100324_2015-06-18 16:31:00_1,NA,JSPK1069,13.2,1,NA,June 16
JE189,2015-06-19,J09,JS,S,Blinkhorn Peninsula,"Sean Godwin, Lauren Portner, Dylan Smyth",none,75,0,0.1-5,E,NA,"NA","NA",15C100324_2015-06-19 08:36:05_0,15C100324_2015-06-19 08:36:05_1,NA,JSPK1070,13.7,2,NA,June 16
JE190,2015-06-19,J10,JS,N,Hanson South,"Sean Godwin, Lauren Portner, Dylan Smyth",none,75,0,0.1-5,NW,NA,"NA","NA",15C100324_2015-06-19 11:36:15_0,15C100324_2015-06-19 11:36:15_1,NA,JSPK1071,NA,1,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 16
JE191,2015-06-19,J02,JS,N,Swanson Island,"Sean Godwin, Lauren Portner, Dylan Smyth",light,100,1,0.1-5,SE,NA,"NA","NA",15C100324_2015-06-19 03:47:50_0,15C100324_2015-06-19 03:47:50_1,NA,JSPK1072,NA,1,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 16
JE192,2015-06-20,J04,JS,N,Forward Bay,"Lauren Portner, Dylan Smyth, Katie Chan",none,100,1,0.1-5,NW,NA,"NA","NA",15C100324_2015-06-20 08:14:56_0,15C100324_2015-06-20 08:14:56_1,NA,JSPK1073,NA,1,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 23
JE193,2015-06-20,J08,JS,S,Naka Creek,"Lauren Portner, Dylan Smyth, Katie Chan",light,100,1,0.1-5,NW,NA,"NA","NA",15C100324_2015-06-20 10:34:45_0,15C100324_2015-06-20 10:34:50_1,NA,JSPK1074,NA,1,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 23
JE194,2015-06-20,J05,JS,N,Stimpson Point,"Lauren Portner, Dylan Smyth, Katie Chan",none,50,2,10-15,NW,NA,"NA","NA",NA,NA,NA,NA,NA,0,NA,June 23
JE195,2015-06-20,J07,JS,S,South Mouth,"Lauren Portner, Dylan Smyth, Katie Chan",none,25,1,5-10,NW,NA,"NA","NA",15C100324_2015-06-20 16:21:00_0,15C100324_2015-06-20 16:21:00_1,NA,JSPK1075,NA,1,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 23
JE196,2015-06-21,J06,JS,N,Blenkinsop Bay,"Lauren Portner, Carson White, Katie Chan",none,100,1,0.1-5,SE,NA,"NA","NA",15C100324_2015-06-21 07:51:25_0,15C100324_2015-06-21 07:51:25_1,NA,JSPK1076,NA,1,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 23
JE197,2015-06-21,J05,JS,N,Stimpson Point,"Lauren Portner, Carson White, Katie Chan",none,25,0,0.1-5,NW,NA,"NA","NA",15C100324_2015-06-21 10:36:10_0,15C100324_2015-06-21 10:36:10_1,NA,JSPK1077,NA,1,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 23
JE198,2015-06-21,J10,JS,N,Hanson South,"Lauren Portner, Carson White, Katie Chan",none,0,1,0.1-5,NW,NA,"NA","NA",15C100324_2015-06-21 14:19:50_0,15C100324_2015-06-21 14:19:50_1,NA,JSPK1078,NA,2,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 23
JE199,2015-06-23,J03,JS,N,Cracroft Point,"Lauren Portner, Carson White, Dylan Smyth",none,0,0,0.1-5,NW,NA,"NA","NA",15C100324_2015-06-23 07:27:00_0,15C100324_2015-06-23 07:27:00_1,NA,JSPK1079,NA,2,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 23
JE200,2015-06-23,J01,JS,N,Hanson North,"Sean Godwin, Chris Guinchard, Andrew Bateman, Katie Pocock",none,0,0,0.1-5,N,NA,"NA","NA",15C100324_2015-06-23 09:44:00_0,15C100324_2015-06-23 09:45:00_1,NA,JSPK1080,NA,1,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 23
JE201,2015-06-23,J02,JS,N,Swanson Island,"Sean Godwin, Chris Guinchard, Andrew Bateman",none,25,1,0.1-5,NW,NA,"NA","NA",15C100324_2015-06-23 13:09:07_0,15C100324_2015-06-23 13:09:07_1,NA,JSPK1081,NA,3,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 23
JE202,2015-06-23,J09,JS,S,Blinkhorn Peninsula,"Sean Godwin, Chris Guinchard, Andrew Bateman",none,50,0,0.1-5,N,NA,"NA","NA",15C100324_2015-06-23 17:12:00_0,15C100324_2015-06-23 17:12:00_1,NA,JSPK1082,NA,1,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 23
JE203,2015-06-24,J06,JS,N,Blenkinsop Bay,"Sean Godwin, Samantha Crowley, Andrew Bateman",light,100,0,0,NA,NA,"NA","NA",15C100324_2015-06-24 07:03:00_0,15C100324_2015-06-24 07:03:00_1,NA,JSPK1083,NA,1,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 23
JE204,2015-06-24,J07,JS,S,South Mouth,"Sean Godwin, Samantha Crowley, Andrew Bateman",none,100,0,0.1-5,NE,NA,"NA","NA",15C100324_2015-06-24 09:18:00_0,15C100324_2015-06-24 09:18:00_1,NA,JSPK1084,NA,2,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 23
JE205,2015-06-24,J05,JS,N,Stimpson Point,"Sean Godwin, Samantha Crowley, Andrew Bateman",moderate,100,0,0.1-5,SE,NA,"NA","NA",15C100324_2015-06-24 12:01:00_0,15C100324_2015-06-24 12:01:00_1,NA,JSPK1086,NA,1,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 23
JE206,2015-06-24,J08,JS,S,Naka Creek,"Sean Godwin, Samantha Crowley, Andrew Bateman",moderate,100,2,0.1-5,NE,NA,"NA","NA",15C100324_2015-06-24 14:45:00_0,15C100324_2015-06-24 14:45:00_1,NA,JSPK1085,NA,2,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 23
JE207,2015-06-27,J10,JS,N,Hanson South,"Carson White, Dylan Smyth, Peter Harrington",none,100,0,0.1-5,S,NA,"NA","NA",15C100324_2015-06-27 08:07:00_0,15C100324_2015-06-27 08:07:00_1,NA,JSPK1087,NA,2,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 30
JE208,2015-06-27,J01,JS,N,Hanson North,"Carson White, Dylan Smyth, Peter Harrington",none,100,0,0.1-5,N,NA,"NA","NA",15C100324_2015-06-27 11:15:00_0,15C100324_2015-06-27 11:15:00_1,NA,JSPK1088,NA,2,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 30
JE209,2015-06-27,J09,JS,S,Blinkhorn Peninsula,"Carson White, Dylan Smyth, Peter Harrington",none,0,0,0,NA,NA,"NA","NA",15C100324_2015-06-27 17:21:00_0,15C100324_2015-06-27 17:21:00_1,NA,JSPK1089,NA,1,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 30
JE210,2015-06-28,J02,JS,N,Swanson Island,"Carson White, Dylan Smyth, Peter Harrington",none,0,0,0,NA,NA,"NA","NA",15C100324_2015-06-28 06:49:00_0,15C100324_2015-06-28 06:49:00_1,NA,JSPK1090,NA,2,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 30
JE211,2015-06-28,J03,JS,N,Cracroft Point,"Carson White, Dylan Smyth, Peter Harrington",none,0,1,5-10,NW,NA,"NA","NA",15C100324_2015-06-28 11:49:00_0,15C100324_2015-06-28 11:50:00_1,NA,JSPK1091,NA,1,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 30
JE212,2015-06-29,J08,JS,S,Naka Creek,"Carson White, Peter Harrington, Lauren Portner",none,100,0,0,NA,NA,"NA","NA",15C100324_2015-06-29 07:13:30_0,15C100324_2015-06-29 07:13:30_1,NA,JSPK1092,NA,1,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 30
JE213,2015-06-29,J07,JS,S,South Mouth,"Carson White, Peter Harrington, Lauren Portner",none,100,0,0.1-5,NW,NA,"NA","NA",15C100324_2015-06-29 10:20:20_0,15C100324_2015-06-29 10:20:20_1,NA,JSPK1093,NA,1,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 30
JE214,2015-06-29,J05,JS,N,Stimpson Point,"Carson White, Peter Harrington, Lauren Portner",none,100,2,5-10,NW,NA,"NA","NA",NA,NA,NA,NA,NA,0,"fish not at depth, only saw 2 poppers over total search time.",June 30
JE215,2015-06-29,J04,JS,N,Forward Bay,"Carson White, Peter Harrington, Lauren Portner",none,75,2,5-10,NW,NA,"NA","NA",NA,NA,NA,NA,NA,0,"fish not at depth, saw one popper over total search time.",June 30
JE216,2015-07-01,J10,JS,N,Hanson South,"Sean Godwin, Mack Bartlett, Dylan Smyth",none,50,1,0,NA,NA,"NA","NA",15C100324_2015-07-01 07:50:00_0,15C100324_2015-07-01 07:50:00_1,NA,JSPK1094,NA,1,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 30
JE217,2015-07-01,J03,JS,N,Cracroft Point,"Sean Godwin, Mack Bartlett, Dylan Smyth",none,50,0,0,NA,NA,"NA","NA",15C100324_2015-07-01 08:40:00_0,15C100324_2015-07-01 08:40:00_1,NA,JSPK1095,NA,1,"Secchi depth not possible. Tape broke, lost disc and cannon ball. Whale activity",June 30
JE218,2015-07-01,J09,JS,S,Blinkhorn Peninsula,"Sean Godwin, Mack Bartlett, Dylan Smyth",none,0,0,0,NA,NA,"NA","NA",15C101449_2015-07-01 13:34:00_0,15C101449_2015-07-01 13:34:30_1,NA,JSPK1096,NA,1,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 30
JE219,2015-07-02,J01,JS,N,Hanson North,"Sean Godwin, Mack Bartlett, Dylan Smyth",none,0,1,0,NA,NA,"NA","NA",NA,NA,NA,NA,NA,1,NA,June 30
JE220,2015-07-02,J02,JS,N,Swanson Island,"Sean Godwin, Mack Bartlett, Dylan Smyth",none,0,1,10-15,NW,NA,"NA","NA",NA,NA,NA,NA,NA,1,NA,June 30
JE221,2015-07-07,J02,JS,N,Swanson Island,"Sean Godwin, Lauren Portner, Carson White",none,100,0,0,NA,NA,"NA","NA",NA,NA,NA,NA,NA,1,NA,July 6
JE222,2015-07-07,J01,JS,N,Hanson North,"Sean Godwin, Lauren Portner, Carson White",none,100,0,0,NA,NA,"NA","NA",NA,NA,NA,NA,NA,0,net not set because no smolt activity,July 6
JE223,2015-07-07,J03,JS,N,Cracroft Point,"Sean Godwin, Lauren Portner, Carson White",none,100,0,0.1-5,NW,NA,"NA","NA",NA,NA,NA,NA,NA,0,net not set because no smolt activity,July 6
JE224,2015-07-07,J10,JS,N,Hanson South,"Sean Godwin, Lauren Portner, Carson White",none,100,0,0.1-5,NW,NA,"NA","NA",NA,NA,NA,NA,NA,1,NA,July 6
JE225,2015-07-07,J09,JS,S,Blinkhorn Peninsula,"Sean Godwin, Lauren Portner, Carson White",none,100,0,0,NA,NA,"NA","NA",15C100324_2015-07-07 11:46:50_0,15C100324_2015-07-07 11:46:50_1,NA,JSPK1097,9.5,1,NA,July 6
JE226,2015-07-10,J02,JS,N,Swanson Island,"Sean Godwin, Mack Bartlett, Dylan Smyth",none,0,0,0,NA,NA,"NA","NA",NA,NA,NA,NA,NA,0,net not set because no smolt activity,July 6
JE227,2015-07-10,J01,JS,N,Hanson North,"Sean Godwin, Mack Bartlett, Dylan Smyth",none,0,0,0,NA,NA,"NA","NA",NA,NA,NA,NA,NA,1,NA,July 6
JE228,2015-07-10,J03,JS,N,Cracroft Point,"Sean Godwin, Mack Bartlett, Dylan Smyth",none,0,0,0,NA,NA,"NA","NA",NA,NA,NA,NA,NA,1,"net set on possible smolt school, fish not caught or seen again. Otherwise no smolt activity.",July 6
JE229,2015-07-10,J10,JS,N,Hanson South,"Sean Godwin, Mack Bartlett, Dylan Smyth",none,0,0,0,NA,NA,"NA","NA",NA,NA,NA,NA,NA,2,NA,July 6
DE242,2016-05-07,D22,DI,E,McMullen Point,"Brett Johnson, Luke Rogers, Sam James",none,25,1,0.1-5,NW,NA,"NA","NA",15B102233_2016-05-07 07:50:00_0,15B102233_2016-05-07 07:50:00_1,NA,QPK1077,9.5,0,NA,May 5
DE243,2016-05-07,D23,DI,W,Discovery East,"Brett Johnson, Luke Rogers, Sam James",none,0,1,0.1-5,NW,NA,"NA","NA",15B102233_2016-05-07 11:25:00_0,15B102233_2016-05-07 11:25:00_1,NA,QPK1078,9.5,0,NA,May 5
DE244,2016-05-07,D09,DI,C,Okisollo Channel,"Brett Johnson, Luke Rogers, Sam James",none,0,2,5-10,NW,NA,"NA","NA",15B102233_2016-05-07 13:40:00_0,15B102233_2016-05-07 13:40:00_1,NA,QPK1079,11,0,NA,May 5
DE245,2016-05-09,D08,DI,W,Calm Channel,"Luke Rogers, Yuliya Kuzmenko, Tim Spesivy",none,0,1,0.1-5,NW,NA,"NA","NA",15B102233_2016-05-09 08:26:00_0,15B102233_2016-05-09 08:25:00_1,NA,QPK685,5,2,"Fish surface activity: rapid splashing as of many fish. Visual on several: small <7cm, some distinct popping also.",May 12
DE247,2016-05-09,D24,DI,C,Surge Narrows,"Luke Rogers, Yuliya Kuzmenko, Tim Spesivy",none,0,2,5-10,NE,NA,"NA","NA",15B102233_2016-05-09 10:11:00_0,15B102233_2016-05-09 10:11:00_1,NA,QPK686,7.5,0,NA,May 12
DE248,2016-05-09,D07,DI,C,Hoskyn Channel,"Luke Rogers, Yuliya Kuzmenko, Tim Spesivy",none,0,2,0.1-5,NW,NA,"NA","NA",15B102233_2016-05-09 11:15:00_0,15B102233_2016-05-09 11:15:00_1,NA,QPK687,8.3,0,NA,May 12
DE249,2016-05-10,D04,DI,W,Fransisco Point,"Brett Johnson, Luke Rogers, Sam James",none,0,1,0.1-5,NW,NA,"NA","NA",15B102233_2016-05-10 06:53:15_0,15B102233_2016-05-10 06:53:15_1,NA,QPK688,1.6,0,NA,May 12
DE250,2016-05-10,D26,DI,W,Oyster Bay,"Brett Johnson, Luke Rogers, Sam James",none,0,0,0,NA,NA,"NA","NA",15B102233_2016-05-10 08:25:05_0,15B102233_2016-05-10 08:25:05_1,NA,QPK689,3.1,0,NA,May 12
DE251,2016-05-10,D25,DI,E,Twin Islands,"Brett Johnson, Luke Rogers, Sam James",none,0,0,0,NA,NA,"NA","NA",15B102233_2016-05-10 09:50:05_0,15B102233_2016-05-10 09:50:05_1,NA,QPK690,3,0,NA,May 12
DE252,2016-05-11,D20,DI,E,Godwin Point,"Luke Rogers, Tim Spesivy, Sam James",light,100,1,5-10,W,NA,"NA","NA",15B102233_2016-05-11 08:24:00_0,15B102233_2016-05-11 08:25:00_1,NA,QPK691,9.3,0,Scan stopped at 0802 near Godwin Pt and restarted at 0804 in Bickley Bay.,May 12
DE253,2016-05-11,D21,DI,E,Hemming Bay,"Luke Rogers, Tim Spesivy, Sam James",none,25,1,0.1-5,W,NA,"NA","NA",15B102233_2016-05-11 09:30:17_0,15B102233_2016-05-11 09:30:17_1,NA,QPK692,12.7,0,NA,May 12
DE254,2016-05-11,D11,DI,NA,Turn Island,"Luke Rogers, Tim Spesivy, Sam James",none,0,1,5-10,W,NA,"NA","NA",15B102233_2016-05-11 11:53:02_0,15B102233_2016-05-11 11:53:02_1,NA,QPK693,13,0,"Scan 11:14-11:30 at Turn Isl, 11:36-11:46 at Rock Bay",May 12
DE255,2016-05-13,D25,DI,E,Twin Islands,"Luke Rogers, Brett Johnson, TIm Spesivy",none,25,0,0.1-5,S,NA,"NA","NA",15B102233_2016-05-13 11:23:32_0,15B102233_2016-05-13 11:23:32_1,NA,QPK694,2.3,2,Saw fish immediately upon site arrival,May 12
DE257,2016-05-13,D26,DI,W,Oyster Bay,"Luke Rogers, Brett Johnson, TIm Spesivy",none,50,1,0.1-5,SE,NA,"NA","NA",15B102233_2016-05-13 13:13:23_0,15B102233_2016-05-13 13:13:23_1,NA,QPK695,3.2,0,NA,May 12
DE258,2016-05-13,D04,DI,W,Fransisco Point,"Luke Rogers, Brett Johnson, TIm Spesivy",none,75,1,0.1-5,S,NA,"NA","NA",15B102233_2016-05-13 15:34:37_0,15B102233_2016-05-13 15:34:37_1,NA,QPK696,1.4,1,NA,May 12
DE259,2016-05-14,D24,DI,C,Surge Narrows,"Brett Johnson, Luke Rogers, Sam James",none,25,0,0,NA,NA,"NA","NA",15B102233_2016-05-14 09:05:50_0,15B102233_2016-05-14 09:05:50_1,NA,QPK697,1.5,1,NA,May 12
DE260,2016-05-14,D08,DI,W,Calm Channel,"Brett Johnson, Luke Rogers, Sam James",none,50,0,0,NA,NA,"NA","NA",15B102233_2016-05-14 11:33:44_0,15B102233_2016-05-14 11:33:44_1,NA,QPK698,2,1,NA,May 12
DE261,2016-05-14,D07,DI,C,Hoskyn Channel,"Brett Johnson, Luke Rogers, Sam James",none,50,1,0.1-5,NW,NA,"NA","NA",15B102233_2016-05-14 06:32:10_0,15B102233_2016-05-14 06:32:10_1,NA,QPK699,1.5,1,NA,May 12
DE262,2016-05-15,D09,DI,C,Okisollo Channel,"Luke Rogers, Tim Spesivy, Sam James",none,100,1,0.1-5,W,NA,"NA","NA",15B102233_2016-05-15 08:42:00_0,15B102233_2016-05-15 08:42:00_1,NA,QPK700,8.5,1,NA,May 19
DE263,2016-05-15,D22,DI,E,McMullen Point,"Luke Rogers, Tim Spesivy, Sam James",none,50,2,5-10,N,NA,"NA","NA",15B102233_2016-05-15 12:24:43_0,15B102233_2016-05-15 12:24:43_1,NA,QPK701,8.5,1,NA,May 19
DE264,2016-05-15,D23,DI,W,Discovery East,"Luke Rogers, Tim Spesivy, Sam James",none,50,1,5-10,N,NA,"NA","NA",15B102233_2016-05-15 14:59:00_0,15B102233_2016-05-15 15:00:00_1,NA,QPK702,7,2,NA,May 19
DE266,2016-05-16,D11,DI,NA,Turn Island,"Brett Johnson, Tim Spesivy, Sam James",none,25,2,5-10,W,NA,"NA","NA",15B102233_2016-05-16 08:09:35_0,15B102233_2016-05-16 08:09:35_1,NA,QPK703,11.5,0,None,May 19
DE267,2016-05-16,D21,DI,E,Hemming Bay,"Brett Johnson, Tim Spesivy, Sam James",none,50,1,0.1-5,W,NA,"NA","NA",15B102233_2016-05-16 11:48:58_0,15B102233_2016-05-16 11:48:58_1,NA,QPK704,8.1,1,NA,May 19
DE268,2016-05-16,D20,DI,E,Godwin Point,"Brett Johnson, Tim Spesivy, Sam James",none,75,1,5-10,W,NA,"NA","NA",15B102233_2016-05-16 13:27:29_0,15B102233_2016-05-16 13:27:29_1,NA,QPK705,8.5,0,"2 Scans: 1: Shoal Bay + Godwin Pt (10 min), 2: Bickley Bay (10 min)",May 19
DE269,2016-05-18,D25,DI,E,Twin Islands,"Luke Rogers, Sam James, Olivia Gutjahr",none,100,0,0.1-5,SE,NA,"NA","NA",15B102233_2016-05-18 09:27:18_0,15B102233_2016-05-18 09:27:18_1,NA,QPK706,6.5,2,"First set 06:20 mostly chum fry. Set on dimpling 2 and a single slider event(1) resume search 06:48, second set 06:58-targeted set.",May 19
DE271,2016-05-18,D26,DI,W,Oyster Bay,"Luke Rogers, Sam James, Olivia Gutjahr",none,100,1,0.1-5,NW,NA,"NA","NA",15B102233_2016-05-18 11:23:00_0,15B102233_2016-05-18 11:23:00_1,NA,QPK707,7.5,0,"1 single slider seen, nothing else",May 19
DE272,2016-05-18,D04,DI,W,Fransisco Point,"Luke Rogers, Sam James, Olivia Gutjahr",none,100,1,5-10,NW,NA,"NA","NA",15B102233_2016-05-18 13:30:00_0,15B102233_2016-05-18 13:30:00_1,NA,QPK708,7,2,Resume search 13:05 after first set.,May 19
DE274,2016-05-19,D08,DI,W,Calm Channel,"Luke Rogers, Sam James, Olivia Gutjahr",none,100,1,0.1-5,NW,NA,"NA","NA",15B102233_2016-05-19 09:30:12_0,15B102233_2016-05-19 09:30:12_1,NA,QPK709,6,1,NA,May 19
DE275,2016-05-19,D24,DI,C,Surge Narrows,"Luke Rogers, Sam James, Olivia Gutjahr",none,100,1,5-10,W,NA,"NA","NA",15B102233_2016-05-19 13:05:12_0,15B102233_2016-05-19 13:05:12_1,NA,QPK710,6,1,NA,May 19
DE276,2016-05-19,D07,DI,C,Hoskyn Channel,"Luke Rogers, Sam James, Olivia Gutjahr",light,100,1,0.1-5,N,NA,"NA","NA",15B102233_2016-05-19 16:02:40_0,15B102233_2016-05-19 16:02:40_1,NA,QPK711,5,1,NA,May 19
DE277,2016-05-23,D09,DI,C,Okisollo Channel,"Luke Rogers, Olivia Gutjahr, Tim Spesivy",none,100,1,0,NA,NA,"NA","NA",15B102233_2016-05-23 08:26:00_0,15B102233_2016-05-23 08:26:00_1,NA,QPK712,12.3,1,YSI did not calibrate this morning- fluctuating readings. Coho neglected and in dry shipper.,May 26
DE278,2016-05-23,D27,DI,E,Granite Point,"Luke Rogers, Olivia Gutjahr, Tim Spesivy",none,100,1,5-10,NW,NA,"NA","NA",15B102233_2016-05-23 11:38:00_0,15B102233_2016-05-23 11:38:00_1,NA,QPK713,12,1,NA,May 26
DE279,2016-05-23,D22,DI,E,McMullen Point,"Luke Rogers, Olivia Gutjahr, Tim Spesivy",none,25,2,10-15,N,NA,"NA","NA",15B102233_2016-05-23 15:31:00_0,15B102233_2016-05-23 15:31:00_1,NA,QPK714,10.4,2,NA,May 26
DE281,2016-05-24,D11,DI,NA,Turn Island,"Brett Johnson, Yulia Kuzmenko, Tim Spesivy",none,50,1,0.1-5,NW,NA,"NA","NA",15B102233_2016-05-24 07:10:55_0,15B102233_2016-05-24 07:10:55_1,NA,QPK715,14.7,0,NA,May 26
DE282,2016-05-24,D21,DI,E,Hemming Bay,"Brett Johnson, Yulia Kuzmenko, Tim Spesivy",none,75,1,0.1-5,NW,NA,"NA","NA",15B102233_2016-05-24 11:05:12_0,15B102233_2016-05-24 11:05:12_1,NA,QPK716,13,1,NA,May 26
