container_id,container_type,current_location,storage_unit,group_box,storage_shelf,storage_tray,date_shipped,shipped_to,date_received,expecting_return?,date_returned,comments
BST53,stomach,UBC,NA,GBSTO7,NA,NA,NA,NA,NA,NA,NA,NA
BST54,stomach,UBC,NA,GBSTO7,NA,NA,NA,NA,NA,NA,NA,NA
BST55,stomach,UBC,NA,GBSTO4,NA,NA,NA,NA,NA,NA,NA,NA
BST56,stomach,UBC,NA,GBSTO7,NA,NA,NA,NA,NA,NA,NA,NA
BST57,stomach,UBC,NA,GBSTO7,NA,NA,NA,NA,NA,NA,NA,NA
BST58,stomach,UBC,NA,GBSTO7,NA,NA,NA,NA,NA,NA,NA,NA
BST59,stomach,UBC,NA,GBSTO3,NA,NA,NA,NA,NA,NA,NA,NA
BST60,stomach,UBC,NA,GBSTO3,NA,NA,NA,NA,NA,NA,NA,NA
BST61,stomach,UBC,NA,GBSTO4,NA,NA,NA,NA,NA,NA,NA,NA
BST62,stomach,UBC,NA,GBSTO1,NA,NA,NA,NA,NA,NA,NA,NA
BST63,stomach,UBC,NA,GBSTO7,NA,NA,NA,NA,NA,NA,NA,NA
BST64,stomach,UBC,NA,GBSTO7,NA,NA,NA,NA,NA,NA,NA,NA
BST65,stomach,UBC,NA,GBSTO7,NA,NA,NA,NA,NA,NA,NA,NA
BST66,stomach,UBC,NA,GBSTO2,NA,NA,NA,NA,NA,NA,NA,NA
BST67,stomach,UBC,NA,GBSTO3,NA,NA,NA,NA,NA,NA,NA,NA
BST68,stomach,UBC,NA,GBSTO7,NA,NA,NA,NA,NA,NA,NA,NA
BST69,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO8,NA,NA,NA,NA,NA,NA,NA,NA
BST70,stomach,UBC,NA,GBSTO3,NA,NA,NA,NA,NA,NA,NA,NA
BST71,stomach,UBC,NA,GBSTO1,NA,NA,NA,NA,NA,NA,NA,NA
BST72,stomach,UBC,NA,GBSTO7,NA,NA,NA,NA,NA,NA,NA,NA
BST73,stomach,UBC,NA,GBSTO1,NA,NA,NA,NA,NA,NA,NA,NA
BST74,stomach,UBC,NA,GBSTO1,NA,NA,NA,NA,NA,NA,NA,NA
BST75,stomach,UBC,NA,GBSTO1,NA,NA,NA,NA,NA,NA,NA,NA
BST76,stomach,UBC,NA,GBSTO2,NA,NA,NA,NA,NA,NA,NA,NA
BST77,stomach,UBC,NA,GBSTO2,NA,NA,NA,NA,NA,NA,NA,NA
BST78,stomach,UBC,NA,GBSTO3,NA,NA,NA,NA,NA,NA,NA,NA
BST79,stomach,UBC,NA,GBSTO1,NA,NA,NA,NA,NA,NA,NA,NA
BST80,stomach,UBC,NA,GBSTO2,NA,NA,NA,NA,NA,NA,NA,NA
BST81,stomach,UBC,NA,GBSTO7,NA,NA,NA,NA,NA,NA,NA,NA
BST82,stomach,UBC,NA,GBSTO2,NA,NA,NA,NA,NA,NA,NA,NA
BST83,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO12,NA,NA,NA,NA,NA,NA,NA,NA
BST84,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO11,NA,NA,NA,NA,NA,NA,NA,NA
BST85,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO11,NA,NA,NA,NA,NA,NA,NA,NA
BST86,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO12,NA,NA,NA,NA,NA,NA,NA,NA
BST87,stomach,UBC,NA,GBSTO2,NA,NA,NA,NA,NA,NA,NA,NA
BST88,stomach,UBC,NA,GBSTO7,NA,NA,NA,NA,NA,NA,NA,NA
BST89,stomach,UBC,NA,GBSTO7,NA,NA,NA,NA,NA,NA,NA,NA
BST90,stomach,UBC,NA,GBSTO7,NA,NA,NA,NA,NA,NA,NA,NA
BST91,stomach,UBC,NA,GBSTO7,NA,NA,NA,NA,NA,NA,NA,NA
BST92,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO8,NA,NA,NA,NA,NA,NA,NA,NA
BST93,stomach,UBC,NA,GBSTO7,NA,NA,NA,NA,NA,NA,NA,NA
BST94,stomach,UBC,NA,GBSTO7,NA,NA,NA,NA,NA,NA,NA,NA
BST95,stomach,UBC,NA,GBSTO7,NA,NA,NA,NA,NA,NA,NA,NA
BST96,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO8,NA,NA,NA,NA,NA,NA,NA,NA
BST97,stomach,UBC,NA,GBSTO7,NA,NA,NA,NA,NA,NA,NA,NA
BST98,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO8,NA,NA,NA,NA,NA,NA,NA,NA
BST99,stomach,UBC,NA,GBSTO7,NA,NA,NA,NA,NA,NA,NA,NA
BST100,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO8,NA,NA,NA,NA,NA,NA,NA,NA
BST101,stomach,UBC,NA,GBSTO7,NA,NA,NA,NA,NA,NA,NA,NA
BST102,stomach,UBC,NA,GBSTO7,NA,NA,NA,NA,NA,NA,NA,NA
BST103,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO11,NA,NA,NA,NA,NA,NA,NA,NA
BST103,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO12,NA,NA,NA,NA,NA,NA,NA,NA
BST104,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO8,NA,NA,NA,NA,NA,NA,NA,NA
BST105,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO8,NA,NA,NA,NA,NA,NA,NA,NA
BST106,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO11,NA,NA,NA,NA,NA,NA,NA,NA
BST107,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO12,NA,NA,NA,NA,NA,NA,NA,NA
BST108,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO11,NA,NA,NA,NA,NA,NA,NA,NA
BST109,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO11,NA,NA,NA,NA,NA,NA,NA,NA
BST110,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO12,NA,NA,NA,NA,NA,NA,NA,NA
BST111,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO8,NA,NA,NA,NA,NA,NA,NA,NA
BST112,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO12,NA,NA,NA,NA,NA,NA,NA,NA
BST113,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO12,NA,NA,NA,NA,NA,NA,NA,NA
BST114,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO11,NA,NA,NA,NA,NA,NA,NA,NA
BST115,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO11,NA,NA,NA,NA,NA,NA,NA,NA
BST116,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO10,NA,NA,NA,NA,NA,NA,NA,NA
BST117,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO11,NA,NA,NA,NA,NA,NA,NA,NA
BST118,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO11,NA,NA,NA,NA,NA,NA,NA,NA
BST119,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO12,NA,NA,NA,NA,NA,NA,NA,NA
BST120,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO10,NA,NA,NA,NA,NA,NA,NA,NA
BST121,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO10,NA,NA,NA,NA,NA,NA,NA,NA
BST122,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO10,NA,NA,NA,NA,NA,NA,NA,NA
BST123,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO9,NA,NA,NA,NA,NA,NA,NA,NA
BST124,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO10,NA,NA,NA,NA,NA,NA,NA,NA
BST125,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO9,NA,NA,NA,NA,NA,NA,NA,NA
BST126,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO10,NA,NA,NA,NA,NA,NA,NA,NA
BST127,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO9,NA,NA,NA,NA,NA,NA,NA,NA
BST128,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO9,NA,NA,NA,NA,NA,NA,NA,NA
BST129,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO9,NA,NA,NA,NA,NA,NA,NA,NA
BST130,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO9,NA,NA,NA,NA,NA,NA,NA,NA
BST131,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO9,NA,NA,NA,NA,NA,NA,NA,NA
BST132,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO9,NA,NA,NA,NA,NA,NA,NA,NA
BST133,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO13,NA,NA,NA,NA,NA,NA,NA,NA
BST134,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO13,NA,NA,NA,NA,NA,NA,NA,NA
BST136,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO13,NA,NA,NA,NA,NA,NA,NA,NA
BST137,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO13,NA,NA,NA,NA,NA,NA,NA,NA
BST138,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO13,NA,NA,NA,NA,NA,NA,NA,NA
BST139,stomach,Quadra Prep Lab,Freezer Room Top Shelf,GBSTO13,NA,NA,NA,NA,NA,NA,NA,NA
BST164,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST169,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST135,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST140,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST141,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST142,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST143,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST144,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST145,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST146,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST147,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST150,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST151,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST152,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST153,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST154,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST155,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST156,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST157,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST158,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST159,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST160,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST161,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST162,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST163,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST163,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST165,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST166,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST168,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST170,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST171,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST174,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST175,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST176,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST178,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST179,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST180,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST181,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST183,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST184,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST167,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
BST172,stomach,Quadra Prep Lab,Back End Shelving Unit,NA,5,NA,NA,NA,NA,NA,NA,NA
QPK1005,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,2015 and 2016 Zoop all at UBC
QPK1007,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1009,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1011,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1012,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1013,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1014,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1015,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1016,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1017,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1018,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1019,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1020,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1021,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1022,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1023,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1024,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1025,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1026,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1027,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1028,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1029,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1030,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1031,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1032,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1033,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1034,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1035,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1036,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1037,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1038,zooplankton,Quadra Prep Lab,Freezer Room,NA,NA,NA,NA,UBC,NA,NA,NA,Sam working on at Quadra brought from UBC Summer 2017
QPK1039,zooplankton,Quadra Prep Lab,Freezer Room,NA,NA,NA,NA,UBC,NA,NA,NA,Sam working on at Quadra brought from UBC Summer 2017
QPK1040,zooplankton,Quadra Prep Lab,Freezer Room,NA,NA,NA,NA,UBC,NA,NA,NA,Sam working on at Quadra brought from UBC Summer 2017
QPK1041,zooplankton,Quadra Prep Lab,Freezer Room,NA,NA,NA,NA,UBC,NA,NA,NA,Sam working on at Quadra brought from UBC Summer 2017
QPK1042,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1043,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1044,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1045,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1046,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1048,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1049,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1050,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1051,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1052,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1053,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1054,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1055,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1057,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1056,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1058,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1054,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1060,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1061,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1062,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1063,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1064,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1065,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1066,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1067,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1068,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1069,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1070,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1071,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1072,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1073,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1074,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1075,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1076,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1077,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1078,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK1079,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK685,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK686,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK687,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK688,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK689,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK690,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK691,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK692,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK693,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK694,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK695,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK696,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK697,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK698,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK699,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK700,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK701,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK702,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK703,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK704,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK705,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK706,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK707,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK708,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK709,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK710,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK711,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK712,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK713,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK714,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK715,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK716,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK717A,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK717B,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK718,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK719,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK720,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK721,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK722,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK723,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK724,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK725,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK726,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK727,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK728,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK729,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK730,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK731,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK732,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK733,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK734,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK735,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK736,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK737,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK738,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK739,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK740,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK741,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK742,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK743,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK744,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK745,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK747,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK746,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK748,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK749,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK750,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK751,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK752,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK753,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK754,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK755,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
