ufn,semsp_id,seine_id,species,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field
U2480,2016-05-27-J07-SO-13,JN346,SO,NA,NA,NA,NA,NA,NA
U2481,2016-05-27-J07-SO-11,JN346,SO,NA,NA,NA,NA,NA,NA
U2482,2016-05-27-J07-SO-17,JN346,SO,NA,NA,NA,NA,NA,NA
U2483,2016-05-27-J07-SO-20,JN346,SO,NA,NA,NA,NA,NA,NA
U2484,2016-06-02-D20-SO-2,DN397,SO,NA,NA,NA,NA,NA,NA
U2485,2016-06-02-D20-SO-1,DN397,SO,NA,NA,NA,NA,NA,NA
U2486,2016-06-02-D20-SO-8,DN397,SO,NA,NA,NA,NA,NA,NA
U2487,2016-06-02-D20-SO-7,DN397,SO,NA,NA,NA,NA,NA,NA
U2488,2016-06-02-D20-SO-3,DN397,SO,NA,NA,NA,NA,NA,NA
U2489,2016-06-02-D20-SO-9,DN397,SO,NA,NA,NA,NA,NA,NA
U2490,2016-06-02-D20-SO-6,DN397,SO,NA,NA,NA,NA,NA,NA
U2491,2016-06-02-D20-SO-5,DN397,SO,NA,NA,NA,NA,NA,NA
U2492,2016-06-02-D20-SO-4,DN397,SO,NA,NA,NA,NA,NA,NA
U2493,2016-06-02-D20-SO-10,DN397,SO,NA,NA,NA,NA,NA,NA
U2621,2016-05-14-D24-SO-19,DN359,SO,NA,NA,NA,NA,NA,NA
U2622,2016-05-13-D25-SO-22,DN356,SO,NA,NA,NA,NA,NA,NA
U2623,2016-05-13-D25-SO-21,DN356,SO,NA,NA,NA,NA,NA,NA
U2624,2016-05-13-D25-SO-29,DN356,SO,NA,NA,NA,NA,NA,NA
U2742,2016-05-13-D25-SO-20,DN356,SO,NA,NA,NA,NA,NA,NA
U2743,2016-05-13-D25-SO-30,DN356,SO,NA,NA,NA,NA,NA,NA
U2744,2016-05-13-D25-SO-18,DN356,SO,NA,NA,NA,NA,NA,NA
U2745,2016-05-13-D25-SO-28,DN356,SO,NA,NA,NA,NA,NA,NA
U2746,2016-05-13-D25-SO-19,DN356,SO,NA,NA,NA,NA,NA,NA
U2747,2016-05-13-D25-SO-27,DN356,SO,NA,NA,NA,NA,NA,NA
U2748,2016-05-13-D25-SO-23,DN356,SO,NA,NA,NA,NA,NA,NA
U2749,2016-06-02-D21-SO-30,DN396,SO,NA,NA,NA,NA,NA,NA
U2750,2016-06-02-D21-SO-23,DN396,SO,NA,NA,NA,NA,NA,NA
U2265,2016-05-24-D21-SO-14,DN382,SO,NA,NA,NA,NA,NA,NA
U2266,2016-05-24-D21-SO-15,DN382,SO,NA,NA,NA,NA,NA,NA
U2267,2016-05-24-D21-SO-20,DN382,SO,NA,NA,NA,NA,NA,NA
U2268,2016-05-24-D21-SO-8,DN382,SO,NA,NA,NA,NA,NA,NA
U2269,2016-05-24-D21-SO-16,DN382,SO,NA,NA,NA,NA,NA,NA
U2270,2016-05-24-D21-SO-9,DN382,SO,NA,NA,NA,NA,NA,NA
U2473,2016-05-21-J06-SO-20,JN333,SO,NA,NA,NA,NA,NA,NA
U2494,2016-05-21-J06-SO-21,JN333,SO,NA,NA,NA,NA,NA,NA
U2495,2016-05-24-D21-SO-17,DN382,SO,NA,NA,NA,NA,NA,NA
U2496,2016-05-23-D27-SO-26,DN378,SO,NA,NA,NA,NA,NA,NA
U2497,2016-05-23-D27-SO-13,DN378,SO,NA,NA,NA,NA,NA,NA
U2498,2016-05-23-D27-SO-6,DN378,SO,NA,NA,NA,NA,NA,NA
U2499,2016-05-23-D27-SO-11,DN378,SO,NA,NA,NA,NA,NA,NA
U2500,2016-05-23-D27-SO-16,DN378,SO,NA,NA,NA,NA,NA,NA
U2501,2016-05-24-D21-SO-10,DN382,SO,NA,NA,NA,NA,NA,NA
U2502,2016-05-24-D21-SO-18,DN382,SO,NA,NA,NA,NA,NA,NA
U2503,2016-05-24-D21-SO-21,DN382,SO,NA,NA,NA,NA,NA,NA
U2751,2016-06-02-D21-SO-24,DN396,SO,NA,NA,NA,NA,NA,NA
U2752,2016-06-02-D21-SO-22,DN396,SO,NA,NA,NA,NA,NA,NA
U2753,2016-06-02-D21-SO-29,DN396,SO,NA,NA,NA,NA,NA,NA
U2754,2016-06-02-D21-SO-27,DN396,SO,NA,NA,NA,NA,NA,NA
U2755,2016-06-02-D21-SO-28,DN396,SO,NA,NA,NA,NA,NA,NA
U2756,2016-06-02-D21-SO-21,DN396,SO,NA,NA,NA,NA,NA,NA
U2757,2016-06-02-D21-SO-26,DN396,SO,NA,NA,NA,NA,NA,NA
U2758,2016-06-02-D21-SO-25,DN396,SO,NA,NA,NA,NA,NA,NA
U2759,2016-05-19-D08-SO-4,DN374,SO,NA,NA,NA,NA,NA,NA
U2504,2016-05-19-D24-SO-16,DN375,SO,NA,NA,NA,NA,NA,NA
U2505,2016-05-19-D24-SO-18,DN375,SO,NA,NA,NA,NA,NA,NA
U2506,2016-05-19-D24-SO-21,DN375,SO,NA,NA,NA,NA,NA,NA
U2507,2016-05-19-D24-SO-20,DN375,SO,NA,NA,NA,NA,NA,NA
U2760,2016-05-19-D08-SO-10,DN374,SO,NA,NA,NA,NA,NA,NA
U2761,2016-05-19-D08-SO-3,DN374,SO,NA,NA,NA,NA,NA,NA
U2762,2016-05-19-D08-SO-2,DN374,SO,NA,NA,NA,NA,NA,NA
U2763,2016-05-19-D08-SO-13,DN374,SO,NA,NA,NA,NA,NA,NA
U2764,2016-05-19-D08-SO-5,DN374,SO,NA,NA,NA,NA,NA,NA
U2765,2016-05-19-D08-SO-15,DN374,SO,NA,NA,NA,NA,NA,NA
U2766,2016-05-19-D08-SO-7,DN374,SO,NA,NA,NA,NA,NA,NA
U2767,2016-05-19-D08-SO-14,DN374,SO,NA,NA,NA,NA,NA,NA
U2768,2016-05-19-D08-SO-6,DN374,SO,NA,NA,NA,NA,NA,NA
U2801,2016-05-23-D27-SO-3,DN378,SO,NA,NA,NA,NA,NA,NA
U2802,2016-05-23-D27-SO-2,DN378,SO,NA,NA,NA,NA,NA,NA
U2803,2016-05-23-D27-SO-25,DN378,SO,NA,NA,NA,NA,NA,NA
U2804,2016-05-23-D27-SO-27,DN378,SO,NA,NA,NA,NA,NA,NA
U2805,2016-05-23-D27-SO-19,DN378,SO,NA,NA,NA,NA,NA,NA
U2806,2016-05-19-D24-SO-22,DN375,SO,NA,NA,NA,NA,NA,NA
U2807,2016-05-19-D24-SO-26,DN375,SO,NA,NA,NA,NA,NA,NA
U2808,2016-05-19-D24-SO-25,DN375,SO,NA,NA,NA,NA,NA,NA
U2809,2016-05-19-D24-SO-17,DN375,SO,NA,NA,NA,NA,NA,NA
U2810,2016-05-19-D24-SO-23,DN375,SO,NA,NA,NA,NA,NA,NA
U2811,2016-05-19-D24-SO-24,DN375,SO,NA,NA,NA,NA,NA,NA
U2389,2016-05-13-D04-SO-22,DN358,SO,NA,NA,NA,NA,NA,NA
U2390,2016-05-13-D04-SO-19,DN358,SO,NA,NA,NA,NA,NA,NA
U2391,2016-05-13-D04-SO-20,DN358,SO,NA,NA,NA,NA,NA,NA
U2392,2016-06-09-J10-SO-16,JN363,SO,NA,NA,NA,NA,NA,NA
U2393,2016-06-09-J10-SO-17,JN363,SO,NA,NA,NA,NA,NA,NA
U2394,2016-06-09-J10-SO-14,JN363,SO,NA,NA,NA,NA,NA,NA
U2508,2016-05-16-D21-SO-26,DN367,SO,NA,NA,NA,NA,NA,NA
U2509,2016-05-16-D21-SO-21,DN367,SO,NA,NA,NA,NA,NA,NA
U2510,2016-05-16-D21-SO-24,DN367,SO,NA,NA,NA,NA,NA,NA
U2511,2016-05-16-D21-SO-19,DN367,SO,NA,NA,NA,NA,NA,NA
U2769,2016-05-13-D04-SO-26,DN358,SO,NA,NA,NA,NA,NA,NA
U2770,2016-05-13-D04-SO-23,DN358,SO,NA,NA,NA,NA,NA,NA
U2771,2016-05-13-D04-SO-25,DN358,SO,NA,NA,NA,NA,NA,NA
U2772,2016-05-13-D04-SO-16,DN358,SO,NA,NA,NA,NA,NA,NA
U2773,2016-05-13-D04-SO-21,DN358,SO,NA,NA,NA,NA,NA,NA
U2774,2016-05-13-D04-SO-17,DN358,SO,NA,NA,NA,NA,NA,NA
U2775,2016-05-13-D04-SO-24,DN358,SO,NA,NA,NA,NA,NA,NA
U2776,2016-06-09-J10-SO-13,JN363,SO,NA,NA,NA,NA,NA,NA
U2777,2016-06-09-J10-SO-11,JN363,SO,NA,NA,NA,NA,NA,NA
U2778,2016-06-09-J10-SO-20,JN363,SO,NA,NA,NA,NA,NA,NA
U2812,2016-05-16-D21-SO-17,DN367,SO,NA,NA,NA,NA,NA,NA
U2813,2016-05-16-D21-SO-20,DN367,SO,NA,NA,NA,NA,NA,NA
U2814,2016-05-16-D21-SO-28,DN367,SO,NA,NA,NA,NA,NA,NA
U2815,2016-05-16-D21-SO-22,DN367,SO,NA,NA,NA,NA,NA,NA
U2816,2016-05-16-D21-SO-25,DN367,SO,NA,NA,NA,NA,NA,NA
U2817,2016-05-16-D21-SO-16,DN367,SO,NA,NA,NA,NA,NA,NA
U2395,2016-06-09-J10-SO-18,JN363,SO,NA,NA,NA,NA,NA,NA
U2396,2016-06-09-J10-SO-12,JN363,SO,NA,NA,NA,NA,NA,NA
U2397,2016-06-09-J10-SO-19,JN363,SO,NA,NA,NA,NA,NA,NA
U2398,2016-06-02-D11-SO-10,DN395,SO,NA,NA,NA,NA,NA,NA
U2399,2016-06-02-D11-SO-7,DN395,SO,NA,NA,NA,NA,NA,NA
U2400,2016-06-02-D11-SO-1,DN395,SO,NA,NA,NA,NA,NA,NA
U2779,2016-06-09-J10-SO-15,JN363,SO,NA,NA,NA,NA,NA,NA
U2780,2016-06-02-D11-SO-9,DN395,SO,NA,NA,NA,NA,NA,NA
U2781,2016-06-02-D11-SO-8,DN395,SO,NA,NA,NA,NA,NA,NA
U2782,2016-06-02-D11-SO-4,DN395,SO,NA,NA,NA,NA,NA,NA
U2783,2016-06-02-D11-SO-3,DN395,SO,NA,NA,NA,NA,NA,NA
U2784,2016-06-02-D11-SO-6,DN395,SO,NA,NA,NA,NA,NA,NA
U2785,2016-05-14-D08-SO-2,DN360,SO,NA,NA,NA,NA,NA,NA
U2786,2016-05-18-D25-SO-29,DN370,SO,NA,NA,NA,NA,NA,NA
U2787,2016-05-18-D25-SO-22,DN370,SO,NA,NA,NA,NA,NA,NA
U2788,2016-05-18-D25-SO-26,DN370,SO,NA,NA,NA,NA,NA,NA
U2818,2016-05-18-D25-SO-30,DN370,SO,NA,NA,NA,NA,NA,NA
U2819,2016-05-18-D25-SO-27,DN370,SO,NA,NA,NA,NA,NA,NA
U2820,2016-05-18-D25-SO-25,DN370,SO,NA,NA,NA,NA,NA,NA
U2821,2016-05-18-D25-SO-23,DN370,SO,NA,NA,NA,NA,NA,NA
U2822,2016-05-18-D25-SO-24,DN370,SO,NA,NA,NA,NA,NA,NA
U2823,2016-05-18-D25-SO-28,DN370,SO,NA,NA,NA,NA,NA,NA
U2901,2016-06-02-D11-SO-2,DN395,SO,NA,NA,NA,NA,NA,NA
U2902,2016-06-02-D11-SO-5,DN395,SO,NA,NA,NA,NA,NA,NA
U2903,2016-05-18-D25-SO-17,DN370,SO,NA,NA,NA,NA,NA,NA
U2625,2015-06-05-D07-CU-10,DN263,CU,NA,NA,NA,NA,NA,NA
U2626,2015-05-21-D07-CU-1,DN215,CU,NA,NA,NA,NA,NA,NA
U2627,2015-05-21-D07-CU-4,DN215,CU,NA,NA,NA,NA,NA,NA
U2824,2015-06-05-D07-CU-6,DN263,CU,NA,NA,NA,NA,NA,NA
U2628,2015-06-05-D07-CU-5,DN263,CU,NA,NA,NA,NA,NA,NA
U2629,2015-06-05-D07-CU-1,DN263,CU,NA,NA,NA,NA,NA,NA
U2630,2015-06-19-J09-CU-8,JN289,CU,NA,NA,NA,NA,NA,NA
U2631,2015-06-19-J09-CU-3,JN289,CU,NA,NA,NA,NA,NA,NA
U2797,2015-06-16-J02-CU-2,JN280,CU,NA,NA,NA,NA,NA,NA
U2825,2015-06-19-J09-CU-4,JN289,CU,NA,NA,NA,NA,NA,NA
U2826,2015-06-01-J02-CU-2,JN236,CU,NA,NA,NA,NA,NA,NA
U2912,2015-05-16-D07-CU-1,DN207,CU,NA,NA,NA,NA,NA,NA
U2913,2015-06-19-J09-CU-9,JN289,CU,NA,NA,NA,NA,NA,NA
U2632,2015-06-19-J09-CU-2,JN289,CU,NA,NA,NA,NA,NA,NA
U2633,2015-06-05-D07-CU-9,DN263,CU,NA,NA,NA,NA,NA,NA
U2634,2015-05-21-D07-CU-3,DN215,CU,NA,NA,NA,NA,NA,NA
U2635,2015-05-16-D07-CU-8,DN207,CU,NA,NA,NA,NA,NA,NA
U2789,2015-06-16-J02-CU-4,JN280,CU,NA,NA,NA,NA,NA,NA
U2790,2015-06-16-J02-CU-7,JN280,CU,NA,NA,NA,NA,NA,NA
U2791,2015-06-16-J02-CU-6,JN280,CU,NA,NA,NA,NA,NA,NA
U2792,2015-07-01-J09-CU-2,JN318,CU,NA,NA,NA,NA,NA,NA
U2793,2015-07-07-J09-CU-2,JN325,CU,NA,NA,NA,NA,NA,NA
U2794,2015-07-07-J09-CU-3,JN325,CU,NA,NA,NA,NA,NA,NA
U2795,2015-06-18-D09-CU-7,DN299,CU,NA,NA,NA,NA,NA,NA
U2796,2015-06-18-D09-CU-3,DN299,CU,NA,NA,NA,NA,NA,NA
U2798,2015-07-07-J09-CU-4,JN325,CU,NA,NA,NA,NA,NA,NA
U2799,2015-07-01-J09-CU-4,JN318,CU,NA,NA,NA,NA,NA,NA
U2800,2015-06-18-D09-CU-9,DN299,CU,NA,NA,NA,NA,NA,NA
U2827,2015-05-16-D07-CU-4,DN207,CU,NA,NA,NA,NA,NA,NA
U2828,2015-05-16-D07-CU-2,DN207,CU,NA,NA,NA,NA,NA,NA
U2829,2015-06-01-J02-CU-6,JN236,CU,NA,NA,NA,NA,NA,NA
U2830,2015-05-16-D07-CU-5,DN207,CU,NA,NA,NA,NA,NA,NA
U2831,2015-05-21-D07-CU-7,DN215,CU,NA,NA,NA,NA,NA,NA
U2904,2015-07-07-J09-CU-5,JN325,CU,NA,NA,NA,NA,NA,NA
U2905,2015-07-07-J09-CU-10,JN325,CU,NA,NA,NA,NA,NA,NA
U2906,2015-06-18-D09-CU-10,DN299,CU,NA,NA,NA,NA,NA,NA
U2907,2015-06-18-D09-CU-6,DN299,CU,NA,NA,NA,NA,NA,NA
U2908,2015-07-01-J09-CU-9,JN318,CU,NA,NA,NA,NA,NA,NA
U2909,2015-06-16-J02-CU-3,JN280,CU,NA,NA,NA,NA,NA,NA
U2910,2015-06-16-J09-CU-8,JN281,CU,NA,NA,NA,NA,NA,NA
U2911,2015-06-16-J09-CU-9,JN281,CU,NA,NA,NA,NA,NA,NA
U2914,2015-05-31-J09-CU-3,JN234,CU,NA,NA,NA,NA,NA,NA
U3001,2015-05-31-J09-CU-6,JN234,CU,NA,NA,NA,NA,NA,NA
U2832,2015-05-24-J02-CU-4,JN210,CU,NA,NA,NA,NA,NA,NA
U2833,2015-05-24-J02-CU-3,JN210,CU,NA,NA,NA,NA,NA,NA
U3002,2015-06-16-J09-CU-7,JN281,CU,NA,NA,NA,NA,NA,NA
U3003,2015-05-31-J09-CU-8,JN234,CU,NA,NA,NA,NA,NA,NA
U3004,2015-06-16-J09-CU-4,JN281,CU,NA,NA,NA,NA,NA,NA
U3005,2015-05-31-J09-CU-4,JN234,CU,NA,NA,NA,NA,NA,NA
U3006,2015-07-01-J09-CU-5,JN318,CU,NA,NA,NA,NA,NA,NA
U3007,2015-05-21-D07-CU-9,DN215,CU,NA,NA,NA,NA,NA,NA
U3008,2015-06-07-D07-CU-8,DN269,CU,NA,NA,NA,NA,NA,NA
U3009,2015-06-22-D09-CU-3,DN314,CU,NA,NA,NA,NA,NA,NA
U3010,2015-06-22-D09-CU-9,DN314,CU,NA,NA,NA,NA,NA,NA
U2512,2015-06-19-J09-CU-7,JN289,CU,NA,NA,NA,NA,NA,NA
U2513,2015-06-07-D07-PI-6,DN269,PI,NA,NA,NA,NA,NA,NA
U2514,2015-06-22-D09-PI-4,DN314,PI,NA,NA,NA,NA,NA,NA
U2515,2015-06-22-D09-PI-2,DN314,PI,NA,NA,NA,NA,NA,NA
U2516,2015-06-22-D09-PI-1,DN314,PI,NA,NA,NA,NA,NA,NA
U2517,2015-06-09-D07-PI-1,DN273,PI,NA,NA,NA,NA,NA,NA
U2518,2015-06-23-J09-PI-9,JN302,PI,NA,NA,NA,NA,NA,NA
U2519,2015-06-23-J09-PI-1,JN302,PI,NA,NA,NA,NA,NA,NA
U2520,2015-06-23-J09-PI-3,JN302,PI,NA,NA,NA,NA,NA,NA
U2834,2015-06-22-D09-PI-7,DN314,PI,NA,NA,NA,NA,NA,NA
U2835,2015-06-22-D09-PI-5,DN314,PI,NA,NA,NA,NA,NA,NA
U2836,2015-06-22-D09-PI-6,DN314,PI,NA,NA,NA,NA,NA,NA
U2837,2015-06-22-D09-PI-3,DN314,PI,NA,NA,NA,NA,NA,NA
U2838,2015-06-09-D09-PI-1,DN270,PI,NA,NA,NA,NA,NA,NA
U2839,2015-06-09-D07-PI-2,DN273,PI,NA,NA,NA,NA,NA,NA
U2840,2015-06-23-J09-PI-5,JN302,PI,NA,NA,NA,NA,NA,NA
U2841,2015-06-23-J09-PI-2,JN302,PI,NA,NA,NA,NA,NA,NA
U2915,2015-06-16-J09-CU-10,JN281,CU,NA,NA,NA,NA,NA,NA
U2916,2015-05-31-J09-CU-9,JN234,CU,NA,NA,NA,NA,NA,NA
U2917,2015-07-01-J09-CU-6,JN318,CU,NA,NA,NA,NA,NA,NA
U2918,2015-06-07-J09-CU-10,JN259,CU,NA,NA,NA,NA,NA,NA
U2919,2015-06-07-D07-CU-7,DN269,CU,NA,NA,NA,NA,NA,NA
U2920,2015-06-22-D09-CU-8,DN314,CU,NA,NA,NA,NA,NA,NA
U2921,2015-05-24-J02-CU-2,JN210,CU,NA,NA,NA,NA,NA,NA
U2922,2015-05-24-J02-CU-5,JN210,CU,NA,NA,NA,NA,NA,NA
U2923,2015-05-24-J02-CU-6,JN210,CU,NA,NA,NA,NA,NA,NA
U2924,2015-06-22-D09-CU-7,DN314,CU,NA,NA,NA,NA,NA,NA
U2925,2015-07-14-D09-CU-2,DN340,CU,NA,NA,NA,NA,NA,NA
U2926,2015-07-14-D09-CU-7,DN340,CU,NA,NA,NA,NA,NA,NA
U2927,2015-06-13-D07-CU-3,DN282,CU,NA,NA,NA,NA,NA,NA
U2928,2015-06-13-D07-CU-10,DN282,CU,NA,NA,NA,NA,NA,NA
U2929,2015-07-14-D09-CU-6,DN340,CU,NA,NA,NA,NA,NA,NA
U2930,2015-07-14-D09-CU-8,DN340,CU,NA,NA,NA,NA,NA,NA
U3011,2015-05-26-J09-CU-8,JN218,CU,NA,NA,NA,NA,NA,NA
U3012,2015-05-26-J09-CU-2,JN218,CU,NA,NA,NA,NA,NA,NA
U3013,2015-06-22-D09-CU-6,DN314,CU,NA,NA,NA,NA,NA,NA
U3014,2015-07-14-D09-CU-4,DN340,CU,NA,NA,NA,NA,NA,NA
U3015,2015-07-14-D09-CU-5,DN340,CU,NA,NA,NA,NA,NA,NA
U3016,2015-07-14-D09-CU-3,DN340,CU,NA,NA,NA,NA,NA,NA
U3017,2015-06-13-D07-CU-9,DN282,CU,NA,NA,NA,NA,NA,NA
U3018,2015-05-26-J09-CU-10,JN218,CU,NA,NA,NA,NA,NA,NA
U3019,2015-07-14-D09-CU-1,DN340,CU,NA,NA,NA,NA,NA,NA
U3020,2015-06-09-D07-CU-5,DN273,CU,NA,NA,NA,NA,NA,NA
U2636,2015-05-26-J09-CU-1,JN218,CU,NA,NA,NA,NA,NA,NA
U2842,2015-06-16-J02-PI-4,JN280,PI,NA,NA,NA,NA,NA,NA
U2843,2015-06-16-J02-PI-7,JN280,PI,NA,NA,NA,NA,NA,NA
U2844,2015-06-16-J02-PI-5,JN280,PI,NA,NA,NA,NA,NA,NA
U2845,2015-06-16-J02-PI-3,JN280,PI,NA,NA,NA,NA,NA,NA
U2846,2015-06-16-J02-PI-10,JN280,PI,NA,NA,NA,NA,NA,NA
U3021,2015-06-13-D07-CU-5,DN282,CU,NA,NA,NA,NA,NA,NA
U3022,2015-06-09-D07-CU-9,DN273,CU,NA,NA,NA,NA,NA,NA
U3023,2015-06-13-D07-CU-4,DN282,CU,NA,NA,NA,NA,NA,NA
U3024,2015-06-09-D07-CU-8,DN273,CU,NA,NA,NA,NA,NA,NA
U2637,2015-06-16-J02-PI-9,JN280,PI,NA,NA,NA,NA,NA,NA
U2638,2015-06-16-J02-PI-1,JN280,PI,NA,NA,NA,NA,NA,NA
U2639,2015-06-16-J02-PI-8,JN280,PI,NA,NA,NA,NA,NA,NA
U2640,2015-06-16-J02-PI-6,JN280,PI,NA,NA,NA,NA,NA,NA
U2641,2015-06-16-J02-PI-2,JN280,PI,NA,NA,NA,NA,NA,NA
U2931,2015-06-09-D07-CU-4,DN273,CU,NA,NA,NA,NA,NA,NA
U2932,2015-06-07-J09-CU-8,JN259,CU,NA,NA,NA,NA,NA,NA
U2933,2015-05-26-J09-CU-6,JN218,CU,NA,NA,NA,NA,NA,NA
U2934,2015-06-07-D07-CU-10,DN269,CU,NA,NA,NA,NA,NA,NA
U3025,2015-06-09-D07-CU-2,DN273,CU,NA,NA,NA,NA,NA,NA
U3026,2015-06-07-D07-CU-2,DN269,CU,NA,NA,NA,NA,NA,NA
U3027,2015-06-07-J09-CU-9,JN259,CU,NA,NA,NA,NA,NA,NA
U2642,2015-06-16-J09-PI-3,JN281,PI,NA,NA,NA,NA,NA,NA
U2643,2015-06-16-J09-PI-6,JN281,PI,NA,NA,NA,NA,NA,NA
U2644,2015-06-16-J09-PI-2,JN281,PI,NA,NA,NA,NA,NA,NA
U2521,2015-06-16-J09-PI-4,JN281,PI,NA,NA,NA,NA,NA,NA
U2522,2015-06-16-J09-PI-9,JN281,PI,NA,NA,NA,NA,NA,NA
U2523,2015-06-19-J09-PI-10,JN289,PI,NA,NA,NA,NA,NA,NA
U2645,2015-06-19-J02-CO-1,JN291,CO,NA,NA,NA,NA,NA,NA
U2646,2015-06-13-D07-CO-3,DN282,CO,NA,NA,NA,NA,NA,NA
U2847,2015-06-16-J09-PI-5,JN281,PI,NA,NA,NA,NA,NA,NA
U2848,2015-06-16-J09-PI-7,JN281,PI,NA,NA,NA,NA,NA,NA
U2849,2015-06-16-J09-PI-8,JN281,PI,NA,NA,NA,NA,NA,NA
U2850,2015-06-16-J09-PI-10,JN281,PI,NA,NA,NA,NA,NA,NA
U2851,2015-06-19-J09-PI-6,JN289,PI,NA,NA,NA,NA,NA,NA
U2852,2015-06-19-J09-PI-9,JN289,PI,NA,NA,NA,NA,NA,NA
U3028,2015-06-07-J09-CU-4,JN259,CU,NA,NA,NA,NA,NA,NA
U3029,2015-06-07-J09-CU-3,JN259,CU,NA,NA,NA,NA,NA,NA
U2647,2015-05-24-J02-CO-1,JN210,CO,NA,NA,NA,NA,NA,NA
U2853,2015-06-19-J09-PI-3,JN289,PI,NA,NA,NA,NA,NA,NA
U2854,2015-06-19-J09-PI-8,JN289,PI,NA,NA,NA,NA,NA,NA
U2855,2015-06-19-J09-PI-7,JN289,PI,NA,NA,NA,NA,NA,NA
U3030,2015-06-07-J09-CO-1,JN259,CO,NA,NA,NA,NA,NA,NA
U3031,2015-05-31-J09-CO-1,JN234,CO,NA,NA,NA,NA,NA,NA
U3032,2015-07-01-J09-CO-2,JN318,CO,NA,NA,NA,NA,NA,NA
U3033,2015-07-01-J09-CO-1,JN318,CO,NA,NA,NA,NA,NA,NA
U3034,2015-07-01-J09-CO-3,JN318,CO,NA,NA,NA,NA,NA,NA
U3035,2015-06-09-J02-CO-6,JN263,CO,NA,NA,NA,NA,NA,NA
U3036,2015-06-09-J02-CO-5,JN263,CO,NA,NA,NA,NA,NA,NA
U3037,2015-06-09-J02-CO-2,JN263,CO,NA,NA,NA,NA,NA,NA
U3038,2015-06-09-J02-CO-4,JN263,CO,NA,NA,NA,NA,NA,NA
U2524,2015-06-19-J09-PI-2,JN289,PI,NA,NA,NA,NA,NA,NA
U2525,2015-06-07-D07-PI-3,DN269,PI,NA,NA,NA,NA,NA,NA
U2526,2015-06-13-D07-PI-1,DN282,PI,NA,NA,NA,NA,NA,NA
U2527,2015-07-14-D09-PI-1,DN340,PI,NA,NA,NA,NA,NA,NA
U2528,2015-05-21-D07-PI-7,DN215,PI,NA,NA,NA,NA,NA,NA
U2529,2015-06-13-D07-PI-3,DN282,PI,NA,NA,NA,NA,NA,NA
U2530,2015-06-07-D07-PI-4,DN269,PI,NA,NA,NA,NA,NA,NA
U2531,2015-06-07-J09-PI-8,JN259,PI,NA,NA,NA,NA,NA,NA
U2532,2015-06-07-J09-PI-6,JN259,PI,NA,NA,NA,NA,NA,NA
U2533,2015-06-07-J09-PI-9,JN259,PI,NA,NA,NA,NA,NA,NA
U2648,2015-06-09-J02-CO-3,JN263,CO,NA,NA,NA,NA,NA,NA
U2649,2015-05-21-D07-CO-1,DN215,CO,NA,NA,NA,NA,NA,NA
U2650,2015-06-11-D07-CO-10,DN275,CO,NA,NA,NA,NA,NA,NA
U2651,2015-06-11-D07-CO-7,DN275,CO,NA,NA,NA,NA,NA,NA
U2856,2015-06-19-J09-PI-5,JN289,PI,NA,NA,NA,NA,NA,NA
U2857,2015-06-19-J09-PI-1,JN289,PI,NA,NA,NA,NA,NA,NA
U2858,2015-06-19-J09-PI-4,JN289,PI,NA,NA,NA,NA,NA,NA
U2859,2015-05-21-D07-PI-4,DN215,PI,NA,NA,NA,NA,NA,NA
U2860,2015-06-13-D07-PI-2,DN282,PI,NA,NA,NA,NA,NA,NA
U2861,2015-06-07-D07-PI-1,DN269,PI,NA,NA,NA,NA,NA,NA
U2862,2015-06-07-D07-PI-5,DN269,PI,NA,NA,NA,NA,NA,NA
U2863,2015-06-07-D07-PI-2,DN269,PI,NA,NA,NA,NA,NA,NA
U2864,2015-06-07-J09-PI-7,JN259,PI,NA,NA,NA,NA,NA,NA
U2865,2015-06-07-J09-PI-1,JN259,PI,NA,NA,NA,NA,NA,NA
U2866,2015-06-07-J09-PI-5,JN259,PI,NA,NA,NA,NA,NA,NA
U3039,2015-06-09-J02-CO-7,JN263,CO,NA,NA,NA,NA,NA,NA
U3040,2015-06-09-J02-CO-1,JN263,CO,NA,NA,NA,NA,NA,NA
U3041,2015-07-07-J09-CO-1,JN325,CO,NA,NA,NA,NA,NA,NA
U3042,2015-06-11-D07-CO-6,DN275,CO,NA,NA,NA,NA,NA,NA
U3043,2015-06-11-D07-CO-4,DN275,CO,NA,NA,NA,NA,NA,NA
U3044,2015-06-11-D07-CO-5,DN275,CO,NA,NA,NA,NA,NA,NA
U3045,2015-06-11-D07-CO-1,DN275,CO,NA,NA,NA,NA,NA,NA
U3046,2015-06-11-D07-CO-3,DN275,CO,NA,NA,NA,NA,NA,NA
U3047,2015-06-11-D07-CO-2,DN275,CO,NA,NA,NA,NA,NA,NA
U2867,2015-06-07-J09-PI-2,JN259,PI,NA,NA,NA,NA,NA,NA
U2868,2015-06-07-J09-PI-10,JN259,PI,NA,NA,NA,NA,NA,NA
U2869,2015-06-07-J09-PI-4,JN259,PI,NA,NA,NA,NA,NA,NA
U2870,2015-06-07-J09-PI-3,JN259,PI,NA,NA,NA,NA,NA,NA
U2871,2015-07-07-J09-PI-1,JN325,PI,NA,NA,NA,NA,NA,NA
U2872,2015-07-07-J09-PI-7,JN325,PI,NA,NA,NA,NA,NA,NA
