ctd_file_pk,ctd_cast_pk,ctd_data_pk,filename,device_model,device_sn,device_firmware,file_processing_stage,workarea,shutoff,v_main,v_lith,i_pump,i_ext01,i_ext2345,cast_processing_stage,cruise,station,cast_number,status,latitude,longitude,start_dt,bottom_dt,end_dt,duration,start_depth,bottom_depth,target_depth,drop_speed,vessel,operators,cast_comments,pruth_air_pressure_before_cast,min_pressure_before_cast,min_depth_before_cast,min_pressure_after_cast,min_depth_after_cast,estimated_air_pressure,estimated_depth_shift,original_start_dt,original_bottom_dt,original_start_depth,original_bottom_depth,direction_flag,measurement_dt,descent_rate,conductivity,conductivity_flag,temperature,temperature_flag,depth,depth_flag,pressure,pressure_flag,par,par_flag,flc,flc_flag,turbidity,turbidity_flag,ph,ph_flag,salinity,salinity_flag,spec_cond,spec_cond_flag,dissolved_oxygen_ml_l,dissolved_oxygen_ml_l_flag,dissolved_oxygen_percent,dissolved_oxygen_percent_flag,oxygen_voltage,oxygen_voltage_flag,c_star_tr,c_star_tr_flag,sos_un,sos_un_flag,rinko_do_volt,rinko_do_volt_flag,rinko_temp_volt,rinko_temp_volt_flag,backscatter_beta,backscatter_beta_flag,cdom_ppb,cdom_ppb_flag
4889,12097,3063590,080217_20180521_1516,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J11,2,NA,50.53939365,-126.78046385,2018-05-21T17:48:02Z,2018-05-21T17:48:41Z,2018-05-21T17:49:57Z,39,0.030457,29.34683957,30,0.752483072,ALTHEA,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-21T17:45:46Z,2018-05-21T17:48:39Z,0.030457,29.3329084,u,2018-05-21T17:49:47Z,-0.372,33.167,NA,9.1106,NA,1.051,NA,1,NA,208.638,NA,1.6934,NA,2.888,NA,NA,NA,30.7635,NA,NA,NA,6.0561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4889,12097,3063591,080217_20180521_1516,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J11,2,NA,50.53939365,-126.78046385,2018-05-21T17:48:02Z,2018-05-21T17:48:41Z,2018-05-21T17:49:57Z,39,0.030457,29.34683957,30,0.752483072,ALTHEA,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-21T17:45:46Z,2018-05-21T17:48:39Z,0.030457,29.3329084,u,2018-05-21T17:49:44Z,-0.436,33.16404,NA,9.0923,NA,2.057,NA,2,NA,186.407,NA,2.1062,NA,2.791,NA,NA,NA,30.7758,NA,NA,NA,6.0302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4889,12097,3063592,080217_20180521_1516,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J11,2,NA,50.53939365,-126.78046385,2018-05-21T17:48:02Z,2018-05-21T17:48:41Z,2018-05-21T17:49:57Z,39,0.030457,29.34683957,30,0.752483072,ALTHEA,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-21T17:45:46Z,2018-05-21T17:48:39Z,0.030457,29.3329084,u,2018-05-21T17:49:42Z,-0.434,33.16651,NA,9.0869,NA,3.017,NA,3,NA,194.107,NA,2.1053,NA,2.791,NA,NA,NA,30.7826,NA,NA,NA,6.0121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4889,12097,3063593,080217_20180521_1516,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J11,2,NA,50.53939365,-126.78046385,2018-05-21T17:48:02Z,2018-05-21T17:48:41Z,2018-05-21T17:49:57Z,39,0.030457,29.34683957,30,0.752483072,ALTHEA,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-21T17:45:46Z,2018-05-21T17:48:39Z,0.030457,29.3329084,u,2018-05-21T17:49:40Z,-0.478,33.16587,NA,9.0844,NA,3.925,NA,4,NA,189.149,NA,1.8978,NA,2.781,NA,NA,NA,30.7837,NA,NA,NA,6.0071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4889,12097,3063594,080217_20180521_1516,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J11,2,NA,50.53939365,-126.78046385,2018-05-21T17:48:02Z,2018-05-21T17:48:41Z,2018-05-21T17:49:57Z,39,0.030457,29.34683957,30,0.752483072,ALTHEA,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-21T17:45:46Z,2018-05-21T17:48:39Z,0.030457,29.3329084,u,2018-05-21T17:49:38Z,-0.465,33.1653,NA,9.0814,NA,4.887,NA,5,NA,169.402,NA,2.4334,NA,2.837,NA,NA,NA,30.7853,NA,NA,NA,6.0008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4889,12097,3063595,080217_20180521_1516,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J11,2,NA,50.53939365,-126.78046385,2018-05-21T17:48:02Z,2018-05-21T17:48:41Z,2018-05-21T17:49:57Z,39,0.030457,29.34683957,30,0.752483072,ALTHEA,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-21T17:45:46Z,2018-05-21T17:48:39Z,0.030457,29.3329084,u,2018-05-21T17:49:35Z,-0.436,33.16818,NA,9.0754,NA,5.962,NA,6,NA,138.392,NA,2.643,NA,2.778,NA,NA,NA,30.793,NA,NA,NA,5.9894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4889,12097,3063596,080217_20180521_1516,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J11,2,NA,50.53939365,-126.78046385,2018-05-21T17:48:02Z,2018-05-21T17:48:41Z,2018-05-21T17:49:57Z,39,0.030457,29.34683957,30,0.752483072,ALTHEA,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-21T17:45:46Z,2018-05-21T17:48:39Z,0.030457,29.3329084,u,2018-05-21T17:49:33Z,-0.37,33.16767,NA,9.0655,NA,6.994,NA,7,NA,111.664,NA,2.1136,NA,2.802,NA,NA,NA,30.8006,NA,NA,NA,5.9737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4889,12097,3063597,080217_20180521_1516,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J11,2,NA,50.53939365,-126.78046385,2018-05-21T17:48:02Z,2018-05-21T17:48:41Z,2018-05-21T17:49:57Z,39,0.030457,29.34683957,30,0.752483072,ALTHEA,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-21T17:45:46Z,2018-05-21T17:48:39Z,0.030457,29.3329084,u,2018-05-21T17:49:30Z,-0.46,33.16686,NA,9.0485,NA,8.003,NA,8,NA,91.07,NA,1.7232,NA,2.778,NA,NA,NA,30.8141,NA,NA,NA,5.9499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4889,12097,3063598,080217_20180521_1516,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J11,2,NA,50.53939365,-126.78046385,2018-05-21T17:48:02Z,2018-05-21T17:48:41Z,2018-05-21T17:49:57Z,39,0.030457,29.34683957,30,0.752483072,ALTHEA,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-21T17:45:46Z,2018-05-21T17:48:39Z,0.030457,29.3329084,u,2018-05-21T17:49:28Z,-0.395,33.17811,NA,9.0102,NA,9.048,NA,9,NA,72.594,NA,1.9841,NA,2.816,NA,NA,NA,30.8583,NA,NA,NA,5.9115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4889,12097,3063599,080217_20180521_1516,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J11,2,NA,50.53939365,-126.78046385,2018-05-21T17:48:02Z,2018-05-21T17:48:41Z,2018-05-21T17:49:57Z,39,0.030457,29.34683957,30,0.752483072,ALTHEA,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-21T17:45:46Z,2018-05-21T17:48:39Z,0.030457,29.3329084,u,2018-05-21T17:49:25Z,-0.544,33.19231,NA,8.983,NA,10.031,NA,10,NA,58.892,NA,2.0096,NA,2.8,NA,NA,NA,30.8962,NA,NA,NA,5.8553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4889,12097,3063600,080217_20180521_1516,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J11,2,NA,50.53939365,-126.78046385,2018-05-21T17:48:02Z,2018-05-21T17:48:41Z,2018-05-21T17:49:57Z,39,0.030457,29.34683957,30,0.752483072,ALTHEA,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-21T17:45:46Z,2018-05-21T17:48:39Z,0.030457,29.3329084,u,2018-05-21T17:49:23Z,-0.442,33.19741,NA,8.9643,NA,10.817,NA,11,NA,52.691,NA,1.7513,NA,2.754,NA,NA,NA,30.9174,NA,NA,NA,5.8238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4889,12097,3063601,080217_20180521_1516,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J11,2,NA,50.53939365,-126.78046385,2018-05-21T17:48:02Z,2018-05-21T17:48:41Z,2018-05-21T17:49:57Z,39,0.030457,29.34683957,30,0.752483072,ALTHEA,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-21T17:45:46Z,2018-05-21T17:48:39Z,0.030457,29.3329084,u,2018-05-21T17:49:21Z,-0.526,33.20462,NA,8.9538,NA,11.906,NA,12,NA,43.245,NA,3.5425,NA,2.802,NA,NA,NA,30.9335,NA,NA,NA,5.7986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4889,12097,3063602,080217_20180521_1516,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J11,2,NA,50.53939365,-126.78046385,2018-05-21T17:48:02Z,2018-05-21T17:48:41Z,2018-05-21T17:49:57Z,39,0.030457,29.34683957,30,0.752483072,ALTHEA,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-21T17:45:46Z,2018-05-21T17:48:39Z,0.030457,29.3329084,u,2018-05-21T17:49:19Z,-0.495,33.21157,NA,8.9463,NA,12.887,NA,13,NA,36.943,NA,1.9227,NA,2.787,NA,NA,NA,30.9468,NA,NA,NA,5.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4889,12097,3063603,080217_20180521_1516,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J11,2,NA,50.53939365,-126.78046385,2018-05-21T17:48:02Z,2018-05-21T17:48:41Z,2018-05-21T17:49:57Z,39,0.030457,29.34683957,30,0.752483072,ALTHEA,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-21T17:45:46Z,2018-05-21T17:48:39Z,0.030457,29.3329084,u,2018-05-21T17:49:17Z,-0.526,33.2167,NA,8.9421,NA,13.779,NA,14,NA,32.37,NA,1.8481,NA,2.8,NA,NA,NA,30.9553,NA,NA,NA,5.7746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4889,12097,3063604,080217_20180521_1516,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J11,2,NA,50.53939365,-126.78046385,2018-05-21T17:48:02Z,2018-05-21T17:48:41Z,2018-05-21T17:49:57Z,39,0.030457,29.34683957,30,0.752483072,ALTHEA,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-21T17:45:46Z,2018-05-21T17:48:39Z,0.030457,29.3329084,u,2018-05-21T17:49:14Z,-0.37,33.23397,NA,8.9313,NA,14.957,NA,15,NA,26.404,NA,1.9825,NA,2.8,NA,NA,NA,30.9821,NA,NA,NA,5.7559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4889,12097,3063605,080217_20180521_1516,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J11,2,NA,50.53939365,-126.78046385,2018-05-21T17:48:02Z,2018-05-21T17:48:41Z,2018-05-21T17:49:57Z,39,0.030457,29.34683957,30,0.752483072,ALTHEA,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-21T17:45:46Z,2018-05-21T17:48:39Z,0.030457,29.3329084,u,2018-05-21T17:49:12Z,-0.594,33.23809,NA,8.9289,NA,15.823,NA,16,NA,22.319,NA,1.8994,NA,2.863,NA,NA,NA,30.9881,NA,NA,NA,5.7492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4889,12097,3063606,080217_20180521_1516,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J11,2,NA,50.53939365,-126.78046385,2018-05-21T17:48:02Z,2018-05-21T17:48:41Z,2018-05-21T17:49:57Z,39,0.030457,29.34683957,30,0.752483072,ALTHEA,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-21T17:45:46Z,2018-05-21T17:48:39Z,0.030457,29.3329084,u,2018-05-21T17:49:09Z,-0.387,33.24176,NA,8.9261,NA,16.798,NA,17,NA,16.995,NA,2.5461,NA,2.768,NA,NA,NA,30.9939,NA,NA,NA,5.7407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4889,12097,3063607,080217_20180521_1516,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J11,2,NA,50.53939365,-126.78046385,2018-05-21T17:48:02Z,2018-05-21T17:48:41Z,2018-05-21T17:49:57Z,39,0.030457,29.34683957,30,0.752483072,ALTHEA,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-21T17:45:46Z,2018-05-21T17:48:39Z,0.030457,29.3329084,u,2018-05-21T17:49:05Z,-0.401,33.25544,NA,8.9159,NA,17.883,NA,18,NA,12.275,NA,1.5608,NA,2.775,NA,NA,NA,31.0164,NA,NA,NA,5.7192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4889,12097,3063608,080217_20180521_1516,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J11,2,NA,50.53939365,-126.78046385,2018-05-21T17:48:02Z,2018-05-21T17:48:41Z,2018-05-21T17:49:57Z,39,0.030457,29.34683957,30,0.752483072,ALTHEA,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-21T17:45:46Z,2018-05-21T17:48:39Z,0.030457,29.3329084,u,2018-05-21T17:49:02Z,-0.434,33.26783,NA,8.9052,NA,18.75,NA,19,NA,9.775,NA,3.6886,NA,2.785,NA,NA,NA,31.0381,NA,NA,NA,5.6997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4889,12097,3063609,080217_20180521_1516,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J11,2,NA,50.53939365,-126.78046385,2018-05-21T17:48:02Z,2018-05-21T17:48:41Z,2018-05-21T17:49:57Z,39,0.030457,29.34683957,30,0.752483072,ALTHEA,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-21T17:45:46Z,2018-05-21T17:48:39Z,0.030457,29.3329084,u,2018-05-21T17:49:00Z,-0.527,33.27668,NA,8.8984,NA,19.833,NA,20,NA,6.476,NA,1.5608,NA,2.791,NA,NA,NA,31.0528,NA,NA,NA,5.6852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4889,12097,3063610,080217_20180521_1516,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J11,2,NA,50.53939365,-126.78046385,2018-05-21T17:48:02Z,2018-05-21T17:48:41Z,2018-05-21T17:49:57Z,39,0.030457,29.34683957,30,0.752483072,ALTHEA,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-21T17:45:46Z,2018-05-21T17:48:39Z,0.030457,29.3329084,u,2018-05-21T17:48:58Z,-0.485,33.2802,NA,8.8964,NA,20.772,NA,21,NA,3.992,NA,1.5792,NA,2.782,NA,NA,NA,31.0578,NA,NA,NA,5.6776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4889,12097,3063611,080217_20180521_1516,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J11,2,NA,50.53939365,-126.78046385,2018-05-21T17:48:02Z,2018-05-21T17:48:41Z,2018-05-21T17:49:57Z,39,0.030457,29.34683957,30,0.752483072,ALTHEA,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-21T17:45:46Z,2018-05-21T17:48:39Z,0.030457,29.3329084,u,2018-05-21T17:48:56Z,-0.51,33.28128,NA,8.8959,NA,21.776,NA,22,NA,2.543,NA,2.0552,NA,2.777,NA,NA,NA,31.0589,NA,NA,NA,5.6721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4889,12097,3063612,080217_20180521_1516,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J11,2,NA,50.53939365,-126.78046385,2018-05-21T17:48:02Z,2018-05-21T17:48:41Z,2018-05-21T17:49:57Z,39,0.030457,29.34683957,30,0.752483072,ALTHEA,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-21T17:45:46Z,2018-05-21T17:48:39Z,0.030457,29.3329084,u,2018-05-21T17:48:54Z,-0.494,33.28612,NA,8.8943,NA,22.854,NA,23,NA,1.31,NA,2.1336,NA,2.78,NA,NA,NA,31.0649,NA,NA,NA,5.6678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4889,12097,3063613,080217_20180521_1516,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J11,2,NA,50.53939365,-126.78046385,2018-05-21T17:48:02Z,2018-05-21T17:48:41Z,2018-05-21T17:49:57Z,39,0.030457,29.34683957,30,0.752483072,ALTHEA,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-21T17:45:46Z,2018-05-21T17:48:39Z,0.030457,29.3329084,u,2018-05-21T17:48:52Z,-0.428,33.28886,NA,8.8925,NA,23.694,NA,24,NA,0.51,NA,1.8178,NA,2.773,NA,NA,NA,31.0689,NA,NA,NA,5.6642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4889,12097,3063614,080217_20180521_1516,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J11,2,NA,50.53939365,-126.78046385,2018-05-21T17:48:02Z,2018-05-21T17:48:41Z,2018-05-21T17:49:57Z,39,0.030457,29.34683957,30,0.752483072,ALTHEA,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-21T17:45:46Z,2018-05-21T17:48:39Z,0.030457,29.3329084,u,2018-05-21T17:48:50Z,-0.592,33.29177,NA,8.8925,NA,24.758,NA,25,NA,-0.11,NA,1.3706,NA,2.781,NA,NA,NA,31.0714,NA,NA,NA,5.6572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4889,12097,3063615,080217_20180521_1516,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J11,2,NA,50.53939365,-126.78046385,2018-05-21T17:48:02Z,2018-05-21T17:48:41Z,2018-05-21T17:49:57Z,39,0.030457,29.34683957,30,0.752483072,ALTHEA,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-21T17:45:46Z,2018-05-21T17:48:39Z,0.030457,29.3329084,u,2018-05-21T17:48:48Z,-0.697,33.29437,NA,8.8877,NA,25.897,NA,26,NA,-0.259,NA,1.318,NA,2.289,NA,NA,NA,31.0778,NA,NA,NA,5.6489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4889,12097,3063616,080217_20180521_1516,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J11,2,NA,50.53939365,-126.78046385,2018-05-21T17:48:02Z,2018-05-21T17:48:41Z,2018-05-21T17:49:57Z,39,0.030457,29.34683957,30,0.752483072,ALTHEA,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-21T17:45:46Z,2018-05-21T17:48:39Z,0.030457,29.3329084,u,2018-05-21T17:48:47Z,-0.672,33.29994,NA,8.8831,NA,26.807,NA,27,NA,-0.353,NA,1.9781,NA,27.675,NA,NA,NA,31.0872,NA,NA,NA,5.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4889,12097,3063617,080217_20180521_1516,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J11,2,NA,50.53939365,-126.78046385,2018-05-21T17:48:02Z,2018-05-21T17:48:41Z,2018-05-21T17:49:57Z,39,0.030457,29.34683957,30,0.752483072,ALTHEA,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-21T17:45:46Z,2018-05-21T17:48:39Z,0.030457,29.3329084,u,2018-05-21T17:48:45Z,-0.639,33.29492,NA,8.8843,NA,27.74,NA,28,NA,-0.434,NA,1.7729,NA,5.606,NA,NA,NA,31.0806,NA,NA,NA,5.6322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4889,12097,3063618,080217_20180521_1516,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J11,2,NA,50.53939365,-126.78046385,2018-05-21T17:48:02Z,2018-05-21T17:48:41Z,2018-05-21T17:49:57Z,39,0.030457,29.34683957,30,0.752483072,ALTHEA,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-21T17:45:46Z,2018-05-21T17:48:39Z,0.030457,29.3329084,u,2018-05-21T17:48:44Z,-0.609,33.22431,NA,8.8828,NA,28.875,NA,29,NA,-0.513,NA,2.525,NA,41.279,NA,NA,NA,31.0083,NA,NA,NA,5.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4889,12096,3063619,080217_20180521_1516,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J09,2,NA,50.54406452,-126.81510382,2018-05-21T14:33:15Z,2018-05-21T14:33:50Z,2018-05-21T14:35:03Z,35,0.5028224,31.08842605,30,0.896772855,ALTHEA,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-21T14:33:24Z,2018-05-21T14:33:50Z,0.5028224,30.9262531,d,2018-05-21T14:33:25Z,0.826,33.27922,NA,8.8915,NA,0.989,NA,1,NA,119.901,NA,0.9725,NA,2.717,NA,NA,NA,31.0697,NA,NA,NA,5.6327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4889,12096,3063620,080217_20180521_1516,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J09,2,NA,50.54406452,-126.81510382,2018-05-21T14:33:15Z,2018-05-21T14:33:50Z,2018-05-21T14:35:03Z,35,0.5028224,31.08842605,30,0.896772855,ALTHEA,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-21T14:33:24Z,2018-05-21T14:33:50Z,0.5028224,30.9262531,d,2018-05-21T14:33:25Z,1.218,33.27971,NA,8.889,NA,1.7,NA,2,NA,96.65,NA,1.0536,NA,2.812,NA,NA,NA,31.0721,NA,NA,NA,5.6309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4889,12096,3063621,080217_20180521_1516,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J09,2,NA,50.54406452,-126.81510382,2018-05-21T14:33:15Z,2018-05-21T14:33:50Z,2018-05-21T14:35:03Z,35,0.5028224,31.08842605,30,0.896772855,ALTHEA,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-21T14:33:24Z,2018-05-21T14:33:50Z,0.5028224,30.9262531,d,2018-05-21T14:33:27Z,0.961,33.28167,NA,8.8874,NA,3.04,NA,3,NA,69.184,NA,1.353,NA,2.753,NA,NA,NA,31.075,NA,NA,NA,5.6312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
