"Cast PK","Filename","CTD model","CTD serial number","CTD firmware version","Cruise","Station","Drop number","Start time","Bottom time","Drop time (s)","Drop depth (m)","Target depth (m)","Latitude","Longitude","Operators","Comments","Cast Direction","Measurement time","Depth (m)","Depth flag","Drop speed (m/s)","Conductivity (mS/cm)","Conductivity flag","Temperature (deg C)","Temperature flag","Pressure (dbar)","Pressure flag","Uncorrected Pressure (dbar)","PAR","PAR flag","Fluorometry Chlorophyll (ug/L)","Fluorometry Chlorophyll flag","CDOM (ppb)","CDOM flag","Turbidity (FTU)","Turbidity flag","Backscatter (Beta)","Backscatter flag","Dissolved O2 (mL/L)","Dissolved O2 (mL/L) flag","Dissolved O2 (%)","Dissolved O2 (%) flag","Salinity (PSU)","Salinity flag","Specific conductivity","Specific conductivity flag","Speed of sound (m/s)","Speed of sound flag","Tr (volts)","Tr flag","RINKO DO (volts)","RINKO temp (volts)","Backscatter (counts)","Fluorometry Chlorophyll (counts)","CDOM (counts)"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:18.000","5.006","null","1.135","30.84032","null","15.3639","null","5","null","undefined","0.013","null","1.4975","null","null","null","0.429","null","null","null","null","null","undefined","null","24.0241","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:18.833","5.948","null","1.134","31.10235","null","15.0353","null","6","null","undefined","0.043","null","2.2512","null","null","null","0.505","null","null","null","null","null","undefined","null","24.4534","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:19.666","6.9","null","1.14","31.44113","null","13.4666","null","7","null","undefined","0.004","null","3.4455","null","null","null","0.535","null","null","null","null","null","undefined","null","25.7741","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:20.583","7.927","null","1.108","31.31714","null","12.2201","null","8","null","undefined","0.044","null","2.6307","null","null","null","0.395","null","null","null","null","null","undefined","null","26.5152","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:21.500","8.948","null","1.133","31.02602","null","11.5978","null","9","null","undefined","0.036","null","2.0803","null","null","null","0.353","null","null","null","null","null","undefined","null","26.6832","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:22.333","9.892","null","1.1","30.95497","null","11.44","null","10","null","undefined","0.032","null","2.0503","null","null","null","0.349","null","null","null","null","null","undefined","null","26.7289","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:23.250","10.886","null","1.104","30.94874","null","11.375","null","11","null","undefined","0.093","null","1.9702","null","null","null","0.366","null","null","null","null","null","undefined","null","26.7696","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:24.167","11.918","null","1.133","30.97614","null","11.1231","null","12","null","undefined","0.087","null","2.165","null","null","null","0.405","null","null","null","null","null","undefined","null","26.9788","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:25.000","12.855","null","1.128","31.00371","null","11.0609","null","13","null","undefined","0.073","null","2.0787","null","null","null","0.379","null","null","null","null","null","undefined","null","27.0506","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:25.916","13.891","null","1.109","31.00773","null","11.0015","null","14","null","undefined","0.096","null","1.9949","null","null","null","0.367","null","null","null","null","null","undefined","null","27.0978","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:26.833","14.879","null","1.053","31.02041","null","10.9678","null","15","null","undefined","0.043","null","1.8284","null","null","null","0.391","null","null","null","null","null","undefined","null","27.1345","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:27.750","15.843","null","1.078","31.0324","null","10.874","null","16","null","undefined","0.087","null","1.9982","null","null","null","0.367","null","null","null","null","null","undefined","null","27.2152","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:28.666","16.837","null","1.065","31.04975","null","10.7299","null","17","null","undefined","0.089","null","1.7063","null","null","null","0.381","null","null","null","null","null","undefined","null","27.3388","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:29.583","17.83","null","1.106","31.046","null","10.6505","null","18","null","undefined","0.073","null","1.8282","null","null","null","0.359","null","null","null","null","null","undefined","null","27.3942","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:30.500","18.852","null","1.113","31.06311","null","10.4507","null","19","null","undefined","0.085","null","1.6593","null","null","null","0.36","null","null","null","null","null","undefined","null","27.5609","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:31.333","19.775","null","1.11","31.13126","null","10.2386","null","20","null","undefined","0.054","null","1.4062","null","null","null","0.335","null","null","null","null","null","undefined","null","27.7888","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:32.250","20.788","null","1.097","31.14024","null","10.134","null","21","null","undefined","0.08","null","1.2133","null","null","null","0.341","null","null","null","null","null","undefined","null","27.8774","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:33.167","21.789","null","1.092","31.15869","null","10.0289","null","22","null","undefined","0.059","null","1.0266","null","null","null","0.343","null","null","null","null","null","undefined","null","27.9763","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:34.083","22.795","null","1.104","31.23316","null","9.8809","null","23","null","undefined","0.092","null","0.9069","null","null","null","0.294","null","null","null","null","null","undefined","null","28.1652","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:35.000","23.811","null","1.108","31.39323","null","9.5202","null","24","null","undefined","0.017","null","0.656","null","null","null","0.285","null","null","null","null","null","undefined","null","28.6093","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:35.833","24.73","null","1.097","31.4553","null","9.3681","null","25","null","undefined","0.085","null","0.5305","null","null","null","0.278","null","null","null","null","null","undefined","null","28.7931","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:36.750","25.731","null","1.091","31.48193","null","9.2998","null","26","null","undefined","0.069","null","0.4528","null","null","null","0.28","null","null","null","null","null","undefined","null","28.8748","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:37.666","26.732","null","1.088","31.4873","null","9.2919","null","27","null","undefined","0.079","null","0.4674","null","null","null","0.254","null","null","null","null","null","undefined","null","28.8862","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:38.583","27.725","null","1.092","31.49747","null","9.2724","null","28","null","undefined","0.053","null","0.4264","null","null","null","0.275","null","null","null","null","null","undefined","null","28.9118","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:39.500","28.732","null","1.096","31.51922","null","9.25","null","29","null","undefined","0.07","null","0.3998","null","null","null","0.283","null","null","null","null","null","undefined","null","28.9516","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:40.417","29.74","null","1.105","31.52041","null","9.2316","null","30","null","undefined","0.08","null","0.4145","null","null","null","0.254","null","null","null","null","null","undefined","null","28.9673","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:41.333","30.762","null","1.122","31.5213","null","9.2132","null","31","null","undefined","0.048","null","0.3898","null","null","null","0.262","null","null","null","null","null","undefined","null","28.9827","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:42.167","31.691","null","1.107","31.51831","null","9.1893","null","32","null","undefined","0.033","null","0.3899","null","null","null","0.286","null","null","null","null","null","undefined","null","28.9987","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:43.083","32.697","null","1.101","31.51691","null","9.1745","null","33","null","undefined","0.105","null","0.3788","null","null","null","0.272","null","null","null","null","null","undefined","null","29.0089","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:44.000","33.707","null","1.093","31.51417","null","9.1621","null","34","null","undefined","0.068","null","0.3949","null","null","null","0.249","null","null","null","null","null","undefined","null","29.0158","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:44.917","34.704","null","1.086","31.5211","null","9.1617","null","35","null","undefined","0.037","null","0.3734","null","null","null","0.284","null","null","null","null","null","undefined","null","29.0228","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:45.833","35.715","null","1.112","31.52031","null","9.1556","null","36","null","undefined","0.113","null","0.4116","null","null","null","0.273","null","null","null","null","null","undefined","null","29.0265","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:46.666","36.629","null","1.099","31.51589","null","9.1505","null","37","null","undefined","0.122","null","0.3906","null","null","null","0.276","null","null","null","null","null","undefined","null","29.0257","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:47.583","37.653","null","1.12","31.52397","null","9.1501","null","38","null","undefined","0.091","null","0.3857","null","null","null","0.255","null","null","null","null","null","undefined","null","29.0339","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:48.500","38.669","null","1.102","31.51659","null","9.1414","null","39","null","undefined","0.023","null","0.3681","null","null","null","0.254","null","null","null","null","null","undefined","null","29.033","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:49.417","39.677","null","1.097","31.51502","null","9.138","null","40","null","undefined","0.086","null","0.3908","null","null","null","0.253","null","null","null","null","null","undefined","null","29.0338","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:50.333","40.679","null","1.085","31.51857","null","9.1395","null","41","null","undefined","0.096","null","0.3474","null","null","null","0.275","null","null","null","null","null","undefined","null","29.0358","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:51.250","41.672","null","1.087","31.52961","null","9.1389","null","42","null","undefined","0.107","null","0.3434","null","null","null","0.281","null","null","null","null","null","undefined","null","29.0471","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:52.167","42.668","null","1.085","31.54205","null","9.1348","null","43","null","undefined","0.087","null","0.3725","null","null","null","0.306","null","null","null","null","null","undefined","null","29.0627","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:53.000","43.574","null","1.09","31.54467","null","9.132","null","44","null","undefined","0.056","null","0.3879","null","null","null","0.279","null","null","null","null","null","undefined","null","29.0673","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:53.917","44.576","null","1.097","31.54442","null","9.1312","null","45","null","undefined","0.075","null","0.3942","null","null","null","0.242","null","null","null","null","null","undefined","null","29.0673","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:54.833","45.583","null","1.094","31.54525","null","9.1316","null","46","null","undefined","0.071","null","0.3662","null","null","null","0.258","null","null","null","null","null","undefined","null","29.0674","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:55.750","46.586","null","1.096","31.55076","null","9.1275","null","47","null","undefined","0.126","null","0.3814","null","null","null","0.256","null","null","null","null","null","undefined","null","29.076","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:56.666","47.588","null","1.086","31.55857","null","9.1258","null","48","null","undefined","0.07","null","0.3588","null","null","null","0.269","null","null","null","null","null","undefined","null","29.0849","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:57.583","48.579","null","1.081","31.56045","null","9.1254","null","49","null","undefined","0.057","null","0.3416","null","null","null","0.276","null","null","null","null","null","undefined","null","29.0867","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:58.500","49.572","null","1.08","31.56593","null","9.1224","null","50","null","undefined","0.049","null","0.336","null","null","null","0.239","null","null","null","null","null","undefined","null","29.0944","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:52:59.417","50.56","null","1.078","31.57523","null","9.1178","null","51","null","undefined","0.078","null","0.3394","null","null","null","0.255","null","null","null","null","null","undefined","null","29.1072","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:53:00.333","51.547","null","1.072","31.59039","null","9.1072","null","52","null","undefined","0.048","null","0.3293","null","null","null","0.239","null","null","null","null","null","undefined","null","29.1309","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:53:01.250","52.528","null","1.072","31.60385","null","9.1011","null","53","null","undefined","0.043","null","0.2845","null","null","null","0.238","null","null","null","null","null","undefined","null","29.1492","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:53:02.167","53.509","null","1.065","31.60744","null","9.0992","null","54","null","undefined","0.07","null","0.2931","null","null","null","0.245","null","null","null","null","null","undefined","null","29.1541","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:53:03.083","54.481","null","1.056","31.61394","null","9.0975","null","55","null","undefined","0.068","null","0.2891","null","null","null","0.224","null","null","null","null","null","undefined","null","29.1616","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"9323","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:05.666","2017-06-14 12:54:11.000","125","80.8666909","85","50.3046456","-125.0322284","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","1: Upcast paused at 55m","d","2017-06-14 12:53:04.083","55.532","null","1.046","31.61699","null","9.0957","null","56","null","undefined","0.085","null","0.286","null","null","null","0.223","null","null","null","null","null","undefined","null","29.1658","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
